Splice ID	Case	Type	Tumor_PSI	Mean_PSI	Sample	Histology
PCM1:17957537-17957775_17957539-17957775_17957263-17957421	A3SS	Inclusion	0.187	0.1045	BS_25KYGJ71	Diffuse midline glioma
PHF10:169717823-169717906_169717822-169717900_169718787-169718918	A3SS	Inclusion	0.9109999999999999	0.7788	BS_25KYGJ71	Diffuse midline glioma
OGFRL1:71293530-71293611_71293532-71293611_71293292-71293379	A3SS	Inclusion	0.649	0.453909090909091	BS_25KYGJ71	Diffuse midline glioma
DLD:107906267-107906368_107906270-107906368_107905360-107905504	A3SS	Skipping	0.877	0.955897435897436	BS_25KYGJ71	Diffuse midline glioma
CPSF4:99453966-99454136_99454043-99454136_99452367-99452440	A3SS	Skipping	0.726	0.854598130841121	BS_25KYGJ71	Diffuse midline glioma
CPSF4:99454041-99454136_99454043-99454136_99452367-99452440	A3SS	Skipping	0.48100000000000004	0.771858490566038	BS_25KYGJ71	Diffuse midline glioma
GTF2IRD1:74555393-74555494_74555437-74555494_74555173-74555223	A3SS	Inclusion	0.494	0.306034782608696	BS_25KYGJ71	Diffuse midline glioma
COBL:51025109-51025372_51025108-51025231_51026545-51026665	A3SS	Skipping	0.57	0.767580952380952	BS_25KYGJ71	Diffuse midline glioma
DDB1:61314047-61314210_61314046-61314202_61314307-61314486	A3SS	Skipping	0.875	0.942636363636363	BS_25KYGJ71	Diffuse midline glioma
GLCCI1:8055433-8055549_8055435-8055549_8022482-8022569	A3SS	Inclusion	0.613	0.450237704918033	BS_25KYGJ71	Diffuse midline glioma
HLA-DMA:32949611-32949889_32949610-32949787_32950518-32950803	A3SS	Skipping	0.8740000000000001	0.933448979591837	BS_25KYGJ71	Diffuse midline glioma
MEF2C:88823735-88823930_88823734-88823927_88882954-88883184	A3SS	Skipping	0.35200000000000004	0.506838461538461	BS_25KYGJ71	Diffuse midline glioma
PCED1B-AS1:47209281-47209482_47209280-47209458_47210639-47210761	A3SS	Inclusion	0.508	0.161978260869565	BS_25KYGJ71	Diffuse midline glioma
DYNC1H1:102034325-102034452_102034334-102034452_102033975-102034188	A3SS	Skipping	0.9329999999999999	0.966361111111111	BS_25KYGJ71	Diffuse midline glioma
DTNA:34863966-34864062_34863969-34864062_34858284-34858398	A3SS	Skipping	0.9470000000000001	0.972315789473684	BS_25KYGJ71	Diffuse midline glioma
G6PD:154534338-154534499_154534337-154534496_154535167-154535385	A3SS	Inclusion	0.192	0.0881603773584906	BS_25KYGJ71	Diffuse midline glioma
DMPK:45770971-45771060_45770970-45771056_45771349-45771396	A3SS	Skipping	0.465	0.603957983193277	BS_25KYGJ71	Diffuse midline glioma
DCLK2:150220703-150220778_150220705-150220778_150203794-150203889	A3SS	Skipping	0.44799999999999995	0.600492537313433	BS_25KYGJ71	Diffuse midline glioma
SCARB2:76180954-76181101_76180953-76181092_76195706-76195864	A3SS	Skipping	0.905	0.961824561403508	BS_25KYGJ71	Diffuse midline glioma
FRYL:48546067-48546271_48546066-48546268_48547583-48547769	A3SS	Skipping	0.675	0.781030612244898	BS_25KYGJ71	Diffuse midline glioma
CANX:179724657-179724783_179724662-179724783_179723659-179723779	A3SS	Skipping	0.9540000000000001	0.983518518518518	BS_25KYGJ71	Diffuse midline glioma
CANX:179726680-179726759_179726682-179726759_179724656-179724783	A3SS	Skipping	0.965	0.980767441860465	BS_25KYGJ71	Diffuse midline glioma
ADGRG1:57651185-57651622_57651355-57651622_57650252-57650351	A3SS	Skipping	0.9470000000000001	0.977157303370786	BS_25KYGJ71	Diffuse midline glioma
ADGRG1:57651200-57651622_57651355-57651622_57650252-57650351	A3SS	Skipping	0.9690000000000001	0.986056179775281	BS_25KYGJ71	Diffuse midline glioma
ADGRG1:57651243-57651622_57651355-57651622_57650252-57650351	A3SS	Skipping	0.9490000000000001	0.976842696629213	BS_25KYGJ71	Diffuse midline glioma
MAP2:209692625-209696350_209692636-209696350_209680749-209680827	A3SS	Skipping	0.42100000000000004	0.6058515625	BS_25KYGJ71	Diffuse midline glioma
SUPT7L:27660984-27661601_27660983-27661388_27662178-27662281	A3SS	Inclusion	0.504	0.259121212121212	BS_25KYGJ71	Diffuse midline glioma
RNF167:4940873-4940993_4940922-4940993_4940486-4940726	A3SS	Skipping	0.703	0.881445652173913	BS_25KYGJ71	Diffuse midline glioma
POLR2J3:102566997-102568184_102566996-102567083_102569834-102569924	A3SS	Inclusion	0.355	0.160588888888889	BS_25KYGJ71	Diffuse midline glioma
MANEAL:37799567-37801133_37799843-37801133_37796743-37796820	A3SS	Inclusion	0.828	0.647515625	BS_25KYGJ71	Diffuse midline glioma
KIDINS220:8812395-8812496_8812394-8812493_8813236-8813335	A3SS	Inclusion	0.618	0.277095238095238	BS_25KYGJ71	Diffuse midline glioma
GUK1:228147615-228147699_228147620-228147699_228147405-228147544	A3SS	Skipping	0.9620000000000001	0.983303571428571	BS_25KYGJ71	Diffuse midline glioma
TNPO2:12702072-12702177_12702071-12702147_12702822-12702918	A3SS	Skipping	0.042	0.124393939393939	BS_25KYGJ71	Diffuse midline glioma
MECR:29216588-29216812_29216587-29216685_29220837-29220921	A3SS	Skipping	0.375	0.626106194690266	BS_25KYGJ71	Diffuse midline glioma
SCYL3:169868928-169869128_169868927-169869039_169870254-169870357	A3SS	Inclusion	0.428	0.189194174757282	BS_25KYGJ71	Diffuse midline glioma
SAFB:5661518-5661808_5661520-5661808_5657240-5657347	A3SS	Inclusion	0.5579999999999999	0.432388059701492	BS_25KYGJ71	Diffuse midline glioma
TMEM161B-DT:88285741-88285851_88285743-88285851_88282714-88282866	A3SS	Skipping	0.233	0.481540540540541	BS_25KYGJ71	Diffuse midline glioma
ZFYVE27:97751376-97751462_97751390-97751462_97750330-97750470	A3SS	Skipping	0.136	0.279766666666667	BS_25KYGJ71	Diffuse midline glioma
PNISR:99414572-99414690_99414571-99414686_99416348-99416428	A3SS	Skipping	0.515	0.788266129032258	BS_25KYGJ71	Diffuse midline glioma
BSDC1:32383830-32384048_32383829-32383997_32386778-32386895	A3SS	Inclusion	0.304	0.118477272727273	BS_25KYGJ71	Diffuse midline glioma
CCNDBP1:43194081-43194461_43194414-43194461_43192742-43192803	A3SS	Inclusion	0.3	0.143319672131147	BS_25KYGJ71	Diffuse midline glioma
MMAB:109561040-109561329_109561039-109561104_109561419-109561517	A3SS	Inclusion	0.40700000000000003	0.153018518518519	BS_25KYGJ71	Diffuse midline glioma
NAA50:113723959-113724095_113723958-113724092_113745941-113746249	A3SS	Skipping	0.635	0.741184615384615	BS_25KYGJ71	Diffuse midline glioma
CRTC2:153952571-153952650_153952570-153952635_153952804-153952834	A3SS	Inclusion	0.43700000000000006	0.230338983050847	BS_25KYGJ71	Diffuse midline glioma
IFI16:159016533-159016700_159016617-159016700_159015672-159015987	A3SS	Skipping	0.929	0.971116666666667	BS_25KYGJ71	Diffuse midline glioma
BAP1:52402779-52402940_52402778-52402871_52403137-52403298	A3SS	Inclusion	0.19	0.1136640625	BS_25KYGJ71	Diffuse midline glioma
CCNQ:153587932-153588454_153587931-153588394_153592505-153592733	A3SS	Inclusion	0.642	0.419294642857143	BS_25KYGJ71	Diffuse midline glioma
TIA1:70214349-70214494_70214348-70214491_70215370-70215494	A3SS	Skipping	0.7120000000000001	0.822315384615385	BS_25KYGJ71	Diffuse midline glioma
KLC1:103679309-103679518_103679383-103679518_103677414-103677523	A3SS	Inclusion	0.13	0.0633233082706767	BS_25KYGJ71	Diffuse midline glioma
RMDN1:86474820-86474953_86474819-86474914_86477293-86477324	A3SS	Skipping	0.847	0.92957	BS_25KYGJ71	Diffuse midline glioma
METAP2:95476071-95476178_95476142-95476178_95474151-95474330	A3SS	Skipping	0.8690000000000001	0.959785714285714	BS_25KYGJ71	Diffuse midline glioma
PRPF40B:49642927-49643016_49642929-49643016_49642579-49642675	A3SS	Skipping	0.204	0.396430894308943	BS_25KYGJ71	Diffuse midline glioma
PRRC2B:131482371-131482562_131482373-131482562_131481725-131481808	A3SS	Skipping	0.41100000000000003	0.529419847328244	BS_25KYGJ71	Diffuse midline glioma
RPL22L1:170868013-170868201_170868012-170868134_170868297-170868387	A3SS	Inclusion	0.6829999999999999	0.267458646616541	BS_25KYGJ71	Diffuse midline glioma
RBM33:155711173-155711455_155711202-155711455_155706859-155707068	A3SS	Inclusion	0.629	0.339642857142857	BS_25KYGJ71	Diffuse midline glioma
METTL26:634889-635063_634888-634956_635280-635340	A3SS	Inclusion	0.537	0.295992125984252	BS_25KYGJ71	Diffuse midline glioma
CLK2:155268708-155268795_155268707-155268792_155269487-155269713	A3SS	Skipping	0.5329999999999999	0.704689075630252	BS_25KYGJ71	Diffuse midline glioma
TNRC6A:24805605-24805733_24805673-24805733_24805013-24805151	A3SS	Skipping	0.7440000000000001	0.894372340425532	BS_25KYGJ71	Diffuse midline glioma
ZEB1:31502348-31502509_31502353-31502509_31495778-31495838	A3SS	Skipping	0.9229999999999999	0.974941860465116	BS_25KYGJ71	Diffuse midline glioma
FCGR2A:161506334-161506591_161506336-161506591_161505986-161506007	A3SS	Skipping	0.285	0.527452380952381	BS_25KYGJ71	Diffuse midline glioma
WRNIP1:2770120-2770361_2770194-2770361_2768690-2768882	A3SS	Skipping	0.845	0.951878787878788	BS_25KYGJ71	Diffuse midline glioma
AGFG1:227553704-227553795_227553709-227553795_227551958-227552117	A3SS	Skipping	0.7240000000000001	0.820862595419847	BS_25KYGJ71	Diffuse midline glioma
LST1:31588518-31588909_31588562-31588909_31587640-31587733	A3SS	Skipping	0.6659999999999999	0.813602409638554	BS_25KYGJ71	Diffuse midline glioma
LST1:31588497-31588909_31588517-31588909_31587943-31587966	A3SS	Inclusion	0.335	0.179885964912281	BS_25KYGJ71	Diffuse midline glioma
FOS:75279877-75280128_75279905-75280128_75278827-75279123	A3SS	Skipping	0.96	0.984976470588235	BS_25KYGJ71	Diffuse midline glioma
FOXP1:70977643-70977722_70977642-70977719_70977827-70978029	A3SS	Skipping	0.493	0.713140186915888	BS_25KYGJ71	Diffuse midline glioma
LARP1:154799873-154800042_154799899-154800042_154799590-154799759	A3SS	Skipping	0.902	0.970419753086419	BS_25KYGJ71	Diffuse midline glioma
COL20A1:63315401-63315439_63315403-63315439_63314071-63314201	A3SS	Skipping	0.48100000000000004	0.613564814814815	BS_25KYGJ71	Diffuse midline glioma
R3HDM1:135651730-135652032_135651732-135652032_135645378-135645527	A3SS	Inclusion	0.7909999999999999	0.643470588235294	BS_25KYGJ71	Diffuse midline glioma
PKP4:158624878-158625427_158624954-158625427_158621230-158621421	A3SS	Skipping	0.8270000000000001	0.938453703703704	BS_25KYGJ71	Diffuse midline glioma
MAP7D1:36179512-36179557_36179514-36179557_36179261-36179315	A3SS	Skipping	0.043	0.1088671875	BS_25KYGJ71	Diffuse midline glioma
ALS2:201715672-201715839_201715671-201715836_201718076-201718210	A3SS	Skipping	0.708	0.830356435643565	BS_25KYGJ71	Diffuse midline glioma
SUPT20H:37045247-37045376_37045246-37045373_37047534-37047601	A3SS	Inclusion	0.526	0.285577235772358	BS_25KYGJ71	Diffuse midline glioma
HDAC9:18590336-18590486_18590344-18590486_18585280-18585522	A3SS	Skipping	0.529	0.761480392156862	BS_25KYGJ71	Diffuse midline glioma
HDLBP:241255374-241255580_241255373-241255511_241256183-241256399	A3SS	Skipping	0.92	0.96651724137931	BS_25KYGJ71	Diffuse midline glioma
LIG1:48151232-48151339_48151231-48151336_48153871-48153967	A3SS	Inclusion	0.865	0.686122641509434	BS_25KYGJ71	Diffuse midline glioma
RIOX2:97949844-97950015_97949843-97950012_97950785-97950888	A3SS	Skipping	0.493	0.781958333333333	BS_25KYGJ71	Diffuse midline glioma
CAST:96765221-96765325_96765223-96765325_96762273-96762372	A3SS	Skipping	0.685	0.791765151515151	BS_25KYGJ71	Diffuse midline glioma
AMOTL2:134358540-134358719_134358539-134358716_134359282-134359503	A3SS	Skipping	0.675	0.795212389380531	BS_25KYGJ71	Diffuse midline glioma
SIPA1L1:71738241-71738325_71738243-71738325_71735276-71735391	A3SS	Skipping	0.45299999999999996	0.634095238095238	BS_25KYGJ71	Diffuse midline glioma
MTFR1L:25829509-25829830_25829617-25829830_25826614-25826826	A3SS	Skipping	0.703	0.812977443609022	BS_25KYGJ71	Diffuse midline glioma
ZNF280D:56707082-56707150_56707081-56707143_56707262-56707306	A3SS	Skipping	0.36200000000000004	0.644869230769231	BS_25KYGJ71	Diffuse midline glioma
EIF4G1:184316072-184316218_184316131-184316218_184315762-184315856	A3SS	Inclusion	0.254	0.118036036036036	BS_25KYGJ71	Diffuse midline glioma
EIF4G1:184323405-184323593_184323407-184323593_184323082-184323241	A3SS	Skipping	0.213	0.329545454545454	BS_25KYGJ71	Diffuse midline glioma
ZC3H14:88609712-88609803_88609714-88609803_88609266-88609403	A3SS	Skipping	0.46399999999999997	0.600255639097744	BS_25KYGJ71	Diffuse midline glioma
SRSF5:69771194-69772005_69771196-69772005_69770994-69771105	A3SS	Skipping	0.802	0.902203007518797	BS_25KYGJ71	Diffuse midline glioma
C2CD2L:119113852-119113988_119113854-119113988_119113610-119113712	A3SS	Inclusion	0.37799999999999995	0.22223595505618	BS_25KYGJ71	Diffuse midline glioma
C1orf131:231229150-231229209_231229149-231229206_231238856-231239188	A3SS	Skipping	0.368	0.65589430894309	BS_25KYGJ71	Diffuse midline glioma
DGKZ:46368002-46368079_46368004-46368079_46367651-46367747	A3SS	Skipping	0.564	0.706615384615385	BS_25KYGJ71	Diffuse midline glioma
CELF1:47484389-47484523_47484388-47484520_47486749-47486798	A3SS	Skipping	0.862	0.955458333333334	BS_25KYGJ71	Diffuse midline glioma
EMC1:19238795-19238857_19238794-19238854_19239230-19239302	A3SS	Skipping	0.638	0.815663716814159	BS_25KYGJ71	Diffuse midline glioma
CTNND1:57816297-57818445_57816299-57818445_57815393-57815500	A3SS	Skipping	0.85	0.9218515625	BS_25KYGJ71	Diffuse midline glioma
NUDT4:93398768-93398855_93398770-93398855_93395488-93395533	A3SS	Skipping	0.20800000000000002	0.39070895522388	BS_25KYGJ71	Diffuse midline glioma
ICE2:60468061-60468322_60468060-60468162_60476062-60476167	A3SS	Skipping	0.132	0.560458333333333	BS_25KYGJ71	Diffuse midline glioma
MARK2:63902601-63902782_63902603-63902782_63902197-63902330	A3SS	Inclusion	0.327	0.128489361702128	BS_25KYGJ71	Diffuse midline glioma
C11orf80:66838367-66838445_66838369-66838445_66828265-66828364	A3SS	Inclusion	0.782	0.573190909090909	BS_25KYGJ71	Diffuse midline glioma
BAHD1:40461912-40462294_40461914-40462294_40458450-40459896	A3SS	Skipping	0.508	0.666915094339622	BS_25KYGJ71	Diffuse midline glioma
PTMS:6769844-6769999_6769920-6769999_6769602-6769674	A3SS	Inclusion	0.057	0.0295954198473282	BS_25KYGJ71	Diffuse midline glioma
EXOSC10:11070900-11070988_11070899-11070973_11072086-11072171	A3SS	Inclusion	0.10400000000000001	0.0516530612244898	BS_25KYGJ71	Diffuse midline glioma
SHFL:10091476-10091630_10091583-10091630_10091249-10091353	A3SS	Skipping	0.735	0.878706896551724	BS_25KYGJ71	Diffuse midline glioma
FGFR3:1804821-1804969_1804823-1804969_1804329-1804520	A3SS	Inclusion	0.44299999999999995	0.259043859649123	BS_25KYGJ71	Diffuse midline glioma
OSBPL8:76450851-76450988_76450850-76450979_76487509-76487618	A3SS	Skipping	0.175	0.574126050420168	BS_25KYGJ71	Diffuse midline glioma
MRPL42:93469189-93469355_93469191-93469355_93467513-93467554	A3SS	Skipping	0.22	0.375023622047244	BS_25KYGJ71	Diffuse midline glioma
ALKBH2:109092507-109092937_109092506-109092787_109093246-109093472	A3SS	Skipping	0.294	0.619688524590164	BS_25KYGJ71	Diffuse midline glioma
ABI2:203395656-203395780_203395658-203395780_203394699-203394846	A3SS	Skipping	0.8029999999999999	0.881293650793651	BS_25KYGJ71	Diffuse midline glioma
RPLP0:120198554-120198739_120198553-120198631_120198853-120199000	A3SS	Skipping	0.9940000000000001	0.997280487804878	BS_25KYGJ71	Diffuse midline glioma
MAPK10:86015269-86017375_86015268-86017370_86029196-86029274	A3SS	Skipping	0.267	0.446111940298507	BS_25KYGJ71	Diffuse midline glioma
NCOR2:124332319-124332467_124332318-124332464_124333129-124333279	A3SS	Skipping	0.754	0.832578125	BS_25KYGJ71	Diffuse midline glioma
NCOR2:124429613-124429706_124429612-124429703_124430614-124430787	A3SS	Skipping	0.654	0.875323809523809	BS_25KYGJ71	Diffuse midline glioma
PCDH17:57666661-57666833_57666663-57666833_57666467-57666526	A3SS	Skipping	0.7170000000000001	0.919036144578313	BS_25KYGJ71	Diffuse midline glioma
P4HB:81846947-81847068_81846946-81847012_81847242-81847347	A3SS	Skipping	0.927	0.970558823529412	BS_25KYGJ71	Diffuse midline glioma
P4HB:81846947-81847072_81846946-81847012_81847242-81847347	A3SS	Skipping	0.976	0.989485294117647	BS_25KYGJ71	Diffuse midline glioma
PCID2:113177611-113178008_113177610-113177976_113178173-113178287	A3SS	Skipping	0.457	0.658148936170213	BS_25KYGJ71	Diffuse midline glioma
PAN2:56324037-56324185_56324036-56324182_56324293-56324493	A3SS	Skipping	0.28	0.61404132231405	BS_25KYGJ71	Diffuse midline glioma
RPS15A:18788063-18788142_18788062-18788105_18788980-18789118	A3SS	Skipping	0.981	0.991885416666667	BS_25KYGJ71	Diffuse midline glioma
ARHGEF2:155964988-155965131_155964987-155965128_155965302-155965412	A3SS	Skipping	0.522	0.651045801526717	BS_25KYGJ71	Diffuse midline glioma
TCF4:55350874-55351003_55350873-55351000_55403453-55403518	A3SS	Skipping	0.79	0.887299065420561	BS_25KYGJ71	Diffuse midline glioma
TMEM120A:75987360-75987428_75987359-75987419_75987717-75987810	A3SS	Skipping	0.268	0.692867924528302	BS_25KYGJ71	Diffuse midline glioma
MAPK8IP3:1743332-1743476_1743334-1743476_1729486-1729578	A3SS	Inclusion	0.528	0.354566666666667	BS_25KYGJ71	Diffuse midline glioma
MARF1:15625372-15625800_15625371-15625797_15630331-15630504	A3SS	Skipping	0.564	0.76131	BS_25KYGJ71	Diffuse midline glioma
LTBR:6385022-6385147_6385036-6385147_6384587-6384684	A3SS	Skipping	0.8270000000000001	0.941	BS_25KYGJ71	Diffuse midline glioma
FAM135A:70524343-70526698_70524930-70526698_70523966-70524121	A3SS	Skipping	0.172	0.448404958677686	BS_25KYGJ71	Diffuse midline glioma
TUBGCP4:43398038-43398179_43398040-43398179_43397213-43397321	A3SS	Inclusion	0.513	0.340740740740741	BS_25KYGJ71	Diffuse midline glioma
SNF8:48931643-48931717_48931642-48931714_48933204-48933346	A3SS	Skipping	0.904	0.942518867924528	BS_25KYGJ71	Diffuse midline glioma
NCLN:3206262-3206425_3206264-3206425_3206151-3206190	A3SS	Skipping	0.37	0.522346153846154	BS_25KYGJ71	Diffuse midline glioma
MPPE1:11886499-11886778_11886498-11886621_11886916-11887025	A3SS	Skipping	0.353	0.61011	BS_25KYGJ71	Diffuse midline glioma
GATAD2A:19501118-19501416_19501120-19501416_19498442-19498722	A3SS	Skipping	0.898	0.946336956521739	BS_25KYGJ71	Diffuse midline glioma
KIT:54731328-54731419_54731330-54731419_54729334-54729485	A3SS	Skipping	0.40299999999999997	0.694879120879121	BS_25KYGJ71	Diffuse midline glioma
MMP17:131849802-131850059_131849938-131850059_131845296-131845449	A3SS	Skipping	0.5	0.799428571428571	BS_25KYGJ71	Diffuse midline glioma
BRPF3:36210201-36210528_36210215-36210528_36209786-36209915	A3SS	Inclusion	0.266	0.0983888888888889	BS_25KYGJ71	Diffuse midline glioma
FAM114A2:154034744-154034967_154034743-154034946_154038856-154038910	A3SS	Skipping	0.8029999999999999	0.915818181818182	BS_25KYGJ71	Diffuse midline glioma
ARID1B:157190038-157190210_157190040-157190210_157189641-157189780	A3SS	Skipping	0.797	0.940485714285714	BS_25KYGJ71	Diffuse midline glioma
ALS2:201704454-201704603_201704453-201704583_201705138-201705200	A3SS	Skipping	0.672	0.893375	BS_25KYGJ71	Diffuse midline glioma
ATXN2:111510385-111510582_111510384-111510444_111513356-111513539	A3SS	Skipping	0.813	0.94	BS_25KYGJ71	Diffuse midline glioma
CDV3:133586563-133586722_133586568-133586722_133584001-133584150	A3SS	Skipping	0.971	0.986555555555555	BS_25KYGJ71	Diffuse midline glioma
TCTN1:110628767-110628918_110628796-110628918_110626361-110626492	A3SS	Skipping	0.815	0.93845	BS_25KYGJ71	Diffuse midline glioma
GBF1:102365397-102365599_102365415-102365599_102363709-102363798	A3SS	Skipping	0.8590000000000001	0.951791666666667	BS_25KYGJ71	Diffuse midline glioma
NCOR1:16101250-16101805_16101249-16101757_16108785-16108912	A3SS	Skipping	0.662	0.879500000000001	BS_25KYGJ71	Diffuse midline glioma
CTSH:78937318-78937496_78937317-78937423_78939139-78939171	A3SS	Inclusion	0.073	0.0236515151515152	BS_25KYGJ71	Diffuse midline glioma
FOXRED2:36493633-36493803_36493632-36493798_36495966-36496208	A3SS	Skipping	0.838	0.939	BS_25KYGJ71	Diffuse midline glioma
SEC23B:18524433-18524669_18524486-18524669_18515649-18515736	A3SS	Skipping	0.9159999999999999	0.961739130434783	BS_25KYGJ71	Diffuse midline glioma
GGCX:85550555-85550750_85550554-85550744_85550924-85551072	A3SS	Skipping	0.813	0.90955	BS_25KYGJ71	Diffuse midline glioma
GARS1:30631448-30632437_30632246-30632437_30628559-30628669	A3SS	Skipping	0.87	0.955190476190476	BS_25KYGJ71	Diffuse midline glioma
DCC:53391655-53391887_53391714-53391887_53386042-53386138	A3SS	Skipping	0.32299999999999995	0.764656716417911	BS_25KYGJ71	Diffuse midline glioma
PARN:14604146-14604226_14604145-14604223_14606483-14606526	A3SS	Skipping	0.84	0.938416666666667	BS_25KYGJ71	Diffuse midline glioma
ARHGDIB:14947873-14947949_14947872-14947946_14949801-14949885	A3SS	Skipping	0.972	0.991055555555555	BS_25KYGJ71	Diffuse midline glioma
ZNF133:18315069-18316994_18315071-18316994_18306297-18306393	A3SS	Skipping	0.469	0.658824074074074	BS_25KYGJ71	Diffuse midline glioma
TRMT1:13116146-13116431_13116145-13116340_13116652-13116740	A3SS	Skipping	0.7829999999999999	0.914410256410257	BS_25KYGJ71	Diffuse midline glioma
TRIP12:229830756-229830839_229830755-229830821_229836847-229836984	A3SS	Skipping	0.852	0.948740740740741	BS_25KYGJ71	Diffuse midline glioma
TNPO2:12715633-12715739_12715632-12715710_12719028-12719178	A3SS	Skipping	0.945	0.978659090909091	BS_25KYGJ71	Diffuse midline glioma
CEP104:3837292-3837519_3837291-3837345_3838963-3839119	A3SS	Skipping	0.639	0.864367346938776	BS_25KYGJ71	Diffuse midline glioma
BBS1:66519617-66519748_66519620-66519748_66515860-66515933	A3SS	Skipping	0.841	0.934057692307692	BS_25KYGJ71	Diffuse midline glioma
ZRSR2:15822731-15823201_15822844-15823201_15820206-15820316	A3SS	Skipping	0.794	0.892432432432432	BS_25KYGJ71	Diffuse midline glioma
DVL3:184166446-184166673_184166605-184166673_184166125-184166265	A3SS	Skipping	0.853	0.959928571428571	BS_25KYGJ71	Diffuse midline glioma
PTPRT:42161352-42161542_42161351-42161539_42199239-42199388	A3SS	Skipping	0.215	0.394627906976744	BS_25KYGJ71	Diffuse midline glioma
ACSL3:222918046-222918155_222918069-222918155_222916318-222916496	A3SS	Skipping	0.922	0.969659090909091	BS_25KYGJ71	Diffuse midline glioma
MRPL39:25599799-25599866_25599798-25599836_25601367-25601467	A3SS	Skipping	0.81	0.939466666666667	BS_25KYGJ71	Diffuse midline glioma
MSTO1:155613425-155613566_155613461-155613566_155613048-155613233	A3SS	Inclusion	0.218	0.0706206896551724	BS_25KYGJ71	Diffuse midline glioma
NEK9:75107343-75107755_75107342-75107487_75109684-75109877	A3SS	Inclusion	0.233	0.0588292682926829	BS_25KYGJ71	Diffuse midline glioma
NCSTN:160351222-160351372_160351287-160351372_160350104-160350250	A3SS	Skipping	0.938	0.9745625	BS_25KYGJ71	Diffuse midline glioma
INTS14:65593428-65593572_65593427-65593569_65595732-65595825	A3SS	Skipping	0.8640000000000001	0.9399	BS_25KYGJ71	Diffuse midline glioma
RNF32:156658128-156658252_156658183-156658252_156657540-156657573	A3SS	Skipping	0.37799999999999995	0.667375	BS_25KYGJ71	Diffuse midline glioma
PRPS1:107640902-107641000_107640903-107641000_107639294-107639478	A3SS	Skipping	0.938	0.972434782608696	BS_25KYGJ71	Diffuse midline glioma
JAG1:10648549-10648722_10648548-10648676_10649060-10649107	A3SS	Skipping	0.9440000000000001	0.978875	BS_25KYGJ71	Diffuse midline glioma
FAHD2CP:96022894-96023382_96022929-96023382_96022673-96022753	A3SS	Skipping	0.789	0.891869565217392	BS_25KYGJ71	Diffuse midline glioma
TACC3:1735273-1735325_1735278-1735325_1731171-1731301	A3SS	Skipping	0.897	0.949666666666667	BS_25KYGJ71	Diffuse midline glioma
RAB5A:19975587-19975752_19975642-19975752_19950805-19951061	A3SS	Skipping	0.879	0.945045454545454	BS_25KYGJ71	Diffuse midline glioma
PSRC1:109282680-109282789_109282679-109282731_109283027-109283125	A3SS	Skipping	0.616	0.803714285714286	BS_25KYGJ71	Diffuse midline glioma
COPA:160298845-160298991_160298844-160298931_160299101-160299264	A3SS	Skipping	0.96	0.9839375	BS_25KYGJ71	Diffuse midline glioma
PATZ1:31328787-31328924_31328786-31328859_31335691-31335863	A3SS	Skipping	0.193	0.434620689655172	BS_2853394H	Diffuse midline glioma
KLHL22:20488985-20489244_20488984-20489212_20495759-20495795	A3SS	Skipping	0.679	0.813797619047619	BS_2853394H	Diffuse midline glioma
RALGAPB:38535074-38535207_38535085-38535207_38532729-38532859	A3SS	Skipping	0.34700000000000003	0.580689075630252	BS_2853394H	Diffuse midline glioma
UBE2S:55404288-55404478_55404287-55404401_55406814-55406962	A3SS	Skipping	0.958	0.981128205128205	BS_2853394H	Diffuse midline glioma
NR1H2:50379002-50379181_50379133-50379181_50378521-50378796	A3SS	Skipping	0.825	0.947425531914894	BS_2853394H	Diffuse midline glioma
NR1H2:50379092-50379181_50379133-50379181_50378521-50378796	A3SS	Skipping	0.6809999999999999	0.855744680851064	BS_2853394H	Diffuse midline glioma
PIH1D1:49447338-49447467_49447337-49447420_49447826-49447908	A3SS	Skipping	0.941	0.968746031746032	BS_2853394H	Diffuse midline glioma
MEIS3:47414717-47414866_47414716-47414815_47415050-47415101	A3SS	Skipping	0.48	0.696325396825397	BS_2853394H	Diffuse midline glioma
FDFT1:11826024-11826215_11826078-11826215_11821749-11821878	A3SS	Skipping	0.956	0.988142857142857	BS_2853394H	Diffuse midline glioma
STAG3L5P-PVRIG2P-PILRB:100349731-100349887_100349798-100349887_100345864-100345968	A3SS	Skipping	0.231	0.612343283582089	BS_2853394H	Diffuse midline glioma
MINK1:4891456-4891716_4891515-4891716_4890950-4891124	A3SS	Skipping	0.7	0.861142857142858	BS_2853394H	Diffuse midline glioma
PUM1:30980062-30980178_30980061-30980163_30981311-30981405	A3SS	Inclusion	0.313	0.1416	BS_2853394H	Diffuse midline glioma
HARS2:140693491-140693665_140693590-140693665_140691606-140691756	A3SS	Inclusion	0.42200000000000004	0.189351851851852	BS_2853394H	Diffuse midline glioma
HDDC3:90930925-90931556_90930924-90931405_90931703-90931944	A3SS	Inclusion	0.25	0.1325	BS_2853394H	Diffuse midline glioma
CAPN10:240595934-240596521_240596318-240596521_240595023-240595304	A3SS	Inclusion	0.662	0.27014953271028	BS_2853394H	Diffuse midline glioma
RPS15:1439961-1440253_1440018-1440253_1438806-1438892	A3SS	Inclusion	0.006	0.00148979591836735	BS_2853394H	Diffuse midline glioma
CANX:179723660-179723779_179723663-179723779_179722803-179723019	A3SS	Skipping	0.9670000000000001	0.988127659574468	BS_2853394H	Diffuse midline glioma
