Sample	Total	AS_neg	AS_pos	AS_total	SI	Histology
BS_4HQ3T2NC	3951	1	3	4	0.00101240192356365	Low-grade glioma
BS_4JWBB28H	3898	13	45	58	0.0148794253463315	Mesenchymal tumor
BS_4KNBXM3C	3431	18	151	169	0.0492567764500146	DIPG or DMG
BS_4NF35AF6	3764	2	7	9	0.00239107332624867	Low-grade glioma
BS_4NWHYH53	1590	10	10	20	0.0125786163522013	Ependymoma
BS_4PBXY1E3	3241	46	17	63	0.019438444924406	Medulloblastoma
BS_4PH1MBGR	4446	3	37	40	0.00899685110211426	Medulloblastoma
BS_4PWDGEB0	1876	16	14	30	0.0159914712153518	Other high-grade glioma
BS_4Q3NRFBD	3889	5	16	21	0.00539984571869375	Other high-grade glioma
BS_4QW2S1Q8	4026	2	12	14	0.00347739692001987	DIPG or DMG
BS_4RAHHT12	641	30	6	36	0.0561622464898596	Other tumor
BS_4SCWT0FX	2637	3	4	7	0.00265453166477057	Ependymoma
BS_4SKWCEDV	2165	47	20	67	0.0309468822170901	Germ cell tumor
BS_4SM4CG1E	1155	39	3	42	0.0363636363636364	Choroid plexus tumor
BS_4T0HPZDC	3199	22	11	33	0.0103157236636449	Ependymoma
BS_4TZQY7TT	456	23	7	30	0.0657894736842105	Low-grade glioma
BS_4W1DBAN4	3782	3	61	64	0.0169222633527234	Non-neoplastic tumor
BS_4W68NV3M	4114	5	278	283	0.0687894992707827	Medulloblastoma
BS_4X5GB9K0	2630	17	37	54	0.020532319391635	Non-neoplastic tumor
BS_4XH092HE	3629	24	10	34	0.0093689721686415	Low-grade glioma
BS_4XZH52X8	1228	23	9	32	0.0260586319218241	Germ cell tumor
BS_4Y2JAQTS	1815	50	23	73	0.0402203856749311	Mixed neuronal-glial tumor
BS_4Y6BCYK5	3010	13		13	0.00431893687707641	Low-grade glioma
BS_4Z2F4P9N	4541	1	17	18	0.00396388460691478	Low-grade glioma
BS_50S6TFFE	1256	69	10	79	0.0628980891719745	Ependymoma
BS_516X056B	3578	11	1036	1047	0.292621576299609	Medulloblastoma
BS_51RA1PGE	3897	5	9	14	0.00359250705671029	DIPG or DMG
BS_52426AMF	3674		6	6	0.00163309744148067	Low-grade glioma
BS_52C576HH	4331	3	15	18	0.00415608404525514	Other high-grade glioma
BS_52DAPP1Y	2505	1	8	9	0.00359281437125748	Low-grade glioma
BS_52MPKTJH	4066	9	282	291	0.0715691096901131	Other high-grade glioma
BS_52TQWRJN	3076	15	16	31	0.0100780234070221	Mixed neuronal-glial tumor
BS_534XRSNB	2656	5	29	34	0.0128012048192771	Low-grade glioma
BS_53GQKVEX	3491	4	3	7	0.00200515611572615	Low-grade glioma
BS_53KFK3G0	3073	7	25	32	0.0104132769280833	Atypical Teratoid Rhabdoid Tumor
BS_54H90JW2	1709	15	7	22	0.0128730251609128	Low-grade glioma
BS_55JW3HFM	4376	1	3	4	0.000914076782449726	Mixed neuronal-glial tumor
BS_55P8HPYD	3440	3	15	18	0.00523255813953488	Low-grade glioma
BS_55X1W2MR	444	37	20	57	0.128378378378378	Mixed neuronal-glial tumor
BS_58N4Y4ZJ	1918	21	24	45	0.0234619395203337	Medulloblastoma
BS_593HEWBF	3455		5	5	0.00144717800289436	Mixed neuronal-glial tumor
BS_5965SFPZ	3035	7	2	9	0.00296540362438221	DIPG or DMG
BS_5AF6ZNJF	3602	14	56	70	0.0194336479733481	Meningioma
BS_5FRQVRRE	3782	12	1075	1087	0.287414066631412	Other high-grade glioma
BS_5G5BD2MD	711	32	7	39	0.0548523206751055	Other high-grade glioma
BS_5J5D3QTD	2445	58	18	76	0.0310838445807771	Low-grade glioma
BS_5JM573JC	3905	19	246	265	0.0678617157490397	Mixed neuronal-glial tumor
BS_5K95FX4C	3945	13	144	157	0.0397972116603295	Other high-grade glioma
BS_5NWDARXG	3623	1	4	5	0.00138007176373171	Low-grade glioma
BS_5PEFNDCY	5089	1	39	40	0.0078600903910395	Mixed neuronal-glial tumor
BS_5PJCHF6V	3935	8	117	125	0.0317662007623888	Medulloblastoma
BS_5PV5N4HQ	3599		6	6	0.00166712975826619	Low-grade glioma
BS_5SWXR2QQ	779	43	7	50	0.0641848523748395	Ependymoma
BS_5TKDAEGA	2682	29	19	48	0.0178970917225951	Mixed neuronal-glial tumor
BS_5VPM0F36	3317	7	14	21	0.00633102200783841	DIPG or DMG
BS_5VQP0E6K	4052	1	26	27	0.00666337611056269	Medulloblastoma
BS_5YJEPPTP	3022	1	4	5	0.00165453342157512	Low-grade glioma
BS_5YYCP891	871	24	9	33	0.0378874856486797	Low-grade glioma
BS_5ZD8FRPJ	4342	14	1417	1431	0.329571625978812	Medulloblastoma
BS_60K3EQ9S	3281	7	5	12	0.00365742151782993	Non-neoplastic tumor
BS_613KQVAE	1306	70	8	78	0.0597243491577335	Ependymoma
BS_61E80SD6	4241	2	142	144	0.0339542560716812	Medulloblastoma
BS_63JT39PX	1659	11	2	13	0.00783604581072935	Low-grade glioma
BS_64HCD9K3	4157	28	50	78	0.0187635313928314	Choroid plexus tumor
BS_65A41ZQJ	4021	11	108	119	0.0295946282019398	Atypical Teratoid Rhabdoid Tumor
BS_65WPD3DA	3876	10	1236	1246	0.321465428276574	Other high-grade glioma
BS_66ABA973	2918	5	8	13	0.00445510623714873	Low-grade glioma
BS_66HQ3E4Z	3449	1	3	4	0.00115975645114526	Low-grade glioma
BS_67PX06P3	2188	18	15	33	0.0150822669104205	Mesenchymal tumor
BS_680K119G	2597	14	3	17	0.006546014632268	Mixed neuronal-glial tumor
BS_685DACMS	3009	7	22	29	0.00963775340644732	Other CNS embryonal tumor
BS_68BW2163	3010	8	16	24	0.0079734219269103	Low-grade glioma
BS_699TN5RN	3914	3	21	24	0.00613183444047011	Mixed neuronal-glial tumor
BS_6AB299R2	3238	33	7	40	0.0123533045089561	Medulloblastoma
BS_6AFD49QR	2447	18	8	26	0.0106252554147936	Ependymoma
BS_6AQ5RR83	1667	57	19	76	0.0455908818236353	Ependymoma
BS_6BGES4ZG	2110	45	51	96	0.0454976303317536	Other high-grade glioma
BS_6EW6X0J0	1826	15	20	35	0.0191675794085433	Medulloblastoma
BS_6G6C7VPX	3656	7	7	14	0.00382932166301969	Atypical Teratoid Rhabdoid Tumor
BS_6H1C1ME9	4032	3	10	13	0.00322420634920635	Ependymoma
BS_6H4Q24WA	3786	11	69	80	0.0211304807184363	DIPG or DMG
BS_6HTK4YJP	4222	23	408	431	0.10208432022738	Germ cell tumor
BS_6HXD39AM	2514	12	7	19	0.00755767700875099	Mixed neuronal-glial tumor
BS_6KBHF52X	1006	26	11	37	0.036779324055666	Atypical Teratoid Rhabdoid Tumor
BS_6M2053M0	1832	2	16	18	0.00982532751091703	DIPG or DMG
BS_6MY8W3H0	3083	11	13	24	0.00778462536490431	Mixed neuronal-glial tumor
BS_6N3AFF66	2199	8	6	14	0.00636653024101864	Low-grade glioma
BS_6NBTFA33	935	26	2	28	0.0299465240641711	Craniopharyngioma
BS_6NRTJSYK	2654	10	252	262	0.0987189148455162	Other tumor
BS_6NTXGQAC	3902	13	192	205	0.0525371604305484	Mixed neuronal-glial tumor
BS_6PWHC64Y	2832	7	21	28	0.00988700564971751	Medulloblastoma
BS_6R7SFVV2	2699	12	5	17	0.006298629121897	Other tumor
BS_6RX2743N	2275	27	13	40	0.0175824175824176	Medulloblastoma
BS_6TSAVMT9	2845	43	16	59	0.0207381370826011	Low-grade glioma
BS_6VRG1XFB	1684	32	15	47	0.0279097387173397	Other high-grade glioma
BS_6VW8FC7Z	2323	33	10	43	0.0185105467068446	Low-grade glioma
BS_6W0VHGQE	2128	28	73	101	0.0474624060150376	Medulloblastoma
BS_6W8E9283	2142	53	12	65	0.0303454715219421	Choroid plexus tumor
BS_6WP1FHTE	3167	3	5	8	0.00252604988948532	DIPG or DMG
BS_6XHRA95C	911	33	69	102	0.111964873765093	Medulloblastoma
BS_6XZJNNYY	1338	28	48	76	0.0568011958146487	Atypical Teratoid Rhabdoid Tumor
BS_6YMJ621P	3884	5	48	53	0.0136457260556128	Meningioma
BS_70FFPA51	3827	6	60	66	0.0172458845048341	Meningioma
BS_730EYWFA	3078	39	12	51	0.0165692007797271	Non-neoplastic tumor
BS_7327SDAQ	3942	7	2	9	0.00228310502283105	Other high-grade glioma
BS_73AZT1Q3	1732	21	7	28	0.0161662817551963	Other high-grade glioma
BS_742RHK1M	4078	21	1364	1385	0.339627268268759	Germ cell tumor
BS_74G5K7JF	1431	10	2	12	0.00838574423480084	Ependymoma
BS_74GHJS7N	3564	8	15	23	0.00645342312008979	Other high-grade glioma
BS_75YRDXET	3755	11	169	180	0.0479360852197071	DIPG or DMG
BS_76DRXZRJ	2176	13	3	16	0.00735294117647059	Low-grade glioma
BS_77317DY4	4385	21	1340	1361	0.310376282782212	Medulloblastoma
BS_775HDFNY	3831	1	4	5	0.0013051422605064	Low-grade glioma
BS_77CDMEY4	3450	4	4	8	0.00231884057971014	Mixed neuronal-glial tumor
BS_78QX3XDF	3989	1	214	215	0.0538982201052895	Craniopharyngioma
BS_78SCX2N9	1692	15	17	32	0.0189125295508274	Medulloblastoma
BS_7ARDVFCP	1941	21	4	25	0.0128799587841319	Low-grade glioma
BS_7B9FZM3M	665	52	22	74	0.111278195488722	Mesenchymal tumor
BS_7BTZQKYY	4751	25	14	39	0.00820879814775837	Ependymoma
BS_7BW0YRPY	4080	18	72	90	0.0220588235294118	Other CNS embryonal tumor
BS_7C40TRCY	3871	5	28	33	0.00852492895892534	Medulloblastoma
BS_7FKE2YPB	2397	71	10	81	0.0337922403003755	Ependymoma
BS_7FWZ518S	3713	9	8	17	0.00457850794505791	Medulloblastoma
BS_7G42J2SK	2287	14	4	18	0.00787057280279843	Ependymoma
BS_7H4RFCW9	3668	1	8	9	0.002453653217012	Low-grade glioma
BS_7JTW85T5	697	33	6	39	0.0559540889526542	Mixed neuronal-glial tumor
BS_7M3FNSYK	2062	17	4	21	0.010184287099903	Low-grade glioma
BS_7MGXMG6S	4295	5	355	360	0.0838183934807916	Low-grade glioma
BS_7N0B2CY1	2408	8	13	21	0.00872093023255814	Mixed neuronal-glial tumor
BS_7P83Z28P	3875		16	16	0.00412903225806452	Low-grade glioma
BS_7PER3D69	698	49	11	60	0.0859598853868195	Mesenchymal tumor
BS_7PVJ6Q3D	1826	24	4	28	0.0153340635268346	DIPG or DMG
BS_7T1J3KET	3161	4	3	7	0.00221448908573236	Craniopharyngioma
BS_7WM3MNZ0	3025	11	35	46	0.0152066115702479	DIPG or DMG
BS_7XKVHKMR	660	23	5	28	0.0424242424242424	Meningioma
BS_7XQRH69M	3976	2	56	58	0.0145875251509054	Medulloblastoma
BS_7XRN3CFX	3145	9	2	11	0.00349761526232114	Low-grade glioma
BS_7Z93ZYMS	3988		1	1	0.000250752256770311	Low-grade glioma
BS_7ZFVVZ2G	668	40	5	45	0.0673652694610778	Other tumor
BS_81SP2HX4	3690	10	12	22	0.00596205962059621	Medulloblastoma
BS_84XCR9GG	3885	6	39	45	0.0115830115830116	Other high-grade glioma
BS_850BAHH9	3146	5	7	12	0.00381436745073109	Atypical Teratoid Rhabdoid Tumor
BS_862NMAR7	4927	4	64	68	0.013801501928151	DIPG or DMG
BS_880ESDFZ	1285	21	21	42	0.0326848249027237	Low-grade glioma
BS_891HPNKY	3133	43	2	45	0.014363230130865	Other high-grade glioma
BS_8BF616QR	2741	68	33	101	0.0368478657424298	Low-grade glioma
BS_8C885SQR	731	50	2	52	0.0711354309165527	Choroid plexus tumor
BS_8D0NYM46	4218	1	19	20	0.00474158368895211	Craniopharyngioma
BS_8E8JKP01	3910	12	136	148	0.0378516624040921	Other high-grade glioma
BS_8ERBDF7D	4837	20	57	77	0.0159189580318379	Other high-grade glioma
BS_8F9BDWY4	3675	5	7	12	0.00326530612244898	Mixed neuronal-glial tumor
BS_8FVF27TH	3727	14	86	100	0.0268312315535283	Other CNS embryonal tumor
BS_8J09S6MZ	2556	11	7	18	0.00704225352112676	Schwannoma
BS_8J3B6ZB6	3375	3	2	5	0.00148148148148148	Low-grade glioma
BS_8K9YVM5G	2710	20	30	50	0.018450184501845	Medulloblastoma
BS_8MN11EC7	4362	23	38	61	0.0139844108207244	Other tumor
BS_8PNA0V6R	3974	4	20	24	0.00603925515853045	Other high-grade glioma
BS_8Q4JWFKK	521	24	2	26	0.0499040307101727	Low-grade glioma
BS_8Q77HZ4R	2538	22	33	55	0.0216706067769898	Choroid plexus tumor
BS_8Q7W9NSR	2324	14	16	30	0.0129087779690189	Ependymoma
BS_8QJ43WKW	1023	104	27	131	0.128054740957967	Low-grade glioma
BS_8RHPJ740	3335	34	3	37	0.0110944527736132	Ependymoma
BS_8S86CM61	3261	3	12	15	0.00459981600735971	Mesenchymal tumor
BS_8SQARNQW	3745	9	103	112	0.0299065420560748	Other high-grade glioma
BS_8T7DZV2F	1884	7	8	15	0.00796178343949045	Medulloblastoma
BS_8TTMM7FE	4037	8	271	279	0.0691107257864751	Medulloblastoma
BS_8VAZSJEN	3050	1	7	8	0.00262295081967213	Low-grade glioma
BS_8VD670NP	2768	83	14	97	0.0350433526011561	DIPG or DMG
BS_8VYC685V	3036	15	24	39	0.0128458498023715	Mixed neuronal-glial tumor
BS_8WPNFT03	2207	31	533	564	0.255550521069325	Other tumor
BS_8YWYN7VH	739	46	24	70	0.094722598105548	DIPG or DMG
BS_8Z3SCKB5	2859	14	5	19	0.00664568030779993	Low-grade glioma
BS_8ZE4Z9G5	3562	33	58	91	0.0255474452554745	Other high-grade glioma
BS_8ZP3CBQA	4785	2	10	12	0.00250783699059561	Ependymoma
BS_8ZTEXH90	3372	4	18	22	0.00652431791221827	Other high-grade glioma
BS_8ZY4GST0	2996	3	40	43	0.0143524699599466	DIPG or DMG
BS_90B22NGP	4014	18	912	930	0.23168908819133	Atypical Teratoid Rhabdoid Tumor
BS_9294WMET	2027	12	8	20	0.00986679822397632	Medulloblastoma
BS_92HCM7BN	1163	3	2	5	0.00429922613929493	Low-grade glioma
BS_94MT16N2	3964	8	777	785	0.19803229061554	Low-grade glioma
BS_956G6QPJ	3591	9	18	27	0.0075187969924812	DIPG or DMG
BS_9755PSCS	1867	12	11	23	0.0123192287091591	Low-grade glioma
BS_975AWWJE	827	61	23	84	0.101571946795647	Ependymoma
BS_97GBG8T6	1155	12	15	27	0.0233766233766234	Low-grade glioma
BS_9A1YTHFF	3990	6	520	526	0.131829573934837	DIPG or DMG
BS_9BJARSX3	3998	5	7	12	0.00300150075037519	Low-grade glioma
BS_9E7YVFJM	3554	11	86	97	0.0272931907709623	Other tumor
BS_9F09XV62	3554	4	125	129	0.0362971299943725	Low-grade glioma
BS_9FHEFJNP	884	28	17	45	0.0509049773755656	Other high-grade glioma
BS_9FHSNVS0	4342	21	1384	1405	0.323583602026716	Atypical Teratoid Rhabdoid Tumor
BS_9G69F50J	3812	2	17	19	0.00498426023084995	Non-neoplastic tumor
BS_9GJ23RHH	4103	14	47	61	0.0148671703631489	Mesenchymal tumor
BS_9GJ3DB1H	4207	7	1290	1297	0.308295697646779	DIPG or DMG
BS_9H1684FJ	1499	52	19	71	0.04736490993996	Craniopharyngioma
BS_9H7A00PV	3560	60	37	97	0.027247191011236	Mixed neuronal-glial tumor
BS_9HSGV9TJ	2552	15	6	21	0.00822884012539185	Low-grade glioma
BS_9JBX2E8G	1283	28	3	31	0.0241621200311769	Low-grade glioma
BS_9JPQZQNG	2488	39	21	60	0.0241157556270096	Other high-grade glioma
BS_9K1H3RPM	1087	23	5	28	0.0257589696412144	Medulloblastoma
BS_9M5XJ10G	3877	7	26	33	0.00851173587825638	Medulloblastoma
BS_9M84M36J	3911	7	174	181	0.0462797238557914	Other high-grade glioma
BS_9NJHQE9F	3641	4	88	92	0.0252677835759407	Medulloblastoma
BS_9NZ2D6AD	3549	5	31	36	0.0101437024513948	Medulloblastoma
BS_9P9MB8X8	3456	2	3	5	0.00144675925925926	Low-grade glioma
BS_9PB3XH5D	4246	3	55	58	0.0136599152143194	Medulloblastoma
BS_9Q6Z6VJC	2785	9	2	11	0.00394973070017953	Low-grade glioma
BS_9RT63JD9	3604	5	7	12	0.00332963374028857	Low-grade glioma
BS_9S7AG4EN	1753	23	8	31	0.0176839703365659	Low-grade glioma
BS_9SJWWYQ4	2416	4	4	8	0.0033112582781457	Low-grade glioma
BS_9TXEDSWB	3917	32	120	152	0.0388052080673985	Other high-grade glioma
BS_9V633J1X	4511	9	143	152	0.0336954112170251	Medulloblastoma
BS_9XVACXP0	4231	1	103	104	0.0245804774285039	Other high-grade glioma
BS_9XWJ88Q1	2961	6	14	20	0.00675447483958122	Non-neoplastic tumor
BS_9Y1K14Q5	1289	3	11	14	0.0108611326609775	Other high-grade glioma
BS_9YXH2CZ0	1287	16		16	0.0124320124320124	Low-grade glioma
BS_9ZJT0CP0	4056	12	286	298	0.0734714003944773	DIPG or DMG
BS_A11G4PKZ	2620	36	16	52	0.0198473282442748	Atypical Teratoid Rhabdoid Tumor
BS_A13BMEF5	3583	1	5	6	0.001674574379012	Low-grade glioma
BS_A14Z8BBK	3394	5	16	21	0.00618738951090159	Medulloblastoma
BS_A1V3BH0Z	2254	63	41	104	0.0461401952085182	Low-grade glioma
BS_A1VEGWTR	3751	1	7	8	0.0021327645961077	Low-grade glioma
BS_A2YNJVVG	1948	20	10	30	0.0154004106776181	Low-grade glioma
BS_A46RDWGM	3323	6	6	12	0.0036111947035811	Low-grade glioma
BS_A52V3XJM	3674	21	1585	1606	0.437125748502994	Medulloblastoma
BS_A6NXR7RC	2591	3	442	445	0.171748359706677	Other high-grade glioma
BS_A7MC2KR2	4094	3	3	6	0.00146555935515388	Craniopharyngioma
BS_A7Y1Y314	2701	5	305	310	0.114772306553128	Other high-grade glioma
BS_A87NPZAP	3805	11	1277	1288	0.33850197109067	Medulloblastoma
BS_A89VAPVV	3135	18	9	27	0.00861244019138756	Germ cell tumor
BS_A8V685RR	4264	7	60	67	0.0157129455909944	Other high-grade glioma
BS_A8XW5S0W	3895	5	531	536	0.137612323491656	Other high-grade glioma
BS_A96FKXN5	1047	14	12	26	0.0248328557784145	Low-grade glioma
BS_AA164D3A	4278	11	128	139	0.0324918186068256	Non-neoplastic tumor
BS_ABYF92Z9	4041	1	14	15	0.00371195248700817	Craniopharyngioma
BS_AD4JPN9Q	3516	5	3	8	0.00227531285551763	Mixed neuronal-glial tumor
BS_ADEE1SN5	1889	28	8	36	0.0190577024880889	Ependymoma
BS_AG3D3435	2557	14		14	0.00547516621040282	Low-grade glioma
BS_AG4H9S3J	3657	2	5	7	0.00191413727098715	Non-neoplastic tumor
BS_AGS1HHGF	3528	9	15	24	0.00680272108843537	Choroid plexus tumor
BS_AGTPCRR4	2267	29	2	31	0.0136744596382885	Ependymoma
BS_AGVWD5K8	560	9	9	18	0.0321428571428571	Mixed neuronal-glial tumor
BS_AHEFXG7W	3445	5	13	18	0.00522496371552975	Medulloblastoma
BS_AJ6X83G5	2106	34	14	48	0.0227920227920228	Mixed neuronal-glial tumor
BS_AKM1XC5Q	1282	55	5	60	0.046801872074883	Non-neoplastic tumor
BS_AKNF1CJX	788	24	12	36	0.0456852791878173	Atypical Teratoid Rhabdoid Tumor
BS_AKPB1RZ3	609	24	3	27	0.0443349753694581	Atypical Teratoid Rhabdoid Tumor
BS_AKRHBPNZ	4163	3	109	112	0.0269036752342061	Mixed neuronal-glial tumor
BS_AKT8HK8J	2280	13	2	15	0.00657894736842105	Low-grade glioma
BS_AM0BZ61K	438	25	12	37	0.0844748858447489	Low-grade glioma
BS_AM70R8RG	4484	2	75	77	0.0171721677074041	Medulloblastoma
BS_AMQGM1V9	3300	16	7	23	0.00696969696969697	Non-neoplastic tumor
BS_AMZ70B6F	3849	3	12	15	0.00389711613406079	Medulloblastoma
BS_AP0SZ364	3876		5	5	0.00128998968008256	Low-grade glioma
BS_AP6MTYBF	1406	12	238	250	0.177809388335704	Other high-grade glioma
BS_ARBQDTT5	3106	1	10	11	0.00354153251770766	Low-grade glioma
BS_ARFQ1WG3	3323	5	26	31	0.00932891965091785	Mixed neuronal-glial tumor
BS_AS4K2YQW	3059	20	7	27	0.0088264138607388	Other high-grade glioma
BS_AVYNZHSB	2481	6	8	14	0.00564288593309149	Low-grade glioma
BS_AW7J9F9R	941	58	90	148	0.157279489904357	Low-grade glioma
BS_AWH4X3Q3	2766	59	11	70	0.0253073029645698	Choroid plexus tumor
BS_AWH9757B	4357		21	21	0.00481983015836585	Other high-grade glioma
BS_AWJFW3W5	3050	35	4	39	0.0127868852459016	Medulloblastoma
BS_AYAMBZHS	3755	12	19	31	0.00825565912117177	Other high-grade glioma
BS_AZN38B7V	2145	18	3	21	0.00979020979020979	Mesenchymal tumor
BS_AZQM1JJH	3932	6	1061	1067	0.271363173957274	DIPG or DMG
BS_B0SVFK4P	4219	14	391	405	0.0959943114482105	Low-grade glioma
BS_B1C6GZ84	3272	5	5	10	0.00305623471882641	DIPG or DMG
BS_B1HF89ES	3438	8	22	30	0.0087260034904014	DIPG or DMG
BS_B1HVNV0T	3673	14	12	26	0.00707868227606861	Atypical Teratoid Rhabdoid Tumor
BS_B2QMR6Z9	2445	31	22	53	0.0216768916155419	Low-grade glioma
BS_B3516CQJ	3743	6	31	37	0.00988511888859204	Other high-grade glioma
BS_B3M5SGPA	2857	25	9	34	0.0119005950297515	Low-grade glioma
BS_B3MQFFYP	1134	23	3	26	0.0229276895943563	DIPG or DMG
BS_B47VJXKV	1445	67	25	92	0.0636678200692042	Mesenchymal tumor
BS_B47WQMHK	3240	5	73	78	0.0240740740740741	Other high-grade glioma
BS_B4R7X1KE	4205	10	46	56	0.0133174791914388	Other high-grade glioma
BS_B53Z0T1Q	3447	2	16	18	0.00522193211488251	Craniopharyngioma
BS_B57327NA	916	17	86	103	0.112445414847162	DIPG or DMG
BS_B5JM6T8K	1570	37	4	41	0.0261146496815287	Low-grade glioma
BS_B61168DE	3401	3	68	71	0.0208762128785651	Other tumor
BS_B6JKQFKA	736	24	9	33	0.0448369565217391	Low-grade glioma
BS_B6M763JS	3481	3	10	13	0.00373455903476013	Low-grade glioma
BS_B741RZY9	2957	49	4	53	0.0179235711870139	Choroid plexus tumor
BS_B7GEH89C	2797	6	37	43	0.0153736145870576	Low-grade glioma
BS_B7X8VXQ3	2713	7	8	15	0.00552893475856985	Mixed neuronal-glial tumor
BS_BA6AZWB3	4260	5	77	82	0.0192488262910798	Medulloblastoma
BS_BAG042V5	2077	29	15	44	0.0211844005777564	Low-grade glioma
BS_BBAEMXRD	3098	3	952	955	0.308263395739187	Other high-grade glioma
BS_BBQ6BHGN	1455	54	11	65	0.0446735395189003	DIPG or DMG
BS_BC936YNZ	2351	3	3	6	0.0025521054870268	Low-grade glioma
BS_BE1WV2B2	2002	6	11	17	0.00849150849150849	Medulloblastoma
BS_BE6EZQHP	1925	36	8	44	0.0228571428571429	Medulloblastoma
BS_BEKKNDWB	1601	21	15	36	0.0224859462835728	Medulloblastoma
BS_BGFDW0VM	735	14	10	24	0.0326530612244898	Atypical Teratoid Rhabdoid Tumor
BS_BHR08WGW	3444	2	2	4	0.00116144018583043	Craniopharyngioma
BS_BJBM0BN7	1545	31	14	45	0.029126213592233	Low-grade glioma
BS_BJDNWMJH	2896	19	8	27	0.0093232044198895	Ependymoma
BS_BKQZ550R	3651	2	1	3	0.000821692686935086	Low-grade glioma
BS_BKR4E30C	3926	6	11	17	0.0043301069791136	Other high-grade glioma
BS_BMMY0H73	3134	7	29	36	0.01148691767709	DIPG or DMG
BS_BN986DF6	4165	1	80	81	0.0194477791116447	Low-grade glioma
BS_BNECCX4D	2699	10	8	18	0.00666913671730271	Low-grade glioma
BS_BPM1MRGT	1405	29	12	41	0.0291814946619217	Low-grade glioma
BS_BPSTSCBJ	4075	2	10	12	0.00294478527607362	Low-grade glioma
BS_BPWEFR89	4111	7	27	34	0.00827049379712965	Medulloblastoma
BS_BSMKSA87	1139	51	6	57	0.0500438981562774	Craniopharyngioma
BS_BSV07M7Z	3942	8	10	18	0.0045662100456621	Medulloblastoma
BS_BVSW4GTG	3589	2	30	32	0.00891613262747283	Medulloblastoma
BS_BW1Z7QQY	767	59	5	64	0.0834419817470665	Ependymoma
BS_BW79W2PD	3422	22	874	896	0.261835184102864	Low-grade glioma
BS_BXXJ9P8C	3994	9	6	15	0.00375563345017526	Schwannoma
BS_BYA64S6C	899	117	26	143	0.159065628476085	Germ cell tumor
BS_BYBG9F2X	1208	17	4	21	0.0173841059602649	Ependymoma
BS_C05FKR8X	3570	16	16	32	0.00896358543417367	Ependymoma
BS_C0GQVFWA	1727	42	47	89	0.0515344528083382	Medulloblastoma
BS_C0NEVC2B	1380	37	1	38	0.027536231884058	Mixed neuronal-glial tumor
BS_C2P690E3	3090	36	26	62	0.0200647249190939	Choroid plexus tumor
BS_C3NW374Q	798	71	22	93	0.116541353383459	Other high-grade glioma
BS_C3P5BC92	3005	30	79	109	0.0362728785357737	Craniopharyngioma
BS_C41DJZ1F	3812	6	272	278	0.0729275970619098	Other high-grade glioma
BS_C51RB0YR	3183	14	2	16	0.00502670436694942	Low-grade glioma
BS_C7A2TYAC	3811	2	3	5	0.00131199160325374	Low-grade glioma
BS_C80S5N37	3412	14	20	34	0.00996483001172333	Ependymoma
BS_C83TK159	2343	2	17	19	0.00810926163038839	DIPG or DMG
BS_C8KEG501	810	15	6	21	0.0259259259259259	Low-grade glioma
BS_C8ME4RZA	1540	37	10	47	0.0305194805194805	Craniopharyngioma
BS_C8RVHTVV	3790	32	94	126	0.033245382585752	Medulloblastoma
BS_C8RWMN8X	2047	47	9	56	0.0273571079628725	Mixed neuronal-glial tumor
BS_C9GNTZ1T	2620	24	16	40	0.0152671755725191	Mixed neuronal-glial tumor
BS_CB6VK7PB	4408		4	4	0.000907441016333938	Low-grade glioma
BS_CBDQZ8PP	3579	10	29	39	0.010896898575021	Other high-grade glioma
BS_CC6RREE4	2127	28	4	32	0.0150446638457922	Mixed neuronal-glial tumor
BS_CCBW38BM	2111	40	3	43	0.0203694931312174	Medulloblastoma
BS_CFD3WHAY	1421	12	2	14	0.00985221674876847	Other high-grade glioma
BS_CFK707H0	2010	27	5	32	0.0159203980099502	Schwannoma
BS_CG1RG607	3689	23	632	655	0.177554892924912	Other high-grade glioma
BS_CG6R2RED	3849	19	1256	1275	0.331254871395168	Medulloblastoma
BS_CGB2WS2A	3572		4	4	0.00111982082866741	Low-grade glioma
BS_CH8Q6FCN	936	47	8	55	0.0587606837606838	Low-grade glioma
BS_CHDGRYHJ	1839	11	17	28	0.0152256661228929	Medulloblastoma
BS_CKKY5S4M	839	63	37	100	0.119189511323004	Medulloblastoma
BS_CKM16AHA	1344	18	3	21	0.015625	Mixed neuronal-glial tumor
BS_CKX8RW1J	1610	24	8	32	0.0198757763975155	Low-grade glioma
BS_CM14SRVX	3444	45	25	70	0.0203252032520325	Mixed neuronal-glial tumor
BS_CMDJJQ7K	782	16	1	17	0.0217391304347826	Low-grade glioma
BS_CN0GW92K	2030	44	25	69	0.0339901477832512	Medulloblastoma
BS_CN797XGY	1159	34	4	38	0.0327868852459016	Ependymoma
BS_CPWBFHAC	3369	14	31	45	0.0133570792520036	Low-grade glioma
BS_CQEETJ66	2877	4	2	6	0.00208550573514077	Schwannoma
BS_CQSAJ7BF	3962	3	72	75	0.0189298334174659	Mixed neuronal-glial tumor
BS_CREQ97QC	3998	2	4	6	0.00150075037518759	Mixed neuronal-glial tumor
BS_CTR5X93B	2868	2	7	9	0.00313807531380753	Low-grade glioma
BS_CV9QNWN7	3104	9	21	30	0.00966494845360825	Other high-grade glioma
BS_CVEDJGHZ	4273	5	593	598	0.139948513924643	DIPG or DMG
