Splice ID	Case	Type	Tumor_PSI	Mean_PSI	Sample	Histology
RPL30:98044827-98045088_98044942-98045088_98042644-98042775	A5SS	Inclusion	0.055	0.00905737704918033	BS_9ZJT0CP0	H3.1 K28
RPS15A:18790244-18790334_18790309-18790334_18788980-18789118	A5SS	Inclusion	0.415	0.126368421052632	BS_9ZJT0CP0	H3.1 K28
PACS2:105368459-105368539_105368458-105368515_105369840-105369900	A5SS	Skipping	0.866	0.933362831858407	BS_9ZJT0CP0	H3.1 K28
MAPK8IP3:1761224-1761305_1761223-1761278_1762350-1762481	A5SS	Inclusion	0.95	0.858628318584071	BS_9ZJT0CP0	H3.1 K28
AKTIP:53502700-53503206_53503146-53503206_53500217-53500329	A5SS	Inclusion	0.5660000000000001	0.131220183486239	BS_9ZJT0CP0	H3.1 K28
PLPPR2:11363713-11363835_11363712-11363819_11364160-11364212	A5SS	Inclusion	0.5760000000000001	0.449504132231405	BS_9ZJT0CP0	H3.1 K28
STK16:219245479-219245796_219245478-219245522_219245895-219246085	A5SS	Inclusion	0.701	0.26715	BS_9ZJT0CP0	H3.1 K28
NAA38:7856985-7857198_7857014-7857198_7856684-7856843	A5SS	Inclusion	0.26899999999999996	0.15335	BS_9ZJT0CP0	H3.1 K28
TUBGCP4:43403683-43403842_43403682-43403799_43404412-43404552	A5SS	Skipping	0.055999999999999994	0.370277777777778	BS_9ZJT0CP0	H3.1 K28
AKAP8L:15398630-15399410_15399301-15399410_15397713-15397855	A5SS	Inclusion	0.534	0.184462809917355	BS_9ZJT0CP0	H3.1 K28
CDK18:205523483-205523715_205523482-205523625_205524231-205524357	A5SS	Inclusion	0.315	0.178320754716981	BS_9ZJT0CP0	H3.1 K28
RPL35A:197950190-197950299_197950189-197950221_197950935-197950978	A5SS	Inclusion	0.134	0.0419017857142857	BS_9ZJT0CP0	H3.1 K28
TAFAZZIN:154413207-154413339_154413206-154413252_154413481-154413567	A5SS	Inclusion	0.545	0.30403738317757	BS_9ZJT0CP0	H3.1 K28
TAFAZZIN:154413207-154413358_154413206-154413252_154413481-154413567	A5SS	Inclusion	0.598	0.310280373831776	BS_9ZJT0CP0	H3.1 K28
KANK2:11195556-11195820_11195621-11195820_11194474-11194590	A5SS	Inclusion	0.9259999999999999	0.691141509433962	BS_9ZJT0CP0	H3.1 K28
THOC2:123620375-123620965_123620906-123620965_123619400-123619436	A5SS	Inclusion	0.32	0.0673956043956044	BS_9ZJT0CP0	H3.1 K28
MID2:107917506-107917739_107917505-107917649_107924342-107924504	A5SS	Inclusion	0.39	0.233641025641026	BS_9ZJT0CP0	H3.1 K28
LAS1L:65528876-65529258_65529211-65529258_65528259-65528369	A5SS	Inclusion	0.29600000000000004	0.129206896551724	BS_9ZJT0CP0	H3.1 K28
LAS1L:65528964-65529258_65529211-65529258_65528259-65528369	A5SS	Inclusion	0.305	0.129058139534884	BS_9ZJT0CP0	H3.1 K28
ZNF160:53091413-53091720_53091636-53091720_53086261-53086321	A5SS	Inclusion	0.579	0.317556818181818	BS_9ZJT0CP0	H3.1 K28
ZNF610:52347707-52347944_52347706-52347831_52349153-52349235	A5SS	Inclusion	0.768	0.534932584269663	BS_9ZJT0CP0	H3.1 K28
SMC4:160412326-160412849_160412325-160412453_160413472-160413613	A5SS	Inclusion	0.111	0.0402777777777778	BS_9ZJT0CP0	H3.1 K28
GEMIN2:39114306-39114475_39114305-39114395_39114828-39114913	A5SS	Inclusion	0.89	0.712951219512195	BS_9ZJT0CP0	H3.1 K28
HNRNPH1:179617051-179617110_179617059-179617110_179616868-179616958	A5SS	Skipping	0.983	0.991418181818182	BS_9ZJT0CP0	H3.1 K28
HSD17B4:119452497-119452821_119452496-119452633_119456314-119456368	A5SS	Inclusion	0.07	0.0338828828828829	BS_9ZJT0CP0	H3.1 K28
TRMT9B:12990834-12991031_12990833-12991000_13006201-13006356	A5SS	Inclusion	0.77	0.524177419354839	BS_9ZJT0CP0	H3.1 K28
SPTAN1:128624328-128624824_128624327-128624487_128625102-128625179	A5SS	Inclusion	0.023	0.00806493506493507	BS_9ZJT0CP0	H3.1 K28
DLG1:197298418-197298612_197298535-197298612_197297185-197297235	A5SS	Inclusion	0.5820000000000001	0.347522727272727	BS_9ZJT0CP0	H3.1 K28
PILRB:100356750-100356938_100356749-100356883_100358219-100358366	A5SS	Inclusion	0.313	0.124230769230769	BS_9ZJT0CP0	H3.1 K28
ZFPL1:65085115-65085314_65085114-65085226_65086414-65086608	A5SS	Inclusion	0.456	0.0750114942528735	BS_9ZJT0CP0	H3.1 K28
RNPEP:201996147-201996409_201996146-201996263_201997318-201997554	A5SS	Inclusion	0.281	0.0815700934579439	BS_9ZJT0CP0	H3.1 K28
DNAJC17:40779084-40779310_40779222-40779310_40776541-40776627	A5SS	Inclusion	0.45799999999999996	0.103397260273973	BS_9ZJT0CP0	H3.1 K28
ATG16L1:233272966-233273777_233272965-233273052_233274675-233274778	A5SS	Inclusion	0.8109999999999999	0.514735632183908	BS_9ZJT0CP0	H3.1 K28
COPG1:129250682-129250894_129250681-129250734_129252280-129252361	A5SS	Inclusion	0.035	0.0129545454545455	BS_9ZJT0CP0	H3.1 K28
SDAD1:75990696-75990945_75990751-75990945_75981932-75982037	A5SS	Inclusion	0.201	0.0949368421052631	BS_9ZJT0CP0	H3.1 K28
SLC1A3:36629450-36630482_36629449-36629587_36671028-36671233	A5SS	Inclusion	0.109	0.026	BS_9ZJT0CP0	H3.1 K28
ZNF649:51899798-51900294_51900092-51900294_51896851-51896978	A5SS	Inclusion	0.172	0.0618021978021978	BS_9ZJT0CP0	H3.1 K28
HNRNPU:244860335-244860474_244860357-244860474_244859274-244859374	A5SS	Skipping	0.9790000000000001	0.993457142857143	BS_9ZJT0CP0	H3.1 K28
HNRNPU:244860353-244860474_244860357-244860474_244859274-244859374	A5SS	Skipping	0.762	0.882142857142857	BS_9ZJT0CP0	H3.1 K28
NCBP3:3823793-3825050_3824941-3825050_3821952-3822052	A5SS	Inclusion	0.434	0.0728	BS_9ZJT0CP0	H3.1 K28
PHYHD1:128937757-128937944_128937756-128937778_128940368-128940497	A5SS	Inclusion	0.519	0.161621621621622	BS_9ZJT0CP0	H3.1 K28
BUD23:73683767-73683901_73683766-73683804_73686635-73686731	A5SS	Inclusion	0.18899999999999997	0.0549322033898305	BS_9ZJT0CP0	H3.1 K28
BUD23:73683767-73683923_73683766-73683804_73686635-73686731	A5SS	Inclusion	0.19	0.0413157894736842	BS_9ZJT0CP0	H3.1 K28
UBE2J2:1273499-1273837_1273665-1273837_1267861-1267992	A5SS	Inclusion	0.264	0.0809189189189189	BS_9ZJT0CP0	H3.1 K28
GAPVD1:125331926-125332060_125331925-125332017_125332509-125332629	A5SS	Skipping	0.852	0.935235294117647	BS_9ZJT0CP0	H3.1 K28
ACVR1:157818269-157818559_157818384-157818559_157799426-157799500	A5SS	Inclusion	0.187	0.080551724137931	BS_9ZJT0CP0	H3.1 K28
EIF2B5:184142237-184142394_184142236-184142378_184142501-184142603	A5SS	Inclusion	0.15	0.0672207792207792	BS_9ZJT0CP0	H3.1 K28
DYNC2I1:158902376-158905283_158902375-158902595_158905988-158906091	A5SS	Inclusion	0.588	0.203010416666667	BS_9ZJT0CP0	H3.1 K28
ROCK2:11218315-11218466_11218454-11218466_11217089-11217169	A5SS	Inclusion	0.175	0.0678695652173913	BS_9ZJT0CP0	H3.1 K28
ZNF131:43161249-43161613_43161248-43161606_43161708-43161931	A5SS	Inclusion	0.395	0.234265306122449	BS_9ZJT0CP0	H3.1 K28
EIF4G1:184319689-184320297_184319688-184319801_184320629-184320722	A5SS	Inclusion	0.034	0.0149117647058824	BS_9ZJT0CP0	H3.1 K28
TATDN1:124518742-124518881_124518817-124518881_124515886-124516030	A5SS	Inclusion	0.34299999999999997	0.148897196261682	BS_9ZJT0CP0	H3.1 K28
SPAG8:35811182-35812001_35811923-35812001_35810882-35811057	A5SS	Skipping	0.33299999999999996	0.634153846153846	BS_9ZJT0CP0	H3.1 K28
EIF3E:108202983-108203117_108202989-108203117_108201742-108201923	A5SS	Skipping	0.9470000000000001	0.987849056603774	BS_9ZJT0CP0	H3.1 K28
NUB1:151341812-151341965_151341811-151341846_151345347-151345466	A5SS	Inclusion	0.39299999999999996	0.103108695652174	BS_9ZJT0CP0	H3.1 K28
TOMM5:37592310-37592597_37592411-37592597_37588412-37588932	A5SS	Inclusion	0.091	0.0251759259259259	BS_9ZJT0CP0	H3.1 K28
NDUFS3:47579269-47579338_47579268-47579334_47580524-47580622	A5SS	Inclusion	0.114	0.0435208333333333	BS_9ZJT0CP0	H3.1 K28
ACADVL:7223813-7223875_7223812-7223858_7223967-7224069	A5SS	Skipping	0.924	0.977173076923077	BS_9ZJT0CP0	H3.1 K28
GIT2:109951167-109951316_109951211-109951316_109947255-109947504	A5SS	Skipping	0.575	0.894925373134328	BS_9ZJT0CP0	H3.1 K28
KATNAL2:46946057-46946546_46946056-46946275_46946853-46946923	A5SS	Inclusion	0.883	0.509338983050848	BS_9ZJT0CP0	H3.1 K28
CLPX:65156778-65156932_65156843-65156932_65155691-65155856	A5SS	Inclusion	0.12300000000000001	0.050463768115942	BS_9ZJT0CP0	H3.1 K28
GLOD4:778622-778744_778694-778744_776867-776988	A5SS	Inclusion	0.251	0.0427763157894737	BS_9ZJT0CP0	H3.1 K28
ANPEP:89804946-89805217_89805077-89805217_89804490-89804617	A5SS	Inclusion	0.31	0.109684210526316	BS_9ZJT0CP0	H3.1 K28
AP1G1:71808505-71808832_71808762-71808832_71789278-71789482	A5SS	Inclusion	0.313	0.142104651162791	BS_9ZJT0CP0	H3.1 K28
SKP1:134176686-134176950_134176854-134176950_134173925-134174022	A5SS	Inclusion	0.017	0.00453424657534247	BS_9ZJT0CP0	H3.1 K28
TXNDC9:99332984-99333242_99333021-99333242_99327534-99327653	A5SS	Inclusion	0.152	0.0688904109589041	BS_9ZJT0CP0	H3.1 K28
BAZ2B:159337462-159337772_159337566-159337772_159332539-159332686	A5SS	Skipping	0.581	0.852212765957447	BS_9ZJT0CP0	H3.1 K28
MVD:88657735-88658029_88657914-88658029_88657435-88657582	A5SS	Inclusion	0.149	0.0527924528301886	BS_9ZJT0CP0	H3.1 K28
PSMC6:52707202-52707529_52707201-52707304_52708308-52708388	A5SS	Inclusion	0.079	0.0299587628865979	BS_9ZJT0CP0	H3.1 K28
NT5C3B:41835588-41835957_41835858-41835957_41835202-41835272	A5SS	Inclusion	0.127	0.0539793814432989	BS_9ZJT0CP0	H3.1 K28
ADAMTS13:133455285-133455603_133455284-133455435_133456068-133456215	A5SS	Inclusion	0.843	0.6025	BS_9ZJT0CP0	H3.1 K28
GAS5:173865471-173865547_173865509-173865547_173864143-173864304	A5SS	Skipping	0.754	0.91682	BS_9ZJT0CP0	H3.1 K28
PRRT2:29812990-29814009_29812989-29813933_29814332-29814465	A5SS	Inclusion	0.332	0.130131578947368	BS_9ZJT0CP0	H3.1 K28
MRPL20-AS1:1400158-1400303_1400157-1400249_1400604-1402046	A5SS	Skipping	0.733	0.902232558139535	BS_9ZJT0CP0	H3.1 K28
TRAPPC4:119019143-119019424_119019142-119019317_119020149-119020253	A5SS	Inclusion	0.203	0.0589537037037037	BS_9ZJT0CP0	H3.1 K28
ELMOD3:85355555-85355716_85355554-85355598_85356966-85357252	A5SS	Inclusion	0.701	0.450485714285714	BS_9ZJT0CP0	H3.1 K28
SLU7:160418596-160419081_160419022-160419081_160415124-160415310	A5SS	Inclusion	0.083	0.036551724137931	BS_9ZJT0CP0	H3.1 K28
RPL23AP82:50783766-50784072_50783765-50783864_50785172-50785293	A5SS	Inclusion	0.32799999999999996	0.0624285714285714	BS_9ZJT0CP0	H3.1 K28
RPL23AP82:50783797-50784072_50783796-50784021_50785172-50785293	A5SS	Inclusion	0.445	0.200333333333333	BS_9ZJT0CP0	H3.1 K28
STK19:31978903-31979010_31978902-31978998_31979413-31979553	A5SS	Inclusion	0.382	0.0999295774647888	BS_9ZJT0CP0	H3.1 K28
KY:134629404-134629695_134629620-134629695_134627755-134627818	A5SS	Inclusion	0.27	0.1047	BS_9ZJT0CP0	H3.1 K28
DUS4L-BCAP29:107563971-107564247_107563970-107564209_107564587-107564676	A5SS	Skipping	0.204	0.403444444444444	BS_9ZJT0CP0	H3.1 K28
EXD3:137354567-137354773_137354699-137354773_137354338-137354377	A5SS	Inclusion	0.862	0.486185185185185	BS_9ZJT0CP0	H3.1 K28
SLC6A1:11014032-11014874_11014031-11014184_11015671-11015733	A5SS	Inclusion	0.74	0.341294117647059	BS_9ZJT0CP0	H3.1 K28
CLCN2:184353542-184353795_184353661-184353795_184353249-184353422	A5SS	Inclusion	0.23199999999999998	0.114296296296296	BS_9ZJT0CP0	H3.1 K28
MRPL9:151762955-151763146_151762989-151763146_151762375-151762500	A5SS	Inclusion	0.07200000000000001	0.0322264150943396	BS_9ZJT0CP0	H3.1 K28
MAGI2-AS3:79454886-79458730_79454885-79455007_79458846-79458999	A5SS	Inclusion	0.204	0.0668431372549019	BS_9ZJT0CP0	H3.1 K28
EXOSC8:37000788-37001801_37000787-37000822_37002272-37002309	A5SS	Inclusion	0.20800000000000002	0.0560731707317073	BS_9ZJT0CP0	H3.1 K28
NAA16:41362031-41362873_41362030-41362159_41367438-41367652	A5SS	Inclusion	0.6970000000000001	0.372804597701149	BS_9ZJT0CP0	H3.1 K28
PTK2:140925562-140925749_140925660-140925749_140890542-140890769	A5SS	Inclusion	0.132	0.0589090909090909	BS_9ZJT0CP0	H3.1 K28
PRPS2:12799207-12799399_12799206-12799390_12809233-12809332	A5SS	Inclusion	0.35700000000000004	0.128530303030303	BS_9ZJT0CP0	H3.1 K28
TMEM230:5109158-5109445_5109331-5109445_5106187-5106310	A5SS	Inclusion	0.136	0.0168421052631579	BS_9ZJT0CP0	H3.1 K28
LTBP4:40611859-40611984_40611858-40611976_40612072-40612192	A5SS	Skipping	0.941	0.970944444444444	BS_9ZJT0CP0	H3.1 K28
PTPRZ1:122012648-122013889_122012647-122012821_122019123-122019268	A5SS	Skipping	0.9259999999999999	0.989175438596491	BS_9ZJT0CP0	H3.1 K28
ERCC3:127293857-127294145_127294053-127294145_127293512-127293718	A5SS	Inclusion	0.15	0.0362307692307692	BS_9ZJT0CP0	H3.1 K28
PPP2R2D:131940582-131940841_131940581-131940694_131943967-131944145	A5SS	Inclusion	0.231	0.0622156862745098	BS_9ZJT0CP0	H3.1 K28
NCAPD3:134153709-134157095_134157017-134157095_134153288-134153363	A5SS	Inclusion	0.5870000000000001	0.0954727272727273	BS_9ZJT0CP0	H3.1 K28
NCAPD3:134156752-134157095_134157017-134157095_134153288-134153363	A5SS	Inclusion	0.574	0.096686274509804	BS_9ZJT0CP0	H3.1 K28
COCH:30875056-30875298_30875055-30875103_30877571-30877728	A5SS	Inclusion	0.23800000000000002	0.119466666666667	BS_9ZJT0CP0	H3.1 K28
DUS1L:82061557-82061721_82061617-82061721_82061208-82061353	A5SS	Inclusion	0.10800000000000001	0.0435	BS_9ZJT0CP0	H3.1 K28
TMEM161B-DT:88270526-88270741_88270525-88270585_88282041-88282106	A5SS	Inclusion	0.774	0.27190625	BS_9ZJT0CP0	H3.1 K28
CD151:834530-834745_834529-834591_836062-836153	A5SS	Inclusion	0.098	0.0172	BS_9ZJT0CP0	H3.1 K28
CD151:834530-834803_834529-834591_836062-836153	A5SS	Inclusion	0.098	0.01775	BS_9ZJT0CP0	H3.1 K28
THOC5:29528937-29529239_29529161-29529239_29528425-29528466	A5SS	Inclusion	0.057999999999999996	0.0284285714285714	BS_9ZJT0CP0	H3.1 K28
EFTUD2:44894245-44894525_44894416-44894525_44886584-44886750	A5SS	Inclusion	0.098	0.0223636363636364	BS_9ZJT0CP0	H3.1 K28
GAS5:173866177-173866567_173866527-173866567_173865856-173865894	A5SS	Skipping	0.848	0.982285714285714	BS_9ZJT0CP0	H3.1 K28
RBM3:48575561-48576083_48575560-48575667_48576313-48576419	A5SS	Inclusion	0.245	0.082875	BS_AZQM1JJH	H3.1 K28
MAPK12:50256788-50256964_50256934-50256964_50256598-50256646	A5SS	Inclusion	0.3	0.134672897196262	BS_AZQM1JJH	H3.1 K28
SMARCB1:23800944-23801135_23800943-23801081_23803294-23803422	A5SS	Inclusion	0.2	0.0608	BS_AZQM1JJH	H3.1 K28
SMARCB1:23800944-23801964_23800943-23801081_23803294-23803422	A5SS	Inclusion	0.341	0.057256880733945	BS_AZQM1JJH	H3.1 K28
UFD1:19475470-19475602_19475495-19475602_19475067-19475100	A5SS	Skipping	0.573	0.844725663716814	BS_AZQM1JJH	H3.1 K28
PSMA7:62139696-62139905_62139780-62139905_62139074-62139197	A5SS	Inclusion	0.048	0.0194774774774775	BS_AZQM1JJH	H3.1 K28
INTS6L:135577193-135577427_135577192-135577295_135579787-135580162	A5SS	Inclusion	0.8759999999999999	0.498978021978022	BS_AZQM1JJH	H3.1 K28
RNASET2:166946541-166946739_166946681-166946739_166943018-166943089	A5SS	Inclusion	0.5720000000000001	0.101351063829787	BS_AZQM1JJH	H3.1 K28
TCF3:1631951-1632116_1632037-1632116_1627358-1627426	A5SS	Inclusion	0.159	0.0860941176470588	BS_AZQM1JJH	H3.1 K28
HUWE1:53543841-53543968_53543885-53543968_53542442-53542539	A5SS	Skipping	0.43	0.618844262295082	BS_AZQM1JJH	H3.1 K28
MT1X:56683165-56683386_56683164-56683230_56683957-56684196	A5SS	Inclusion	0.11800000000000001	0.0323982300884956	BS_AZQM1JJH	H3.1 K28
ANAPC11:81894467-81894624_81894466-81894586_81899919-81900254	A5SS	Inclusion	0.045	0.0175339805825243	BS_AZQM1JJH	H3.1 K28
HNRNPA2B1:26196557-26197017_26196877-26197017_26196400-26196481	A5SS	Skipping	0.919	0.960520325203252	BS_AZQM1JJH	H3.1 K28
NUBP2:1786537-1786955_1786536-1786655_1787676-1787831	A5SS	Skipping	0.10800000000000001	0.381641666666666	BS_AZQM1JJH	H3.1 K28
OSGEP:20448902-20449013_20448963-20449013_20448732-20448811	A5SS	Inclusion	0.8	0.26701724137931	BS_AZQM1JJH	H3.1 K28
DMAC2L:50322511-50322806_50322510-50322719_50323944-50324116	A5SS	Inclusion	0.603	0.18534	BS_AZQM1JJH	H3.1 K28
LAT2:74214822-74215010_74214821-74214940_74215946-74216069	A5SS	Skipping	0.426	0.652934210526316	BS_AZQM1JJH	H3.1 K28
COL16A1:31670556-31670646_31670601-31670646_31668801-31668855	A5SS	Inclusion	0.7170000000000001	0.255988372093023	BS_AZQM1JJH	H3.1 K28
DNAJC17:40774968-40775108_40775030-40775108_40774355-40774436	A5SS	Inclusion	0.455	0.15561797752809	BS_AZQM1JJH	H3.1 K28
ATP5MF:99466111-99466167_99466128-99466167_99460085-99460193	A5SS	Inclusion	0.857	0.435809917355372	BS_AZQM1JJH	H3.1 K28
GBP3:89014405-89014656_89014546-89014656_89014082-89014279	A5SS	Inclusion	0.46299999999999997	0.155197674418605	BS_AZQM1JJH	H3.1 K28
HMGN2:26473483-26473585_26473482-26473527_26473702-26473732	A5SS	Inclusion	0.193	0.0342583333333333	BS_AZQM1JJH	H3.1 K28
HMGN2:26473703-26473817_26473702-26473732_26474084-26474135	A5SS	Inclusion	0.435	0.0609504132231405	BS_AZQM1JJH	H3.1 K28
GTF3C1:27464320-27464836_27464394-27464836_27463540-27463592	A5SS	Inclusion	0.915	0.673042016806723	BS_AZQM1JJH	H3.1 K28
ZNF692:248856288-248856422_248856372-248856422_248855557-248855946	A5SS	Skipping	0.6459999999999999	0.822	BS_AZQM1JJH	H3.1 K28
COX7C:86617941-86618130_86617940-86618053_86619352-86619496	A5SS	Skipping	0.747	0.864642276422764	BS_AZQM1JJH	H3.1 K28
RPS12:132814972-132815224_132814971-132815088_132816460-132816563	A5SS	Inclusion	0.33299999999999996	0.0778455284552846	BS_AZQM1JJH	H3.1 K28
TMEM150A:85601306-85601482_85601434-85601482_85601020-85601107	A5SS	Inclusion	0.483	0.223227272727273	BS_AZQM1JJH	H3.1 K28
IFI44:78660554-78660691_78660553-78660654_78662703-78662878	A5SS	Inclusion	0.742	0.240365853658537	BS_AZQM1JJH	H3.1 K28
SMARCA1:129448302-129448443_129448332-129448443_129446505-129447233	A5SS	Inclusion	0.305	0.119350877192982	BS_AZQM1JJH	H3.1 K28
ACAD9:128879623-128880017_128879622-128879841_128884652-128884746	A5SS	Inclusion	0.623	0.282173913043478	BS_AZQM1JJH	H3.1 K28
DLG4:7208075-7208239_7208173-7208239_7204198-7204252	A5SS	Inclusion	0.335	0.165372881355932	BS_AZQM1JJH	H3.1 K28
PARL:183862697-183862801_183862752-183862801_183844230-183844326	A5SS	Inclusion	0.478	0.133389380530973	BS_AZQM1JJH	H3.1 K28
SF3B1:197418896-197420542_197420427-197420542_197418508-197418588	A5SS	Inclusion	0.457	0.1203	BS_AZQM1JJH	H3.1 K28
EIF2B5:184140080-184140221_184140079-184140157_184140417-184140730	A5SS	Inclusion	0.2	0.0846575342465753	BS_AZQM1JJH	H3.1 K28
ILKAP:238194782-238194870_238194804-238194870_238194274-238194331	A5SS	Inclusion	0.386	0.200118181818182	BS_AZQM1JJH	H3.1 K28
NDUFA10:240012332-240014860_240014738-240014860_240011616-240011696	A5SS	Inclusion	0.667	0.132446428571429	BS_AZQM1JJH	H3.1 K28
RPL41:56116775-56116829_56116774-56116799_56117188-56117211	A5SS	Inclusion	0.042	0.00913043478260869	BS_AZQM1JJH	H3.1 K28
RPL41:56116775-56116930_56116774-56116799_56117188-56117211	A5SS	Inclusion	0.07400000000000001	0.0261463414634146	BS_AZQM1JJH	H3.1 K28
CS:56286497-56286620_56286594-56286620_56285915-56286023	A5SS	Inclusion	0.16399999999999998	0.049036036036036	BS_AZQM1JJH	H3.1 K28
IMPDH2:49028248-49028532_49028430-49028532_49027709-49027916	A5SS	Skipping	0.728	0.909	BS_AZQM1JJH	H3.1 K28
SUN2:38740889-38741050_38741006-38741050_38740266-38740432	A5SS	Inclusion	0.24600000000000002	0.08515	BS_AZQM1JJH	H3.1 K28
NUDT16L1:4693978-4694308_4693977-4694238_4694957-4695859	A5SS	Inclusion	0.23800000000000002	0.116959183673469	BS_AZQM1JJH	H3.1 K28
GRHPR:37422696-37422833_37422695-37422805_37424844-37424975	A5SS	Skipping	0.534	0.662413223140496	BS_AZQM1JJH	H3.1 K28
PTGDS:136979223-136979401_136979222-136979299_136979945-136980062	A5SS	Inclusion	0.13	0.0490423728813559	BS_AZQM1JJH	H3.1 K28
HPS1:98433940-98434091_98433982-98434091_98431130-98431291	A5SS	Inclusion	0.43200000000000005	0.237723404255319	BS_AZQM1JJH	H3.1 K28
TAF10:6611535-6611818_6611663-6611818_6611387-6611452	A5SS	Inclusion	0.095	0.0442719298245614	BS_AZQM1JJH	H3.1 K28
POLR2G:62761795-62762184_62761794-62761904_62762866-62763026	A5SS	Inclusion	0.17600000000000002	0.047063063063063	BS_AZQM1JJH	H3.1 K28
TMEM218:125102637-125102809_125102733-125102809_125102131-125102317	A5SS	Inclusion	0.7929999999999999	0.507357142857143	BS_AZQM1JJH	H3.1 K28
CD27-AS1:6450341-6450980_6450892-6450980_6448639-6448737	A5SS	Inclusion	0.909	0.462954954954955	BS_AZQM1JJH	H3.1 K28
GAPDH:6536684-6536817_6536683-6536790_6536919-6537010	A5SS	Inclusion	0.025	0.00460526315789474	BS_AZQM1JJH	H3.1 K28
ZNF740:53181677-53182190_53181676-53181992_53184890-53185040	A5SS	Inclusion	0.44299999999999995	0.202205357142857	BS_AZQM1JJH	H3.1 K28
MARS1:57515920-57516158_57515919-57515991_57516244-57516337	A5SS	Inclusion	0.268	0.100779661016949	BS_AZQM1JJH	H3.1 K28
GFAP:44910092-44910658_44910614-44910658_44908063-44908149	A5SS	Inclusion	0.08	0.012479674796748	BS_AZQM1JJH	H3.1 K28
RPL17:49491352-49491445_49491404-49491445_49490792-49490927	A5SS	Inclusion	0.039	0.00686238532110092	BS_AZQM1JJH	H3.1 K28
HNRNPC:21230958-21231072_21230996-21231072_21230318-21230366	A5SS	Inclusion	0.515	0.23730081300813	BS_AZQM1JJH	H3.1 K28
IVD:40407636-40407812_40407635-40407725_40407938-40407990	A5SS	Inclusion	0.27399999999999997	0.0836355140186916	BS_AZQM1JJH	H3.1 K28
CRELD1:9940850-9941026_9940849-9941016_9941110-9941206	A5SS	Skipping	0.6409999999999999	0.867283950617284	BS_AZQM1JJH	H3.1 K28
CLN6:68211556-68211863_68211674-68211863_68211262-68211318	A5SS	Inclusion	0.523	0.17959595959596	BS_AZQM1JJH	H3.1 K28
COX4I1:85804937-85805153_85804936-85805104_85805732-85805864	A5SS	Inclusion	0.044000000000000004	0.0152454545454545	BS_AZQM1JJH	H3.1 K28
NT5C:75130965-75131105_75131044-75131105_75130752-75130867	A5SS	Inclusion	0.596	0.230737704918033	BS_AZQM1JJH	H3.1 K28
STARD3:39657775-39657852_39657774-39657839_39657972-39658026	A5SS	Skipping	0.816	0.912102040816326	BS_AZQM1JJH	H3.1 K28
BPTF:67945409-67946325_67945408-67945896_67947725-67947808	A5SS	Inclusion	0.601	0.361950413223141	BS_AZQM1JJH	H3.1 K28
ENGASE:79081898-79082877_79081897-79082063_79083019-79083123	A5SS	Inclusion	0.8320000000000001	0.359775510204082	BS_AZQM1JJH	H3.1 K28
SEMA5B:122911360-122911535_122911490-122911535_122910839-122911045	A5SS	Inclusion	0.429	0.174333333333333	BS_AZQM1JJH	H3.1 K28
HOOK2:12774561-12774741_12774668-12774741_12772993-12773044	A5SS	Inclusion	0.88	0.495719101123595	BS_AZQM1JJH	H3.1 K28
HOOK2:12774635-12774741_12774668-12774741_12772993-12773044	A5SS	Inclusion	0.784	0.49843956043956	BS_AZQM1JJH	H3.1 K28
TRMT1:13112896-13113011_13112908-13113011_13112704-13112817	A5SS	Skipping	0.764	0.868109589041096	BS_AZQM1JJH	H3.1 K28
UPF1:18852987-18853104_18852986-18853071_18853251-18853350	A5SS	Inclusion	0.38	0.215652542372881	BS_AZQM1JJH	H3.1 K28
DEPDC5:31784814-31785107_31784813-31784875_31792032-31792102	A5SS	Inclusion	0.254	0.0897941176470588	BS_AZQM1JJH	H3.1 K28
ITPA:3213319-3213426_3213318-3213383_3213984-3214058	A5SS	Inclusion	0.426	0.0746666666666667	BS_AZQM1JJH	H3.1 K28
PEG3:56840582-56840726_56840586-56840726_56836017-56836104	A5SS	Skipping	0.466	0.739516129032258	BS_AZQM1JJH	H3.1 K28
FUZ:49812447-49812736_49812614-49812736_49812250-49812335	A5SS	Inclusion	0.444	0.161401869158878	BS_AZQM1JJH	H3.1 K28
PIH1D1:49449340-49449654_49449474-49449654_49448000-49448062	A5SS	Inclusion	0.207	0.0575934065934066	BS_AZQM1JJH	H3.1 K28
SHKBP1:40577557-40577709_40577556-40577630_40578153-40578212	A5SS	Inclusion	0.27699999999999997	0.0973164556962026	BS_AZQM1JJH	H3.1 K28
CENPC:67492751-67492997_67492868-67492997_67492179-67492275	A5SS	Inclusion	0.275	0.119545454545455	BS_AZQM1JJH	H3.1 K28
ARMC10:103083682-103084062_103083681-103083830_103086629-103086764	A5SS	Inclusion	0.374	0.103117021276596	BS_AZQM1JJH	H3.1 K28
NARF:82459992-82460323_82459991-82460072_82464286-82464430	A5SS	Inclusion	0.21100000000000002	0.0706478873239437	BS_AZQM1JJH	H3.1 K28
CAPN2:223761581-223761739_223761580-223761617_223762185-223762251	A5SS	Inclusion	0.08	0.0186615384615385	BS_AZQM1JJH	H3.1 K28
ATM:108294927-108296393_108294926-108295059_108297286-108297382	A5SS	Inclusion	0.48100000000000004	0.183246913580247	BS_AZQM1JJH	H3.1 K28
