splice_id	chr	start_coord	end_coord	dPSI_mean	dPSI_stdev	PSI_mean_ctrl	PSI_stdev_ctrl	PSI_mean_tumor	PSI_stdev_tumor	TPM_mean_ctrl	TPM_stdev_ctrl	TPM_mean_tumor	TPM_stdev_tumor	freq
NRXN2_64692847-64692876_64685645-64685947_64712969-64712981_-	chr11	64692847	64692876	0.608	0.144676473731157	1	0	0.392	0.144676473731157	196.306666666667	207.637551517061	79.0218681318682	65.837524748422	8
AP001453.3_64292942-64293207_64291721-64291785_64300656-64300987_+	chr11	64292942	64293207	-0.131818181818182	0.510407056805021	0.262363636363636	0.357898944599526	0.394181818181818	0.235662393343451	2.28444444444444	3.34137363636241	0.94565934065934	0.576482335644433	8
SPECC1L-ADORA2A_24433131-24433736_24369217-24369320_24440582-24442356_+	chr22	24433131	24433736	-0.230865671641791	0.360965158040025	0.667238805970149	0.1582184996225	0.89810447761194	0.220890287749533	0.0411111111111111	0.0401386485959743	0.112362637362637	0.14949794554907	47
SPECC1L-ADORA2A_24433131-24433736_24369217-24369320_24440582-24442356_+	chr22	24433131	24433736	-0.230865671641791	0.360965158040025	0.667238805970149	0.1582184996225	0.89810447761194	0.220890287749533	0.0411111111111111	0.0401386485959743	0.112362637362637	0.14949794554907	47
ITGA10_145896268-145896352_145895982-145896096_145896768-145896858_-	chr1	145896268	145896352	-0.370603773584906	0.00288457184292248	0.629	3.36254223142635e-16	0.999603773584906	0.00288457184292247	1.41111111111111	1.0075024124592	2.83428571428571	6.0824664492097	53
CACNA1D_53769973-53770017_53761997-53762081_53770423-53770552_+	chr3	53769973	53770017	0.562569105691057	0.162659207320836	0.972463414634145	0.0297696877087666	0.40989430894309	0.162738441104885	10.9433333333333	9.20092658377405	5.08208791208792	6.27850388915635	33
CACNA1D_53769973-53770017_53762550-53762634_53770423-53770552_+	chr3	53769973	53770017	0.50768	0.180830453665783	0.974	0.0342944326109663	0.46632	0.185256225777136	10.9433333333333	9.20092658377405	5.08208791208792	6.27850388915635	20
SLC12A9_100854156-100854378_100852736-100852839_100856867-100857176_+	chr7	100854156	100854378	0.0703409090909091	0.415674847389931	0.827272727272727	0.200422386954125	0.756931818181818	0.216089494565871	15.3677777777778	9.19237561484758	14.2097802197802	5.21114678167475	24
ACE_63479007-63479100_63477492-63478098_63479768-63479912_+	chr17	63479007	63479100	-0.756184210526316	0.0178061491448438	0.235	2.23520000590545e-16	0.991184210526316	0.0178061491448438	2.99333333333333	3.63026169855563	4.85950549450549	5.83148809012533	76
GRIA4_105965947-105966061_105933721-105933969_105971913-105972028_+	chr11	105965947	105966061	0.250362068965517	0.222183636572446	0.32303448275862	0.0871163701492055	0.0726724137931034	0.141638084373337	20.81	29.2121763995769	30.7868131868132	26.4483394241756	55
CACNA1C_2504436-2504539_2493189-2493386_2504841-2504945_+	chr12	2504436	2504539	0.570902173913043	0.439293890457202	0.737239130434782	0.263145694386134	0.166336956521739	0.197331275943173	7.67444444444444	10.1868617727825	5.92357142857143	6.72722578277545	59
CACNA1C_2504436-2504539_2493189-2493386_2512811-2512984_+	chr12	2504436	2504539	0.559348837209303	0.288799661615831	0.961263565891472	0.118625692791697	0.401914728682171	0.227599738816845	7.67444444444444	10.1868617727825	5.92357142857143	6.72722578277545	37
CACNA1C_2504842-2504945_2504435-2504539_2512811-2512984_+	chr12	2504842	2504945	-0.520821428571429	0.417545500318814	0.227809523809524	0.253883878028247	0.748630952380952	0.205230154655219	7.67444444444444	10.1868617727825	5.92357142857143	6.72722578277545	57
CACNA1C_2634297-2634380_2633628-2633712_2651639-2651768_+	chr12	2634297	2634380	0.4165	0.084674242085343	1	0	0.5835	0.084674242085343	7.67444444444444	10.1868617727825	5.92357142857143	6.72722578277545	6
PLB1_28573197-28573305_28566442-28566839_28578106-28578147_+	chr2	28573197	28573305	-0.982757575757576	0.0529817364186886	0	0	0.982757575757576	0.0529817364186886	4.27666666666667	4.65312529382135	2.06417582417582	1.66706515261363	33
PLB1_28603966-28604047_28602820-28602921_28604654-28604759_+	chr2	28603966	28604047	0.448558139534884	0.0964857014636493	1	0	0.551441860465116	0.0964857014636493	4.27666666666667	4.65312529382135	2.06417582417582	1.66706515261363	9
PLB1_28603966-28604047_28602820-28602921_28605852-28605948_+	chr2	28603966	28604047	0.558054794520548	0.156804185248403	1	0	0.441945205479452	0.156804185248403	4.27666666666667	4.65312529382135	2.06417582417582	1.66706515261363	28
ERBB4_211657950-211657994_211630461-211630594_211665322-211665354_-	chr2	211657950	211657994	0.535264150943397	0.156358580850285	0.997924528301887	0.00409431621323895	0.46266037735849	0.156203139852741	6.56	13.783458383149	6.83269230769231	7.24569438953716	11
ERBB4_211657950-211657994_211657596-211657828_211665322-211665354_-	chr2	211657950	211657994	0.469585227272728	0.231784983139743	0.593909090909092	0.170609873193695	0.124323863636364	0.10689638614158	6.56	13.783458383149	6.83269230769231	7.24569438953716	77
NRCAM_108166921-108167073_108160360-108160492_108168276-108168402_-	chr7	108166921	108167073	0.547701086956522	0.16094218083704	0.910244565217392	0.0832743177225707	0.362543478260869	0.177782295371048	37.46	34.9993057073994	71.9028571428571	59.9591596417162	52
NRCAM_108175322-108175357_108160360-108160492_108176429-108176606_-	chr7	108175322	108175357	0.600267857142857	0.161167808096833	0.627943452380951	0.163217572268733	0.0276755952380952	0.0463061724998399	37.46	34.9993057073994	71.9028571428571	59.9591596417162	93
NRCAM_108191254-108191283_108189644-108189746_108191728-108191853_-	chr7	108191254	108191283	0.608035264483627	0.235596092826889	0.696274559193956	0.207025257529538	0.0882392947103274	0.11417477594516	37.46	34.9993057073994	71.9028571428571	59.9591596417162	94
NRCAM_108237752-108237769_108234582-108234688_108312664-108312731_-	chr7	108237752	108237769	0.724949044585987	0.204278147361547	0.829261146496815	0.191045341191521	0.104312101910828	0.133488828568554	37.46	34.9993057073994	71.9028571428571	59.9591596417162	79
SLC39A12_17993184-17993291_17991150-17991303_17995655-17995722_+	chr10	17993184	17993291	-0.222587301587302	0.45837083996795	0.392523809523809	0.285060200610941	0.615111111111111	0.244178617271489	4.68555555555556	4.93374378923123	2.33406593406593	4.20975202430332	42
COL25A1_108852902-108852925_108852235-108852280_108859655-108859733_-	chr4	108852902	108852925	0.589368421052631	0.173265019773951	1	0	0.410631578947369	0.173265019773951	0.851111111111111	1.40837179434662	3.10675824175824	21.440675597936	19
KCNMB3_179242809-179243284_179239820-179240064_179244494-179244693_-	chr3	179242809	179243284	-0.965351851851852	0.076266206420596	0	0	0.965351851851852	0.076266206420596	0.91	0.695970545353753	1.14373626373626	0.821371509475602	54
BTC_74750573-74750719_74748039-74748149_74755858-74755976_-	chr4	74750573	74750719	-0.289551282051282	0.568321580985554	0.358974358974359	0.482804549585268	0.648525641025641	0.163088353423263	0.0844444444444444	0.0926162932629987	0.85587912087912	1.12532379463249	51
GPR157_9105486-9105680_9100304-9104634_9111275-9111489_-	chr1	9105486	9105680	0.164677777777778	0.553776814407015	0.644444444444444	0.481363025218432	0.479766666666666	0.170074805088357	0.272222222222222	0.259508081655359	1.16675824175824	1.7480985524177	35
CD8A_86789323-86789433_86788529-86788560_86789639-86789750_-	chr2	86789323	86789433	0.493820512820513	0.120387066929719	0.965769230769231	0.0426716111338807	0.471948717948718	0.125336798628409	1.55333333333333	1.35006481325898	0.905769230769231	1.88016697610971	10
APP_26000015-26000182_25982343-25982477_26021839-26022042_-	chr21	26000015	26000182	-0.545539568345324	0.151582625326172	0.262117505995203	0.13352669390827	0.807657074340528	0.0873795869494609	338.367777777778	266.052530610863	342.560714285714	230.556201856302	95
SEMA5B_122911360-122911535_122910839-122911045_122911919-122912069_-	chr3	122911360	122911535	0.218294117647059	0.455231350253078	0.766840336134454	0.267262043162025	0.548546218487395	0.232568260360489	6.71222222222222	10.3800479018377	14.0376923076923	12.5605830948968	76
IGSF3_116606492-116606551_116603623-116604025_116607941-116608331_-	chr1	116606492	116606551	-0.430236641221374	0.130443375988975	0.0156641221374046	0.0385056660539964	0.445900763358779	0.114588753305149	15.5055555555556	27.9594206445301	11.1556043956044	12.5200504569607	36
LY75_159864839-159864920_159860820-159860889_159872450-159872593_-	chr2	159864839	159864920	-0.759828571428571	0.245727636053104	0.238971428571429	0.246782516983258	0.9988	0.00762351530538968	2.79888888888889	4.03329097773904	1.16582417582418	1.19239168722609	72
ADGRL2_81942034-81942045_81936727-81936837_81942968-81943769_+	chr1	81942034	81942045	0.718375000000001	0.176210057404464	0.742420454545456	0.14203893544222	0.0240454545454545	0.0680218096566579	7.42111111111111	8.97995468313238	13.528021978022	14.6651100754265	89
NRG1_32742008-32742075_32727948-32728078_32754371-32754474_+	chr8	32742008	32742075	-0.808686274509804	0.216465931748724	0.129411764705882	0.202478757055706	0.938098039215686	0.127418876922057	6.19333333333333	7.49565040540179	4.96538461538461	5.70697011226653	18
NRG1_32749561-32749584_32742674-32742733_32754371-32754423_+	chr8	32749561	32749584	-0.0917727272727271	0.571926583329463	0.532715909090909	0.492592460516586	0.624488636363636	0.161547757738395	6.19333333333333	7.49565040540179	4.96538461538461	5.70697011226653	40
PORCN_48514127-48514141_48512588-48512719_48514239-48514365_+	chrX	48514127	48514141	0.512748571428571	0.193977705454686	0.56902857142857	0.133892538338251	0.05628	0.0884476363042908	13.7044444444444	10.8875078772774	7.06664835164835	2.86864383179078	92
PTPRF_43575910-43575927_43569589-43569778_43578809-43580078_+	chr1	43575910	43575927	0.516136363636363	0.175588886708291	0.524090909090909	0.177379573456227	0.00795454545454545	0.0222914694201528	34.7633333333333	38.1291955068554	32.8228021978022	18.4633543385342	92
PTPRF_43603611-43604189_43603415-43603533_43604902-43605000_+	chr1	43603611	43604189	-0.572186111111111	0.187986772267382	0.323741666666666	0.146248243329211	0.895927777777778	0.0963363149451996	34.7633333333333	38.1291955068554	32.8228021978022	18.4633543385342	94
SLC2A9_9996781-9996941_9985668-9985793_10018974-10019073_-	chr4	9996781	9996941	0.0252384615384615	0.482004966423095	0.724192307692308	0.340161477754495	0.698953846153846	0.170369996882684	1.20777777777778	0.413333333333333	2.47901098901099	2.25622603533655	78
CSMD3_112954684-112954761_112947789-112947877_113019066-113019179_-	chr8	112954684	112954761	0.32280198019802	0.181926139947066	0.978306930693069	0.0798907682494364	0.65550495049505	0.107790595486098	3.56888888888889	7.62105380581394	4.87285714285714	5.78634080036184	31
CSMD3_112975837-112976148_112947789-112947877_113019066-113019179_-	chr8	112975837	112976148	0.447266666666667	0.210414919810234	0.976946666666667	0.104545471091421	0.52968	0.134037674759873	3.56888888888889	7.62105380581394	4.87285714285714	5.78634080036184	46
CSMD3_112975837-112976148_112954683-112954761_113019066-113019179_-	chr8	112975837	112976148	0.185747747747748	0.502571975278955	0.654504504504504	0.42232107290057	0.468756756756757	0.139591756478162	3.56888888888889	7.62105380581394	4.87285714285714	5.78634080036184	66
UNC5B_71288958-71288990_71288567-71288732_71290914-71291109_+	chr10	71288958	71288990	-0.3443	0.297993644104376	0.3452	0.197625853525422	0.6895	0.168872610910107	11.3444444444444	11.7907602714065	10.7155494505495	7.9871291127909	82
SEMA4F_74657853-74657951_74657564-74657624_74662731-74662825_+	chr2	74657853	74657951	0.5186138996139	0.197659928280652	0.929752895752894	0.103304963322236	0.411138996138996	0.156704790794357	7.41222222222222	7.55182722554247	4.27582417582418	2.317587126833	70
SEMA4F_74657853-74657951_74657564-74657624_74674497-74674676_+	chr2	74657853	74657951	0.551810218978102	0.162853214892083	0.899992700729926	0.0960949665351298	0.348182481751825	0.149844390804462	7.41222222222222	7.55182722554247	4.27582417582418	2.317587126833	47
NRG2_139859889-139859912_139855675-139855778_139865548-139865625_-	chr5	139859889	139859912	0.710331034482759	0.181941804461558	0.7264	0.179729287170084	0.0160689655172414	0.0282878692032699	5.15	5.50993421013355	2.6506043956044	1.95205322350183	29
NRG2_139865115-139865173_139855675-139855778_139865548-139865625_-	chr5	139865115	139865173	0.506904761904762	0.370550583398735	0.799888888888888	0.18314104825395	0.292984126984127	0.244153197288161	5.15	5.50993421013355	2.6506043956044	1.95205322350183	48
UNC5C_95222210-95222266_95219984-95220176_95242428-95242593_-	chr4	95222210	95222266	-0.61693023255814	0.184196201692853	0.0874302325581394	0.104637781319549	0.704360465116279	0.191998014901452	4.32	3.32139654362438	2.96895604395604	3.59229493249581	42
TNFRSF25_6463072-6463127_6462862-6462970_6464374-6464453_-	chr1	6463072	6463127	-0.502345864661654	0.174810462081719	0.349285714285714	0.149113215652574	0.851631578947368	0.143757080125204	51.3166666666667	70.5410203356884	3.99675824175824	5.10473541793171	46
FGFR4_177089858-177089940_177089575-177089693_177090389-177090653_+	chr5	177089858	177089940	0.779727272727273	0.31181968675094	0.783	0.311642523574688	0.00327272727272727	0.0105097357461806	2.1	2.55811454004702	1.28368131868132	1.97829385936815	11
GABBR1_29629087-29629107_29627485-29627646_29631395-29631599_-	chr6	29629087	29629107	0.457086538461538	0.140031696174589	0.983817307692307	0.034075519904453	0.52673076923077	0.144336865334357	145.824444444444	143.606558181644	57.2487362637363	44.7534439311436	20
LTB_31581814-31581859_31581558-31581630_31582255-31582425_-	chr6	31581814	31581859	-0.606701492537313	0.427141663212902	0.104477611940299	0.308187681808428	0.711179104477612	0.191743825737041	1.38333333333333	1.09066493479895	0.889395604395605	1.25588390549006	31
RET_43100459-43100722_43077063-43077331_43112098-43112224_+	chr10	43100459	43100722	0.424692307692308	0.0383174995169409	0.994538461538462	0.0196918569659956	0.569846153846154	0.0286060778910303	3.38111111111111	4.08320475988054	7.28901098901099	19.3633862818005	3
RET_43111207-43111465_43077068-43077331_43112098-43112224_+	chr10	43111207	43111465	0.492666666666667	0.0609460765137859	0.992666666666667	0.0171269767715535	0.5	0.0584900924011145	3.38111111111111	4.08320475988054	7.28901098901099	19.3633862818005	2
SLC8B1_113320581-113320686_113318963-113319071_113320849-113320878_-	chr12	113320581	113320686	-0.344524390243902	0.00430682951691902	0.655000000000001	6.70233138480574e-16	0.999524390243902	0.00430682951691902	10.7144444444444	4.89775231894976	9.18164835164835	4.40244200534963	82
ENPP1_131851142-131851267_131849989-131850106_131854925-131855023_+	chr6	131851142	131851267	-0.777392156862745	0.0308662135231211	0.213	1.68190543798276e-16	0.990392156862745	0.0308662135231211	0.573333333333333	0.640429543353521	1.44923076923077	1.34418307320716	51
NPSR1_34778462-34778565_34684551-34684684_34827400-34827602_+	chr7	34778462	34778565	-0.9022	0.104070275401876	0	0	0.9022	0.104070275401876	0.07	0.118638105177047	0.327252747252747	0.971851983744093	10
PTPRD_8485762-8486349_8485226-8485327_8504260-8504405_-	chr9	8485762	8486349	-0.592823529411765	0.161452080703461	0.133235294117647	0.0450903297860052	0.726058823529412	0.161143477586729	34.3455555555556	45.0109506429022	33.0219230769231	29.4334601404482	48
PTPRD_8497242-8497268_8492861-8492979_8499646-8499840_-	chr9	8497242	8497268	0.492614232209738	0.237990627113076	0.686194756554307	0.153990257877812	0.19358052434457	0.15913359189813	34.3455555555556	45.0109506429022	33.0219230769231	29.4334601404482	86
PTPRD_8523513-8523524_8521276-8521546_8524924-8525035_-	chr9	8523513	8523524	0.576245614035088	0.201992436856675	0.656185463659148	0.157037990119995	0.0799398496240601	0.116569759953668	34.3455555555556	45.0109506429022	33.0219230769231	29.4334601404482	88
PTPRD_8526627-8526644_8524924-8525035_8528590-8528779_-	chr9	8526627	8526644	0.659496153846153	0.142653818575817	0.687849999999999	0.0742810365693856	0.0283538461538462	0.0815872332296948	34.3455555555556	45.0109506429022	33.0219230769231	29.4334601404482	87
SGCE_94644606-94644667_94628201-94628359_94655989-94656009_-	chr7	94644606	94644667	-0.401215909090909	0.430608082441019	0.161363636363636	0.21459977085494	0.562579545454545	0.275330594247219	22.2033333333333	22.6566673409838	31.8102197802198	19.983799210627	51
MOG_29659324-29659666_29657001-29657297_29666151-29666260_+	chr6	29659324	29659666	0.4655	0.102540014362465	0.9925	0.00611258017236882	0.527	0.10235766170195	67.6255555555555	106.06367770249	19.8675824175824	36.9226910376264	2
ZNF559-ZNF177_9364862-9364948_9324694-9324780_9376315-9376423_+	chr19	9364862	9364948	-0.428947368421052	0.21730716164926	0.504850877192983	0.140093281224194	0.933798245614035	0.107281644219018	2.85666666666667	1.54841854806767	3.27807692307692	1.9675053994367	73
ZNF559-ZNF177_9364862-9364948_9341101-9341184_9376315-9376423_+	chr19	9364862	9364948	-0.480499999999999	0.186336612970541	0.489761363636364	0.121270761399988	0.970261363636364	0.102827329244216	2.85666666666667	1.54841854806767	3.27807692307692	1.9675053994367	40
CACNA1E_181750476-181750487_181739146-181739253_181752142-181752239_+	chr1	181750476	181750487	0.768332179930795	0.376120742427837	0.881339100346019	0.270779935557598	0.113006920415225	0.183454580987434	12.4411111111111	22.8949696682724	4.46840659340659	7.19875075024516	66
ADAM32_39160897-39160965_39151376-39151548_39186908-39187045_+	chr8	39160897	39160965	0.4475	0.155863469269202	1	0	0.5525	0.155863469269202	0.78	0.837541043770393	1.55093406593407	1.51796742045122	4
SEMA6A_116467583-116467747_116443615-116447811_116473072-116473093_-	chr5	116467583	116467747	-0.502086642599278	0.0866957849755547	0.462386281588449	0.054185191967129	0.964472924187727	0.0444409332356211	18.4155555555556	12.5706325528105	32.2801648351648	22.9866728737965	94
CLSTN1_9756481-9756510_9755113-9755309_9773271-9773394_-	chr1	9756481	9756510	-0.382589743589744	0.171704721060517	0.151738461538462	0.095088880330822	0.534328205128205	0.11814360898796	233.996666666667	218.329382928638	107.998296703297	51.5462081157858	64
PTPRA_2975215-2975241_2964860-2965202_2986764-2986849_+	chr20	2975215	2975241	0.402529661016949	0.0651451012959787	0.571944915254236	0.0623018145939177	0.169415254237288	0.0649488605729332	57.8644444444445	40.6736447564978	45.859010989011	15.8610343663693	89
LILRB4_54663532-54663567_54662818-54663067_54663833-54664038_+	chr19	54663532	54663567	0.121655555555556	0.518683167588438	0.660177777777778	0.471472176256214	0.538522222222222	0.159243875424378	17.4111111111111	22.5401094964313	14.3806043956044	15.5620335619405	32
ITGA2B_44374659-44374760_44374353-44374470_44374997-44375111_-	chr17	44374659	44374760	-0.510666666666667	0.435240686434765	0.325628571428571	0.339937190384626	0.836295238095237	0.185470655143648	1.89777777777778	1.48983034082557	1.26967032967033	1.34949423761158	32
LYSMD4_99731173-99731198_99727400-99729731_99731717-99732007_-	chr15	99731173	99731198	0.676180790960452	0.155351877250582	0.745016949152542	0.155167998200787	0.0688361581920904	0.0870000081174098	8.11666666666667	6.02615549085816	3.87538461538461	2.03299431217925	46
LYSMD4_99731555-99732007_99729381-99729731_99733284-99733361_-	chr15	99731555	99732007	0.430108108108108	0.322805491608817	0.951351351351351	0.164893691982693	0.521243243243243	0.176376528337082	8.11666666666667	6.02615549085816	3.87538461538461	2.03299431217925	20
SLC24A1_65651670-65651759_65650381-65650942_65652641-65652808_+	chr15	65651670	65651759	0.441179775280898	0.167383376075142	0.998449438202247	0.0146279707440877	0.557269662921349	0.171904093507565	2.54444444444444	1.77178660616277	3.40362637362637	1.69374736809387	21
ABCC3_50667863-50668009_50667553-50667757_50668429-50668517_+	chr17	50667863	50668009	-0.986206896551724	0.0376892923603069	0	0	0.986206896551724	0.0376892923603069	0.925555555555556	0.769400921352306	9.35214285714286	23.5813419859416	58
SCN8A_51780649-51780771_51774188-51774362_51786541-51786826_+	chr12	51780649	51780771	0.41956	0.578567725098153	0.772480000000001	0.288111176633275	0.35292	0.353646450169052	11.2177777777778	12.4321114234246	5.14302197802198	5.80918677942002	29
CLEC7A_10126571-10126708_10125296-10125448_10127746-10127845_-	chr12	10126571	10126708	-0.469960784313725	0.127138186361819	0.0478039215686275	0.0809688877551972	0.517764705882353	0.172024834048494	13.4455555555556	24.8127639084762	4.06071428571429	4.2772379733126	37
CACNA2D4_1801574-1801644_1801042-1801118_1810277-1810340_-	chr12	1801574	1801644	0.00965853658536585	0.564540744617813	0.502243902439024	0.501226189323339	0.492585365853659	0.140113353688945	1.68	1.45729200917318	1.78049450549451	1.94334656886258	48
AP001453.3_64292942-64293207_64291721-64291785_64296877-64297001_+	chr11	64292942	64293207	0.1054	0.544913060072866	0.6247375	0.427356867555484	0.5193375	0.201111087367219	2.28444444444444	3.34137363636241	0.94565934065934	0.576482335644433	50
KCNK4_64292942-64293207_64291301-64291566_64296877-64297001_+	chr11	64292942	64293207	-0.419703703703704	0.363703790595379	0.320518518518519	0.166009121707298	0.740222222222222	0.307675445050754	2.78111111111111	3.90706233775597	0.829945054945055	0.874865418065426	14
FCGRT_49521695-49521813_49513881-49514133_49524506-49524568_+	chr19	49521695	49521813	-0.391674418604651	0.385946215145261	0.197418604651163	0.254978682620668	0.589093023255814	0.210354637690285	35.6788888888889	20.6077700421737	49.7817582417582	33.9503192636973	54
CATSPERE_244499002-244499079_244479716-244479784_244518591-244518698_+	chr1	244499002	244499079	-0.757	0.176366663516664	0	0	0.757	0.176366663516664	0.347777777777778	0.386515775156001	0.396153846153846	0.272831558060139	2
CD200_112340902-112340983_112333067-112333224_112344961-112345075_+	chr3	112340902	112340983	0.421648351648352	0.102828492474952	0.953686813186814	0.0320950890678668	0.532038461538462	0.107651081827423	29.2166666666667	27.7152588838712	9.89785714285714	6.98929602454393	43
CACNA1D_53762551-53762634_53761997-53762081_53769972-53770017_+	chr3	53762551	53762634	0.396977528089888	0.353011201777201	0.912022471910113	0.174536267234589	0.515044943820225	0.223634132524144	10.9433333333333	9.20092658377405	5.08208791208792	6.27850388915635	36
CACNA1D_53762551-53762634_53761997-53762081_53770423-53770552_+	chr3	53762551	53762634	0.582535714285714	0.144668239824433	0.993875	0.0456283705406866	0.411339285714286	0.154697295443402	10.9433333333333	9.20092658377405	5.08208791208792	6.27850388915635	37
CACNA1C_2597230-2597289_2595873-2596003_2601853-2601960_+	chr12	2597230	2597289	-0.450205357142857	0.222294429314762	0.524223214285714	0.132100747099212	0.974428571428571	0.0994219069054481	7.67444444444444	10.1868617727825	5.92357142857143	6.72722578277545	42
LSR_35262546-35262692_35258944-35259064_35266358-35266532_+	chr19	35262546	35262692	0.0779444444444444	0.382171768981291	0.808962962962963	0.195005946978786	0.731018518518519	0.212683881883085	5.6	4.65487378991096	3.98807692307692	3.51120402994564	38
BSG_579509-579656_572609-572701_580645-580782_+	chr19	579509	579656	0.9624375	0.0428485219503933	1	0	0.0375625	0.0428485219503933	341.387777777778	305.279777817733	290.002912087912	182.096424878006	16
BSG_579524-579656_572571-572701_580645-580782_+	chr19	579524	579656	0.772176470588235	0.43910167320538	0.882352941176471	0.332105582077536	0.110176470588235	0.1534935810116	341.387777777778	305.279777817733	290.002912087912	182.096424878006	15
LAYN_111541562-111541585_111540658-111540928_111543922-111544220_+	chr11	111541562	111541585	0.586480620155039	0.0394703410754506	0.610674418604651	0.0147537933632219	0.0241937984496124	0.0310234481681245	4.47222222222222	4.96667589484601	5.05104395604395	4.82431439702805	90
NRCAM_108168277-108168402_108160360-108160492_108175321-108175357_-	chr7	108168277	108168402	-0.49444055944056	0.146254679586991	0.0921678321678322	0.0664165245446594	0.586608391608392	0.156490382864523	37.46	34.9993057073994	71.9028571428571	59.9591596417162	39
NRCAM_108168277-108168402_108160360-108160492_108180222-108180427_-	chr7	108168277	108168402	0.682709677419355	0.15547587027111	0.989806451612903	0.0567552754404609	0.307096774193548	0.163930951895142	37.46	34.9993057073994	71.9028571428571	59.9591596417162	8
CA14_150263794-150263878_150263658-150263679_150264592-150265049_+	chr1	150263794	150263878	0.39	0.186876964872613	0.91384	0.107002990612412	0.52384	0.177163220411762	6.36888888888889	6.48828645415036	8.21434065934066	11.8992347288357	14
IL17RC_9920925-9920969_9920490-9920602_9923880-9924020_+	chr3	9920925	9920969	0.62755	0.247064273116339	0.95815	0.183338918647703	0.3306	0.112242252437855	10.7122222222222	8.48369580103179	12.2202747252747	5.92903301734728	95
STX3_59797283-59797396_59795371-59795482_59800854-59802708_+	chr11	59797283	59797396	-0.555421926910299	0.248622467577399	0.161425249169435	0.128959083538233	0.716847176079735	0.171589364181852	10.2788888888889	7.50410961481181	3.78186813186813	3.46433507116115	83
SEMA6D_47767037-47767093_47766579-47766677_47770496-47774223_+	chr15	47767037	47767093	-0.511074074074074	0.207437620117099	0.410014814814816	0.14720645215702	0.921088888888888	0.105712802111946	10.1644444444444	5.5440871906724	21.921978021978	16.2339068952112	92
IL1R1_102157719-102157785_102153940-102154017_102164773-102164953_+	chr2	102157719	102157785	-0.827256756756757	0.418078384890471	0.108108108108108	0.312636493700962	0.935364864864865	0.120879377703937	2.41555555555556	3.44548295276261	3.4378021978022	4.69064975701433	66
LRRC37A3_64894649-64897654_64892528-64892600_64898361-64898459_-	chr17	64894649	64897654	-0.613222222222222	0.238174945490701	0.0406984126984127	0.0975474466722659	0.653920634920634	0.223378046513319	13.21	15.5796004441706	6.00917582417582	3.81353592130174	18
MR1_181052235-181052510_181050010-181050286_181053572-181053677_+	chr1	181052235	181052510	-0.330357894736842	0.299592912302517	0.0849578947368421	0.193224922172872	0.415315789473684	0.139141078196402	3.17888888888889	2.46192731637453	5.88983516483516	3.86263464251009	87
SYT14_209953055-209953259_209952708-209952756_210013632-210013797_+	chr1	209953055	209953259	0.0996231884057971	0.516782241700258	0.635217391304348	0.406903691075347	0.535594202898551	0.150263035926669	2.12555555555556	2.74794064305941	2.19307692307692	2.55405633060559	55
POLR2J3_102544706-102544776_102541500-102541662_102566581-102566629_-	chr7	102544706	102544776	-0.151071428571429	0.684253018298197	0.512375	0.443971290464549	0.663446428571428	0.313984788731393	35.7888888888889	18.7870270695262	45.7402197802198	26.8670608565107	45
SEMA4F_74657853-74657951_74657564-74657624_74673456-74673576_+	chr2	74657853	74657951	0.449611111111111	0.215008476156119	0.953566666666667	0.0886273666107684	0.503955555555556	0.165453134075878	7.41222222222222	7.55182722554247	4.27582417582418	2.317587126833	29
SEMA4F_74673457-74673576_74657564-74657624_74674497-74674676_+	chr2	74673457	74673576	0.469123076923077	0.50717253929544	0.711	0.388249718287084	0.241876923076923	0.202598934758761	7.41222222222222	7.55182722554247	4.27582417582418	2.317587126833	38
VLDLR_2641377-2641499_2639858-2639981_2643159-2643531_+	chr9	2641377	2641499	-0.361135593220339	0.0355767541439334	0.565	4.47901204316038e-16	0.926135593220339	0.0355767541439334	8.62888888888889	6.44634478686264	7.69043956043956	6.13045975619233	59
TMEM150A_85601306-85601482_85601020-85601107_85601883-85602064_-	chr2	85601306	85601482	0.357055555555556	0.0461996590542833	0.980833333333333	0.0318013133284109	0.623777777777778	0.0505866240813489	7.41444444444444	3.06951588654918	7.05703296703297	3.58065304531888	13
TEK_27180240-27180368_27173221-27173362_27183458-27183610_+	chr9	27180240	27180368	0.39255	0.0734836000321447	0.9862	0.0263170947044732	0.59365	0.0796969754428412	1.80333333333333	1.3930003589375	3.00142857142857	7.11908757444799	5
GRIA1_153794621-153794735_153770167-153770415_153795475-153795590_+	chr5	153794621	153794735	-0.275961904761905	0.423582839137425	0.187228571428571	0.142693273596447	0.463190476190476	0.312335867519557	39.9333333333333	44.7085025470547	22.0320879120879	34.9539985782888	47
TENM2_168211734-168211754_168204371-168204621_168215039-168215272_+	chr5	168211734	168211754	0.518432	0.134022707272	0.762216000000001	0.0605708840945879	0.243784	0.11814299591542	4.70777777777778	7.73230686434808	7.20653846153846	10.2019942041547	42
CLDN15_101236747-101236886_101233768-101234442_101237364-101237750_-	chr7	101236747	101236886	0.192642857142857	0.337315786112123	0.2975	0.179914402724441	0.104857142857143	0.158148351552905	4.82111111111111	3.88264228472198	4.94087912087912	5.26607355765083	13
PTTG1IP_44861163-44861271_44849584-44851627_44873501-44873690_-	chr21	44861163	44861271	-0.358459770114943	0.627461030099057	0.333333333333333	0.474137323515442	0.691793103448275	0.226435941859586	65.6155555555555	33.3301043019337	111.380769230769	54.2424031645213	29
