EWSR1	EWSR1_29274265-29274282	0.28340625	0.0228596259811923	64	chr22:29274265-29274282	+
NBPF1	NBPF1_16583594-16583696	-0.251666666666667	0.0035207215490562	60	chr1:16583594-16583696	-
NBPF1	NBPF1_16593441-16593567	0.2195	0.143151434967776	4	chr1:16593441-16593567	-
SCMH1	SCMH1_41033983-41034048	0.39152380952381	0.103637995452356	63	chr1:41033983-41034048	-
LGALS9	LGALS9_27645314-27645349	-0.150379310344828	0.0122923140710639	29	chr17:27645314-27645349	+
KIAA1324	KIAA1324_109197979-109198075	0.208333333333333	0.0729182190310945	6	chr1:109197979-109198075	+
DNALI1	DNALI1_37559327-37559496	0.193774193548387	0.10249771043863	31	chr1:37559327-37559496	+
RABGAP1	RABGAP1_122945332-122945432	0.874714285714285	0.0932121236749812	49	chr9:122945332-122945432	+
HYAL2	HYAL2_50321366-50321773	-0.440783333333333	0.227516443187968	60	chr3:50321366-50321773	-
SMC6	SMC6_17713385-17713580	0.359283333333333	0.0280284913558261	60	chr2:17713385-17713580	-
ANKRD36B	ANKRD36B_97578906-97579043	0.330161290322581	0.159835143564485	31	chr2:97578906-97579043	-
PTPRU	PTPRU_29289683-29289712	0.568561403508772	0.171300802427428	57	chr1:29289683-29289712	+
PTPRU	PTPRU_29307129-29307146	0.503964912280702	0.093143507731787	57	chr1:29307129-29307146	+
MUTYH	MUTYH_45329889-45330068	-0.0533333333333333	0.123571301954243	6	chr1:45329889-45330068	-
MUTYH	MUTYH_45333413-45333564	0.1665	0.0875642621164594	6	chr1:45333413-45333564	-
MUTYH	MUTYH_45333413-45333594	0.173857142857143	0.0776539944699747	7	chr1:45333413-45333594	-
MUTYH	MUTYH_45333413-45333603	0.178285714285714	0.0806116498729439	7	chr1:45333413-45333603	-
FOXRED1	FOXRED1_126271220-126271657	-0.135333333333333	0.18396725899179	15	chr11:126271220-126271657	+
FOXRED1	FOXRED1_126271437-126271657	-0.0534117647058823	0.189476271213419	17	chr11:126271437-126271657	+
ZNF717	ZNF717_75732060-75732121	0.403923076923077	0.172639055806453	13	chr3:75732060-75732121	-
BAZ2B	BAZ2B_159336942-159337077	-0.372421052631579	0.0420164907001276	38	chr2:159336942-159337077	-
BAZ2B	BAZ2B_159453613-159453801	-0.227925373134328	0.300063847419625	67	chr2:159453613-159453801	-
NMI	NMI_151288891-151289077	0.470196721311475	0.0249645212732864	61	chr2:151288891-151289077	-
CASP7	CASP7_113691964-113692070	0.722804878048781	0.190700448283715	41	chr10:113691964-113692070	+
ZNF189	ZNF189_101399395-101399530	0.6375	0.121981816826786	56	chr9:101399395-101399530	+
ARMH1	ARMH1_44698063-44698229	-0.160625	0.387099078310155	8	chr1:44698063-44698229	+
LINC00467	LINC00467_211396767-211396831	0.151166666666667	0.0439227262627554	18	chr1:211396767-211396831	+
LINC00467	LINC00467_211396767-211396841	0.19851724137931	0.0804023901073554	29	chr1:211396767-211396841	+
ANKDD1A	ANKDD1A_64921921-64922019	0.183	0.0445308881564246	3	chr15:64921921-64922019	+
ANKDD1A	ANKDD1A_64926066-64926170	0.247592592592593	0.101640489834461	27	chr15:64926066-64926170	+
ANKDD1A	ANKDD1A_64944652-64944747	-0.407	0.194682694021198	38	chr15:64944652-64944747	+
AC112128.1	AC112128.1_113401584-113401739	0.217818181818182	0.0671800836287336	11	chr3:113401584-113401739	-
AC112128.1	AC112128.1_113427187-113427339	0.27975	0.141859319985212	16	chr3:113427187-113427339	-
MUC20-OT1	MUC20-OT1_195685818-195685939	-0.302169811320755	0.158917217909327	53	chr3:195685818-195685939	+
MUC20-OT1	MUC20-OT1_195688533-195688797	0.216416666666667	0.0704743129649292	12	chr3:195688533-195688797	+
MUC20-OT1	MUC20-OT1_195689339-195689438	-0.423105882352941	0.401974324681417	85	chr3:195689339-195689438	+
MUC20-OT1	MUC20-OT1_195696361-195696589	0.369163636363636	0.259478805502589	55	chr3:195696361-195696589	+
MUC20-OT1	MUC20-OT1_195699030-195699207	0.385029411764706	0.162581724958719	34	chr3:195699030-195699207	+
MUC20-OT1	MUC20-OT1_195701380-195701669	0.22452	0.0957057643683667	25	chr3:195701380-195701669	+
MUC20-OT1	MUC20-OT1_195708429-195708513	-0.318148148148148	0.172689517677448	27	chr3:195708429-195708513	+
MUC20-OT1	MUC20-OT1_195708429-195708555	-0.250666666666667	0.164716061610217	15	chr3:195708429-195708555	+
RABGAP1L	RABGAP1L_174877392-174877605	0.189294117647059	0.292579855363806	51	chr1:174877392-174877605	+
FGD1	FGD1_54470016-54470457	-0.49391935483871	0.01237567469543	62	chrX:54470016-54470457	-
ADGRB2	ADGRB2_31728025-31728081	0.186527777777778	0.0868701777238758	36	chr1:31728025-31728081	-
ADGRB2	ADGRB2_31755999-31756815	0.144714285714286	0.038459626326095	14	chr1:31755999-31756815	-
AC006030.1	AC006030.1_74247036-74247307	0.277428571428571	0.0809111799915132	7	chr2:74247036-74247307	-
AC006030.1	AC006030.1_74342458-74342537	-0.67725	0.197814938768537	12	chr2:74342458-74342537	-
SPATA6	SPATA6_48355670-48355769	0.186428571428571	0.049473417585801	7	chr1:48355670-48355769	-
HRC	HRC_49153261-49153331	0.228	0	2	chr19:49153261-49153331	-
C1orf194	C1orf194_109107007-109107122	0.3810625	0.0512205935354879	48	chr1:109107007-109107122	-
NEK11	NEK11_131027930-131028002	0.405466666666667	0.176923757079735	60	chr3:131027930-131028002	+
FAM106A	FAM106A_18523777-18523877	-0.526113636363637	0.153139124451043	44	chr17:18523777-18523877	-
FAM106A	FAM106A_18528573-18528747	-0.195216216216216	0.41150483560917	37	chr17:18528573-18528747	-
FAM106A	FAM106A_18532712-18532902	-0.5088	0.275520436830212	10	chr17:18532712-18532902	-
TRIM14	TRIM14_98091909-98092001	0.147052631578947	0.0656459135431314	19	chr9:98091909-98092001	-
TRIM14	TRIM14_98110069-98110234	-0.13575	0.0443742203150819	8	chr9:98110069-98110234	-
DIAPH1	DIAPH1_141518944-141518996	0.16146875	0.00690748099170702	64	chr5:141518944-141518996	-
DIAPH1	DIAPH1_141581915-141582056	0.127180327868853	0.00639924005050941	61	chr5:141581915-141582056	-
DIAPH1	DIAPH1_141588224-141588250	0.283509433962264	0.144505339619405	53	chr5:141588224-141588250	-
NSL1	NSL1_212766189-212766273	0.350054054054054	0.220505851011556	37	chr1:212766189-212766273	-
ANKFN1	ANKFN1_56184749-56184816	-0.460567567567568	0.157090656865628	37	chr17:56184749-56184816	+
SEMA5B	SEMA5B_122911360-122911535	0.327442307692308	0.137849934528356	52	chr3:122911360-122911535	-
SEMA5B	SEMA5B_122961140-122961301	0.222835820895522	0.0770931347442475	67	chr3:122961140-122961301	-
SNHG12	SNHG12_28580425-28580646	0.360176470588235	0.110239078423963	17	chr1:28580425-28580646	-
AGO1	AGO1_35893592-35893810	-0.327333333333333	0.0099414955280045	21	chr1:35893592-35893810	+
AGO1	AGO1_35893674-35893810	-0.194	2.8888919027333e-17	13	chr1:35893674-35893810	+
AGO1	AGO1_35895122-35895269	-0.246888888888889	0.00528665470299678	27	chr1:35895122-35895269	+
CLIP2	CLIP2_74372932-74373036	0.344029411764706	0.157544305124815	68	chr7:74372932-74373036	+
ALG8	ALG8_78127358-78127436	-0.204072727272727	0.00865352539046958	55	chr11:78127358-78127436	-
ALG8	ALG8_78127358-78127439	-0.348090909090909	0.0202679026736335	55	chr11:78127358-78127439	-
TMCO3	TMCO3_113499958-113500149	-0.178349206349206	0.0272107419076807	63	chr13:113499958-113500149	+
TMCO3	TMCO3_113547300-113547379	-0.10028125	0.101556033913271	32	chr13:113547300-113547379	+
AGO4	AGO4_35832437-35832570	0.150466666666667	0.0387388079075136	15	chr1:35832437-35832570	+
EIF4G3	EIF4G3_20982388-20982408	0.687046296296296	0.263537558168838	108	chr1:20982388-20982408	-
EIF4G3	EIF4G3_20997601-20997633	0.266189189189189	0.403644006848965	74	chr1:20997601-20997633	-
EIF4G3	EIF4G3_21001199-21001312	0.114633027522936	0.338344818101474	109	chr1:21001199-21001312	-
WDR53	WDR53_196560996-196561491	-0.406045454545454	0.108326232385233	88	chr3:196560996-196561491	-
ASB1	ASB1_238435711-238436013	0.155916666666667	0.065191311866361	36	chr2:238435711-238436013	+
REV3L	REV3L_111460300-111460406	0.955294117647059	0.0459348643701697	51	chr6:111460300-111460406	-
SNAP23	SNAP23_42521614-42521708	0.2568125	0.028304396988611	64	chr15:42521614-42521708	+
SNAP23	SNAP23_42529675-42529819	0.697	0.217105811376235	16	chr15:42529675-42529819	+
CREBBP	CREBBP_3739578-3739724	-0.107232558139535	0.0329059534411562	43	chr16:3739578-3739724	-
AC243919.2	AC243919.2_82432576-82432631	0.7095	0.18667441666666	38	chr15:82432576-82432631	+
PTPN4	PTPN4_119771477-119771620	0.251894736842105	0.00331486109717546	19	chr2:119771477-119771620	+
AC098820.2	AC098820.2_216488117-216488243	0.227333333333333	0.117670443754298	3	chr2:216488117-216488243	-
LIFR-AS1	LIFR-AS1_38646632-38646714	0.6225	0.257838820085062	8	chr5:38646632-38646714	+
LIFR-AS1	LIFR-AS1_38653077-38653160	-0.894	0.148075431227916	7	chr5:38653077-38653160	+
MGST2	MGST2_139687660-139687740	-0.144	0.0311126983722081	2	chr4:139687660-139687740	+
FGFR1	FGFR1_38429247-38429390	0.304192307692308	0.0729187133951058	52	chr8:38429247-38429390	-
FGFR1	FGFR1_38429682-38429948	0.279467741935484	0.145542368091122	62	chr8:38429682-38429948	-
ZNF362	ZNF362_33280124-33280457	-0.121	0.00914048068193212	32	chr1:33280124-33280457	+
ZDBF2	ZDBF2_206280550-206280593	0.280714285714286	0.133551614042831	35	chr2:206280550-206280593	+
ZDBF2	ZDBF2_206292014-206292116	0.538179487179487	0.0795334659104587	39	chr2:206292014-206292116	+
ADAM9	ADAM9_39071298-39071403	-0.0994090909090909	0.0412774605885913	44	chr8:39071298-39071403	+
SOX2-OT	SOX2-OT_181715185-181715292	-0.0313283582089552	0.222221114839695	67	chr3:181715185-181715292	+
METAP1	METAP1_99057753-99057818	-0.195112903225806	0.00964467888409803	62	chr4:99057753-99057818	+
SLC25A25	SLC25A25_128099275-128099385	0.133153846153846	0.0142230582019264	26	chr9:128099275-128099385	+
SLC25A25	SLC25A25_128102080-128102115	0.382403225806452	0.0422926803252728	62	chr9:128102080-128102115	+
B4GALNT1	B4GALNT1_57631200-57631254	0.262720930232558	0.0979419958521114	43	chr12:57631200-57631254	-
B4GALNT1	B4GALNT1_57631200-57631364	0.153206896551724	0.0330609602642763	29	chr12:57631200-57631364	-
PPT2	PPT2_32153999-32154404	-0.368076923076923	0.119416530230566	52	chr6:32153999-32154404	+
PPT2	PPT2_32154196-32154404	-0.380884615384615	0.118130644501913	52	chr6:32154196-32154404	+
PPT2	PPT2_32155030-32155183	-0.0757692307692308	0.131485149790327	26	chr6:32155030-32155183	+
USP42	USP42_6128138-6128230	0.136044444444444	0.0376677795491268	45	chr7:6128138-6128230	+
NPRL3	NPRL3_117301-117375	0.158	0.131661960318354	40	chr16:117301-117375	-
NPRL3	NPRL3_119126-119255	-0.236551724137931	0.0597477658435107	58	chr16:119126-119255	-
NPRL3	NPRL3_124937-125073	0.115921568627451	0.29886075976195	51	chr16:124937-125073	-
HCG18	HCG18_30291537-30294964	0.176888888888889	0.071339758277633	9	chr6:30291537-30294964	-
HCG18	HCG18_30294471-30294964	-0.35927397260274	0.220862215738554	73	chr6:30294471-30294964	-
HCG18	HCG18_30294853-30294964	-0.438456140350877	0.0326349233268807	57	chr6:30294853-30294964	-
MACF1	MACF1_39083363-39083417	0.518240740740741	0.177796994178933	54	chr1:39083363-39083417	+
MACF1	MACF1_39299252-39299257	0.176967741935484	0.00701513058414729	62	chr1:39299252-39299257	+
MACF1	MACF1_39328601-39328706	-0.197566666666667	0.0847717760990561	30	chr1:39328601-39328706	+
MACF1	MACF1_39427961-39428287	-0.314468085106383	0.14426935120956	47	chr1:39427961-39428287	+
MACF1	MACF1_39459818-39459832	0.16334375	0.00388410987535233	64	chr1:39459818-39459832	+
MACF1	MACF1_39465095-39465112	0.349050847457627	0.0762817878858548	59	chr1:39465095-39465112	+
MACF1	MACF1_39469547-39469615	0.131625	0.0072953562094131	64	chr1:39469547-39469615	+
MTFP1	MTFP1_30427122-30427403	0.178965517241379	0.0790725176922247	29	chr22:30427122-30427403	+
MTFP1	MTFP1_30427240-30427403	0.17462962962963	0.0713281410363659	27	chr22:30427240-30427403	+
LINC01795	LINC01795_58294519-58294562	0.436	1	1	chr2:58294519-58294562	+
LY75	LY75_159810526-159810675	-0.19	8.47405886460108e-17	29	chr2:159810526-159810675	-
ADGRL2	ADGRL2_81952987-81953025	0.542982142857143	0.112054936376019	56	chr1:81952987-81953025	+
ADGRL2	ADGRL2_81980795-81980839	0.296857142857143	0.0151314585867007	56	chr1:81980795-81980839	+
ZNF260	ZNF260_36525155-36525373	0.161925	0.0471154542124028	40	chr19:36525155-36525373	-
PIK3CB	PIK3CB_138684625-138684803	-0.142767857142857	0.00912935539181874	56	chr3:138684625-138684803	-
LILRA2	LILRA2_54574076-54574111	-0.257818181818182	0.013265128584512	11	chr19:54574076-54574111	+
ZDHHC3	ZDHHC3_44958588-44958685	-0.23648275862069	0.129650800418899	29	chr3:44958588-44958685	-
CADPS	CADPS_62481723-62481869	0.454910714285714	0.0910007545994116	56	chr3:62481723-62481869	-
CADPS	CADPS_62493645-62493665	0.461344827586207	0.0977846814186414	58	chr3:62493645-62493665	-
CADPS	CADPS_62499162-62499268	0.159470588235294	0.0737691650073549	17	chr3:62499162-62499268	-
CADPS	CADPS_62512751-62512768	0.882188679245283	0.164614708264688	53	chr3:62512751-62512768	-
CADPS	CADPS_62513638-62513706	-0.277698113207547	0.554548762678882	53	chr3:62513638-62513706	-
CADPS	CADPS_62530654-62530812	-0.727228070175438	0.195679221608794	57	chr3:62530654-62530812	-
CADPS	CADPS_62544848-62544859	0.442877192982456	0.0760711767677949	57	chr3:62544848-62544859	-
B4GALT4	B4GALT4_119240361-119240530	0.640070175438596	0.0776038151789318	57	chr3:119240361-119240530	-
KLHL24	KLHL24_183636221-183636311	-0.111118644067797	0.530612823478201	59	chr3:183636221-183636311	+
DNM3	DNM3_172093696-172093725	-0.31671186440678	0.108891127349429	59	chr1:172093696-172093725	+
DNM3	DNM3_172323329-172323340	0.707596774193549	0.0990350922533034	62	chr1:172323329-172323340	+
NDE1	NDE1_15651931-15652050	-0.1516	0.0447349281110795	30	chr16:15651931-15652050	+
NDE1	NDE1_15694165-15694256	-0.145380952380952	0.0113200201918043	63	chr16:15694165-15694256	+
NDE1	NDE1_15699729-15699854	-0.308641975308642	0.134886832997329	81	chr16:15699729-15699854	+
RUFY3	RUFY3_70741627-70741680	-0.394314814814815	0.277190815284827	54	chr4:70741627-70741680	+
DNMT3B	DNMT3B_32792626-32792770	-0.574391304347826	0.0503200769566933	46	chr20:32792626-32792770	+
SCARB1	SCARB1_124782683-124782811	0.230714285714286	0.16962297381768	56	chr12:124782683-124782811	-
CA5BP1	CA5BP1_15675690-15675778	0.2082	0.0731642708315732	20	chrX:15675690-15675778	+
OLR1	OLR1_10160347-10160462	0.147705882352941	0.038819719064353	17	chr12:10160347-10160462	-
BAK1	BAK1_33574506-33574525	0.471770491803279	0.0255018910688488	61	chr6:33574506-33574525	-
TNFRSF4	TNFRSF4_1211942-1212138	-0.4422	0.00635895932023187	45	chr1:1211942-1212138	-
POFUT2	POFUT2_45266022-45266227	0.14995	0.139376232588366	20	chr21:45266022-45266227	-
POFUT2	POFUT2_45277233-45277773	-0.153692307692308	0.0392606346853618	13	chr21:45277233-45277773	-
AC009533.1	AC009533.1_9302623-9302702	0.192142857142857	0.0749542717738146	7	chr12:9302623-9302702	+
AC009533.1	AC009533.1_9311141-9311290	0.297411764705882	0.146163693549195	34	chr12:9311141-9311290	+
AC009533.1	AC009533.1_9312617-9312695	-0.203	8.44823638039659e-17	35	chr12:9312617-9312695	+
ARHGEF11	ARHGEF11_156954892-156954921	-0.678	0.0728095172793476	63	chr1:156954892-156954921	-
ARHGEF11	ARHGEF11_156971697-156971816	0.25832	0.0743734207515408	50	chr1:156971697-156971816	-
PRSS12	PRSS12_118305945-118306003	0.632851063829787	0.0490496548422924	47	chr4:118305945-118306003	-
CAD	CAD_27226131-27226319	0.140789473684211	0.0503880265179563	19	chr2:27226131-27226319	+
CAD	CAD_27239697-27239798	-0.123068965517241	0.00914537757746955	29	chr2:27239697-27239798	+
CAD	CAD_27240567-27240617	0.178348837209302	0.0280152031182817	43	chr2:27240567-27240617	+
LTBP3	LTBP3_65552860-65552982	-0.118196078431373	0.0086209503138416	51	chr11:65552860-65552982	-
LINC01141	LINC01141_20377381-20377509	0.520137931034483	0.221146319393475	29	chr1:20377381-20377509	-
LINC01141	LINC01141_20378311-20378432	0.416105263157895	0.135859981474108	38	chr1:20378311-20378432	-
LINC01141	LINC01141_20398483-20398787	-0.267659090909091	0.089938206999162	44	chr1:20398483-20398787	-
LINC01141	LINC01141_20428584-20428670	0.3054	0.0914449523502792	30	chr1:20428584-20428670	-
HEATR5B	HEATR5B_37013841-37014020	-0.141967213114754	0.00608541210084892	61	chr2:37013841-37014020	-
REL	REL_60920574-60920642	-0.393441860465116	0.0287330093277346	43	chr2:60920574-60920642	+
FKTN	FKTN_105573655-105573746	0.466755102040816	0.187311408556741	49	chr9:105573655-105573746	+
FKTN	FKTN_105603699-105603816	-0.147	0.0384447655734822	12	chr9:105603699-105603816	+
FKTN	FKTN_105619934-105620061	0.197818181818182	0.0704310783428509	22	chr9:105619934-105620061	+
IMPA1	IMPA1_81673841-81673949	0.30075	0.125489375380282	4	chr8:81673841-81673949	-
PORCN	PORCN_48509424-48509577	0.140173913043478	0.162884692113474	23	chrX:48509424-48509577	+
PORCN	PORCN_48514127-48514141	0.29246875	0.190189042859492	64	chrX:48514127-48514141	+
SLU7	SLU7_160417112-160417241	-0.377666666666667	0.21395638184764	3	chr5:160417112-160417241	-
SYTL3	SYTL3_158713800-158713878	0.420466666666667	0.163621669025568	30	chr6:158713800-158713878	+
SYTL3	SYTL3_158718087-158718211	-0.913729166666667	0.095887287463788	48	chr6:158718087-158718211	+
LINC00869	LINC00869_149646599-149647064	0.1425	0.0277797459620186	8	chr1:149646599-149647064	+
LINC00869	LINC00869_149655699-149655908	-0.823735294117647	0.15169473110115	34	chr1:149655699-149655908	+
GUK1	GUK1_228141124-228141288	0.226220338983051	0.0598238989830844	59	chr1:228141124-228141288	+
GUK1	GUK1_228141124-228141507	0.165724137931034	0.0353646632549857	58	chr1:228141124-228141507	+
GUK1	GUK1_228141626-228141829	0.361155172413793	0.0980388039402763	58	chr1:228141626-228141829	+
SYNJ1	SYNJ1_32642095-32642133	0.804270833333333	0.0709347136407188	48	chr21:32642095-32642133	-
SYNJ1	SYNJ1_32644968-32645006	0.784435483870968	0.0859200201803679	62	chr21:32644968-32645006	-
SYNJ1	SYNJ1_32676332-32676355	0.736483333333333	0.146525348263076	60	chr21:32676332-32676355	-
PI4KB	PI4KB_151324745-151324917	-0.22359649122807	0.113769481793092	57	chr1:151324745-151324917	-
PI4KB	PI4KB_151326172-151326373	-0.01766	0.266668609601765	50	chr1:151326172-151326373	-
IFT80	IFT80_160366093-160366152	0.173846153846154	0.0699197052495663	39	chr3:160366093-160366152	-
IFT80	IFT80_160391546-160391643	0.51025	0.0655792262887793	64	chr3:160391546-160391643	-
BDNF-AS	BDNF-AS_27658238-27658462	0.322604166666667	0.143332931819494	48	chr11:27658238-27658462	+
BDNF-AS	BDNF-AS_27658241-27658462	0.295340425531915	0.132290240297899	47	chr11:27658241-27658462	+
BDNF-AS	BDNF-AS_27658241-27658544	0.463490196078431	0.177791155297334	51	chr11:27658241-27658544	+
BDNF-AS	BDNF-AS_27658241-27658620	0.464509803921569	0.178708631302354	51	chr11:27658241-27658620	+
BDNF-AS	BDNF-AS_27665261-27665392	0.983553191489362	0.0230517456762694	47	chr11:27665261-27665392	+
BDNF-AS	BDNF-AS_27675297-27676140	0.5835	0.129773936172885	52	chr11:27675297-27676140	+
BDNF-AS	BDNF-AS_27675577-27676140	0.516418181818182	0.126626117911645	55	chr11:27675577-27676140	+
KCNQ4	KCNQ4_40824097-40824258	-0.95302	0.0841755914982582	50	chr1:40824097-40824258	+
ZHX1	ZHX1_123253322-123256171	-0.40515873015873	0.0435231515511244	63	chr8:123253322-123256171	-
GALE	GALE_23798887-23799012	-0.2549	0.0653158638384697	30	chr1:23798887-23799012	-
SLC25A32	SLC25A32_103403164-103403324	-0.264016949152542	0.00969623376123649	59	chr8:103403164-103403324	-
SLC25A32	SLC25A32_103404776-103404861	-0.227258064516129	0.101701919868353	93	chr8:103404776-103404861	-
STRIP2	STRIP2_129454421-129454527	0.182	0.0825845021780721	11	chr7:129454421-129454527	+
TUBE1	TUBE1_112084189-112084246	-0.153977777777778	0.09698464941537	45	chr6:112084189-112084246	-
ADHFE1	ADHFE1_66440162-66440199	0.3103	0.159086711049833	50	chr8:66440162-66440199	+
ADHFE1	ADHFE1_66442798-66442844	0.401410714285714	0.191434657903822	56	chr8:66442798-66442844	+
ADHFE1	ADHFE1_66444367-66444420	0.1725	0.120953158977625	4	chr8:66444367-66444420	+
TGFB2-AS1	TGFB2-AS1_218345175-218345388	-0.688030303030303	0.0987963450894328	33	chr1:218345175-218345388	-
C2orf42	C2orf42_70165528-70165635	-0.222813559322034	0.00143207802078907	59	chr2:70165528-70165635	-
ANXA4	ANXA4_69781520-69781574	0.167666666666667	0.075632885263841	3	chr2:69781520-69781574	+
PLEKHG2	PLEKHG2_39420949-39420996	-0.220574468085106	0.248352724679415	47	chr19:39420949-39420996	+
CREB3L2	CREB3L2_137928150-137928366	0.188166666666667	0.0609209870788932	6	chr7:137928150-137928366	-
ELAVL4	ELAVL4_50197429-50197467	0.393345454545455	0.138024986758547	55	chr1:50197429-50197467	+
THBS3	THBS3_155195987-155196126	0.169269230769231	0.0691315023371011	26	chr1:155195987-155196126	-
THBS3	THBS3_155203223-155203305	0.182	0.0698605754342175	9	chr1:155203223-155203305	-
THBS3	THBS3_155204855-155204957	0.179842105263158	0.0476156640401906	19	chr1:155204855-155204957	-
RAD51AP1	RAD51AP1_4556353-4556502	-0.958116666666667	0.0705078650899885	60	chr12:4556353-4556502	+
RAD51AP1	RAD51AP1_4556353-4556550	-0.927	0.0974568454993998	50	chr12:4556353-4556550	+
SLC2A6	SLC2A6_133473415-133473600	0.275673913043478	0.107523445370523	46	chr9:133473415-133473600	-
VCAN	VCAN_83544965-83545070	-0.589895833333333	0.253910458298459	48	chr5:83544965-83545070	+
NUP153	NUP153_17651834-17651926	0.118333333333333	0.00504149448741806	33	chr6:17651834-17651926	-
NUP153	NUP153_17668975-17669028	0.134409090909091	0.0282280830968855	22	chr6:17668975-17669028	-
APH1A	APH1A_150267957-150267991	0.207375	0.0706237684258399	16	chr1:150267957-150267991	-
AP006222.1	AP006222.1_267303-268204	-0.667	1.13906478925191e-16	20	chr1:267303-268204	-
SRRM1	SRRM1_24647079-24647208	0.0280476190476191	0.178084102656716	21	chr1:24647079-24647208	+
SRRM1	SRRM1_24648024-24648166	-0.298	0.0882232017857736	4	chr1:24648024-24648166	+
SRRM1	SRRM1_24650565-24650627	0.407619047619048	0.014432268014642	42	chr1:24650565-24650627	+
SRRM1	SRRM1_24663183-24663224	0.319338983050848	0.140452668450301	59	chr1:24663183-24663224	+
ZNF654	ZNF654_88086257-88086402	-0.172	2.82843007551363e-17	27	chr3:88086257-88086402	+
AC008695.1	AC008695.1_131428902-131429216	-0.611761904761905	0.0398512210059893	63	chr5:131428902-131429216	-
LIAS	LIAS_39465046-39465202	-0.202590909090909	0.0785677956931755	44	chr4:39465046-39465202	+
LIAS	LIAS_39467518-39467646	0.181068965517241	0.0696839451864543	29	chr4:39467518-39467646	+
LIAS	LIAS_39467518-39468427	0.251785714285714	0.10401443045155	42	chr4:39467518-39468427	+
AC073896.2	AC073896.2_56312407-56312499	-0.526157894736842	0.1050902315485	57	chr12:56312407-56312499	+
PPIEL	PPIEL_39523562-39523697	-0.366181818181818	0.0779319827759691	22	chr1:39523562-39523697	-
PPIEL	PPIEL_39524836-39525057	-0.593806451612903	0.107038752905926	31	chr1:39524836-39525057	-
PPIEL	PPIEL_39524836-39525151	-0.628	0.148418095374125	30	chr1:39524836-39525151	-
PPIEL	PPIEL_39553118-39553144	-0.2958	0.220053977335508	35	chr1:39553118-39553144	-
IRAK1BP1	IRAK1BP1_78898064-78898298	0.27848	0.135460670799067	25	chr6:78898064-78898298	+
AC022400.5	AC022400.5_73722389-73722577	0.271970588235294	0.0896763491316573	34	chr10:73722389-73722577	-
MROH7-TTC4	MROH7-TTC4_54717492-54717653	-0.1	5.60423705237725e-17	53	chr1:54717492-54717653	+
JPX	JPX_73946999-73947374	0.18775	0.18302546038444	48	chrX:73946999-73947374	+
JPX	JPX_73962731-73962801	0.890722222222222	0.261168146322622	18	chrX:73962731-73962801	+
JPX	JPX_73994840-73994961	0.1826	0.0669651650735913	25	chrX:73994840-73994961	+
JPX	JPX_73994864-73994961	0.242617647058823	0.140016452432818	34	chrX:73994864-73994961	+
ZNF564	ZNF564_12550463-12550652	-0.16	0.053638390384844	14	chr19:12550463-12550652	-
ZNF37BP	ZNF37BP_42525540-42525660	0.361088235294118	0.0452718172062386	34	chr10:42525540-42525660	-
PMS1	PMS1_189785346-189785471	0.820825	0.201165387905423	80	chr2:189785346-189785471	+
PMS1	PMS1_189863743-189863974	0.165125	0.0502472221454414	16	chr2:189863743-189863974	+
FCSK	FCSK_70469152-70469323	-0.249025	0.0387367760727815	40	chr16:70469152-70469323	+
SRGAP3	SRGAP3_9028100-9028130	0.350166666666667	0.0289471562179663	60	chr3:9028100-9028130	-
SRGAP3	SRGAP3_9032650-9032752	-0.80965	0.115539974005624	60	chr3:9032650-9032752	-
POGK	POGK_166847494-166847592	-0.21	0.0153984126166015	19	chr1:166847494-166847592	+
AC005670.3	AC005670.3_46998700-46998817	0.2666	0.135647705472669	5	chr17:46998700-46998817	-
SLC66A3	SLC66A3_11172751-11172824	-0.344111111111111	0.0629353724952122	9	chr2:11172751-11172824	+
DHX30	DHX30_47815963-47816128	-0.229611111111111	0.134148164947308	36	chr3:47815963-47816128	+
DHX30	DHX30_47818022-47818117	-0.146651162790698	0.0268797000062361	43	chr3:47818022-47818117	+
SNX7	SNX7_98662697-98662816	-0.147146341463415	0.0339083772655149	41	chr1:98662697-98662816	+
DCAF6	DCAF6_168015781-168015951	-0.361	0.144544566065098	77	chr1:168015781-168015951	+
DCAF6	DCAF6_168022988-168023047	0.358666666666667	0.221798591935601	27	chr1:168022988-168023047	+
CFLAR	CFLAR_201129729-201130146	0.1445	0.0415506002477988	22	chr2:201129729-201130146	+
KLHL1	KLHL1_69975620-69975802	-0.488636363636364	0.0209965365109235	11	chr13:69975620-69975802	-
AC098487.1	AC098487.1_102430397-102430498	0.4806	0.155950869456411	20	chr4:102430397-102430498	-
LINC01485	LINC01485_173790636-173790727	0.16475	0.048251942966061	4	chr5:173790636-173790727	-
CKMT2	CKMT2_81256915-81257000	0.279545454545455	0.180306052941305	11	chr5:81256915-81257000	+
TDRD7	TDRD7_97428460-97428672	-0.471467741935484	0.129787811413626	62	chr9:97428460-97428672	+
ADCY10P1	ADCY10P1_41118924-41119107	0.4325	0.252165710306825	12	chr6:41118924-41119107	+
ADCY10P1	ADCY10P1_41132294-41132513	0.24452	0.108541128917414	25	chr6:41132294-41132513	+
ADCY10P1	ADCY10P1_41137357-41137561	0.6109	0.308422283992512	20	chr6:41137357-41137561	+
ADCY10P1	ADCY10P1_41138224-41138342	-0.6866	0.130739435519663	5	chr6:41138224-41138342	+
