Gene	Exon_coord	Upstream_exon_coord	Downstream_exon_coord	dPSI	Site	Preference
APOO	23856302-23856382	23840026-23840377	23858641-23858733	0.962317073170731	Skipping
APOO	23880845-23880952	23878914-23879034	23907693-23907903	0.92822463768116	Skipping
APP	25897573-25897673	25891721-25891868	25954589-25954689	0.998181818181818	Skipping
APP	25975070-25975228	25955626-25955755	25982343-25982477	0.995409090909091	Skipping
APP	25975954-25976028	25975069-25975228	25982343-25982477	0.996888888888889	Skipping
APP	26000015-26000182	25982343-25982477	26021839-26022042	0.754839181286551	Skipping
APP	26000015-26000182	25997187-25997416	26021839-26022042	0.990461224489796	Skipping
APPL1	57248193-57248351	57247394-57247477	57249359-57249548	0.963111111111111	Skipping
APPL2	105195261-105195349	105189990-105190155	105195444-105195501	0.9511875	Skipping
APPL2	105199373-105199524	105197764-105197953	105203702-105203785	0.916567567567568	Skipping
APPL2	105199373-105199531	105197764-105197953	105203702-105203785	0.955	Skipping
APTX	32984631-32984857	32972762-32974561	32985970-32986030	0.918202531645569	Skipping
APTX	32987544-32987731	32985970-32986030	32989758-32989895	0.907578947368421	Skipping
APTX	32987544-32987846	32985535-32986030	32989758-32989895	0.903421052631579	Skipping
APTX	32987544-32988129	32985970-32986030	32989758-32989895	0.919368421052632	Skipping
APTX	32988083-32988124	32987543-32987731	32989758-32989895	0.764136842105263	Skipping
APTX	32988083-32988124	32987543-32987846	32989758-32989895	0.685684210526316	Skipping
APTX	32988083-32988129	32987543-32987731	32989758-32989895	0.765452631578948	Skipping
APTX	32988083-32988129	32987543-32987846	32989758-32989895	0.728203389830509	Skipping
APTX	32988092-32988124	32987543-32987731	32989758-32989895	0.577564516129032	Skipping
AQP4	26860772-26860852	26852042-26856489	26861130-26861295	0.989912162162163	Skipping
ARAP3	141672102-141672301	141671894-141671980	141672551-141672658	0.874375	Skipping
ARF3	48939997-48940107	48939654-48939779	48940947-48941188	0.988625	Skipping
ARF4	57583898-57584007	57577315-57577387	57597073-57597325	0.981392857142857	Skipping
ARF4	57584384-57584464	57577315-57577387	57597073-57597198	0.978035714285714	Skipping
ARF4	57584384-57584464	57583897-57584007	57597073-57597198	0.994	Skipping
ARFGAP1	63277205-63277305	63276479-63276651	63278116-63278203	0.951125	Skipping
ARFGAP1	63285654-63285713	63284114-63284922	63286371-63286442	0.84769696969697	Skipping
ARFGAP2	47172281-47172333	47171663-47171800	47176515-47176634	0.864777777777778	Skipping
ARFGAP2	47173426-47173482	47172025-47172333	47173758-47173840	0.968111111111111	Skipping
ARFGAP2	47173759-47173840	47172025-47172333	47175014-47175098	0.923142857142857	Skipping
ARFGAP2	47175015-47175098	47173758-47173840	47175181-47175313	0.968164705882352	Skipping
ARFGAP2	47175182-47175313	47172280-47172333	47175850-47175923	0.933666666666667	Skipping
ARFGAP3	42810813-42810944	42808766-42808890	42817141-42817264	0.905079787234043	Skipping
ARFGEF2	48941199-48941229	48921710-48922010	48951322-48951469	0.68356	Skipping
ARFGEF2	48941864-48941987	48921710-48922010	48951322-48951469	0.7732	Skipping
ARFGEF2	48953556-48953790	48952704-48952884	48963829-48963898	0.956181818181818	Skipping
ARFRP1	63701830-63701898	63699511-63700702	63702135-63706053	0.8752	Skipping
ARFRP1	63701830-63701900	63699477-63700702	63702135-63702217	0.94242	Skipping
ARFRP1	63706999-63707092	63706650-63706738	63707866-63707996	0.907936170212766	Skipping
ARFRP1	63706999-63707097	63706650-63706738	63707866-63707916	0.897904255319149	Skipping
ARHGAP17	24935470-24935639	24930783-24931404	24941986-24942143	0.912777777777778	Skipping
ARHGAP17	24939364-24939597	24935469-24935639	24941986-24942143	0.651645051194539	Skipping
ARHGAP22	48450261-48451140	48446035-48446619	48453303-48453425	0.887	Skipping
ARHGAP26	143037196-143037261	143014079-143014116	143041815-143041890	0.915947368421053	Skipping
ARHGAP26	143207198-143207308	143147230-143147381	143213996-143214088	0.670704545454545	Skipping
ARHGAP32	129164319-129164427	129124802-129124894	129279145-129279324	0.91759375	Skipping
ARHGAP5	32090502-32094386	32077303-32077435	32117139-32117287	0.954655172413793	Skipping
ARHGAP5	32090502-32094386	32077303-32077435	32117142-32117287	0.929	Skipping
ARHGAP5	32117140-32117287	32077303-32077435	32146262-32146340	0.952071428571429	Skipping
ARHGAP5	32117140-32117287	32090501-32094386	32146262-32146340	0.972532467532467	Skipping
ARHGAP5	32117143-32117287	32077308-32077435	32146262-32146340	0.950931034482759	Skipping
ARHGAP5	32117143-32117287	32090501-32094386	32146262-32146340	0.95964935064935	Skipping
ARHGAP9	57473603-57473691	57472265-57472688	57474041-57474176	0.629787671232877	Skipping
ARHGAP9	57473603-57473708	57472263-57472688	57474041-57474176	0.777553333333333	Skipping
ARHGEF12	120437308-120437382	120431770-120431911	120440128-120440221	0.983635135135135	Skipping
ARHGEF1	41906457-41906620	41905938-41906025	41906702-41906803	0.899701219512195	Skipping
ARHGEF28	73752909-73753202	73749836-73749984	73773854-73774038	0.737575757575757	Skipping
ARHGEF2	155965631-155965760	155965302-155965412	155966415-155966479	0.907277566539924	Skipping
ARHGEF40	21073932-21075180	21070272-21070399	21075331-21075499	0.913526315789474	Skipping
ARHGEF4	130913986-130917498	130836913-130836992	130930951-130931257	0.962642857142857	Skipping
ARHGEF4	131027945-131028084	130946508-130946635	131038852-131039032	0.921969072164949	Skipping
ARHGEF4	131027945-131028084	130963641-130964249	131038852-131039032	0.919470588235294	Skipping
ARHGEF9	63724532-63724711	63706257-63706449	63754303-63754676	0.92327868852459	Skipping
ARHGEF9	63724532-63724711	63706257-63706449	63754307-63754684	0.943333333333333	Skipping
ARHGEF9	63724532-63724711	63706257-63706449	63754314-63754340	0.920768518518519	Skipping
ARHGEF9	63724532-63724711	63706257-63706449	63785115-63785214	0.896023809523809	Skipping
ARID1A	26729651-26729863	26696014-26697540	26731151-26731318	0.977392857142857	Skipping
ARID1B	156829227-156829421	156776861-156779471	156901375-156901525	0.9783125	Skipping
ARID1B	156901376-156901525	156829226-156829421	156935465-156935576	0.977428571428571	Skipping
ARID1B	157110472-157110561	157084661-157084905	157133027-157133207	0.954286956521738	Skipping
ARID1B	157110472-157110561	157084661-157084905	157148623-157148951	0.943857142857143	Skipping
ARID1B	157148624-157148951	157133027-157133207	157167039-157167185	0.955555555555556	Skipping
ARID4B	235213769-235214026	235196030-235196115	235219792-235219968	0.732172638436482	Skipping
ARID4B	235240313-235240451	235234412-235234492	235246419-235246511	0.9517	Skipping
ARID5A	96549321-96549459	96547401-96547517	96549752-96549805	0.615569131832797	Skipping
ARIH1	72496791-72496858	72474935-72475014	72544819-72544923	0.3782	Skipping
ARIH1	72518067-72518134	72474329-72475014	72544819-72544923	0.958507692307692	Skipping
ARIH1	72544820-72544964	72518066-72518134	72555270-72555363	0.958860465116279	Skipping
ARIH1	72555852-72555907	72555270-72555363	72561482-72561547	0.964076923076923	Skipping
ARIH1	72563394-72563500	72561482-72561549	72566562-72566605	0.953714285714286	Skipping
ARIH2	48927462-48927813	48918820-48918998	48961611-48961679	0.820763157894737	Skipping
ARIH2	48927462-48927813	48922747-48922811	48945135-48945181	0.826538461538462	Skipping
ARIH2	48945136-48945181	48926717-48927813	48961611-48961679	0.267736507936508	Skipping
ARL13B	93995874-93995944	93980141-93980482	94003658-94003908	0.81592	Skipping
ARL13B	93995874-93995944	93980141-93980482	94035330-94035436	0.705577777777778	Skipping
ARL13B	94003659-94003908	93980138-93980482	94035330-94035436	0.735318681318681	Skipping
ARL13B	94003659-94003908	93995873-93995944	94035330-94035436	0.82296	Skipping
ARL15	54171784-54171928	54154390-54154639	54310431-54310573	0.92425	Skipping
ARL16	81683013-81683126	81682033-81682149	81683535-81683594	0.866878676470589	Skipping
ARL16	81683013-81683126	81682033-81682149	81683592-81683668	0.906571428571429	Skipping
ARL1	101402865-101402946	101396142-101396577	101405843-101405981	0.951666666666667	Skipping
ARL1	101402865-101402946	101401061-101401173	101405843-101405981	0.976	Skipping
ARL1	101402865-101402946	101401061-101401173	101407641-101407746	0.919444444444445	Skipping
ARL1	101405844-101405981	101396142-101396577	101407641-101407746	0.914458333333333	Skipping
ARL1	101405844-101405981	101402864-101402946	101407641-101407746	0.955700636942676	Skipping
ARL2	65020419-65020499	65018570-65018733	65021720-65021888	0.943797520661157	Skipping
ARL3	102705346-102705489	102699372-102699489	102714272-102714397	0.970785714285714	Skipping
ARL6	97791771-97791826	97787989-97788119	97798023-97798203	0.803744680851064	Skipping
ARL6IP4	122982469-122982538	122981956-122982074	122982619-122982676	0.987346153846154	Skipping
ARL6IP5	69101839-69102056	69084936-69085223	69104463-69104489	0.991571428571428	Skipping
ARL8A	202135459-202135526	202135149-202135220	202135706-202135800	0.977027649769586	Skipping
ARL9	56518678-56518853	56511184-56511347	56523696-56524448	0.794846153846154	Skipping
ARMC1	65605422-65605538	65605262-65605337	65613243-65613433	0.92465925925926	Skipping
ARMC3	22961884-22962078	22959398-22959574	22968305-22968489	0.542551724137931	Skipping
ARMC6	19042711-19042877	19033574-19033930	19051621-19052195	0.810118421052631	Skipping
ARMC8	138228918-138229010	138223635-138223733	138235033-138235100	0.940980198019802	Skipping
ARMH1	44698063-44698229	44689675-44689874	44700922-44701109	0.430952380952381	Skipping
ARMH3	102001971-102002072	101995296-101995355	102006539-102006633	0.90594	Skipping
ARNT2	80580411-80580549	80576865-80576965	80591567-80591704	0.958875	Skipping
ARNTL2	27370129-27370230	27368261-27368412	27380246-27380404	0.328337719298246	Skipping
ARPC1A	99333325-99333417	99325897-99326004	99338180-99338285	0.988019999999999	Skipping
ARPC1A	99348852-99348959	99344292-99344515	99353908-99354121	0.988071428571429	Skipping
ARPC2	218234352-218234397	218228737-218228850	218238663-218238850	0.981519047619048	Skipping
ARPC2	218234352-218234397	218228737-218228850	218245419-218245546	0.927	Skipping
ARPC2	218245420-218245546	218239390-218239484	218249363-218249464	0.994159420289855	Skipping
ARPC3	110436557-110436683	110436109-110436204	110437083-110437152	0.990322580645162	Skipping
ARPP19	52568848-52568900	52557099-52557222	52569115-52569167	0.788650943396226	Skipping
ARPP19	52568848-52568902	52557099-52557222	52569111-52569167	0.965285714285715	Skipping
ARPP19	52568848-52568902	52557099-52557222	52569115-52569154	0.868946540880504	Skipping
ARPP19	52568848-52568902	52564189-52564246	52569115-52569154	0.839227272727273	Skipping
ARPP21	35721605-35721834	35717297-35717357	35729302-35729336	0.813138888888889	Skipping
ARRB1	75271701-75271724	75268888-75268959	75272894-75272978	0.614152317880795	Skipping
ARRB1	75290009-75290039	75287314-75287375	75351587-75351660	0.9398	Skipping
ARRB2	4720393-4720472	4720215-4720299	4720585-4720640	0.972794871794872	Skipping
ARRB2	4720586-4720640	4720215-4720299	4720945-4721061	0.897083333333333	Skipping
ARSA	50627556-50627792	50627165-50627406	50627945-50628170	0.823772357723577	Skipping
ARSA	50627556-50627792	50627165-50627406	50627990-50628159	0.852444444444445	Skipping
ARSB	78885584-78885827	78839355-78839426	78955294-78955374	0.902857142857143	Skipping
ARSL	2958274-2958423	2955415-2955537	2960377-2960420	0.762214285714286	Skipping
ARSL	2958274-2958435	2955415-2955537	2960377-2960420	0.874928571428571	Skipping
ASAH1	18064457-18064531	18063184-18063230	18067219-18067298	0.976854838709677	Skipping
ASAH1	18071300-18071390	18069460-18069878	18075540-18075580	0.987545454545455	Skipping
ASAH1	18071300-18071411	18069791-18069878	18075540-18075587	0.962090909090909	Skipping
ASAH1	18071331-18071390	18069791-18069878	18075540-18075587	0.968977272727273	Skipping
ASAH1	18083981-18084286	18075540-18075587	18084586-18084944	0.962111111111111	Skipping
ASAH1	18083981-18084286	18075540-18075587	18084675-18084802	0.885704402515723	Skipping
ASAP1	130091973-130092143	130079901-130079971	130112093-130112322	0.677685185185185	Skipping
ASAP2	9391062-9391196	9388293-9388546	9393481-9393647	0.804626666666667	Skipping
ASB3	53765377-53765585	53750782-53750941	53786820-53786849	0.800586330935252	Skipping
ASB3	53765377-53765585	53750782-53750941	53859827-53860160	0.884625	Skipping
ASB6	129640541-129640722	129639401-129639508	129641886-129642124	0.936555555555556	Skipping
ASCC1	72128082-72128167	72096031-72097450	72133056-72133181	0.933688888888889	Skipping
ASCC1	72210732-72210831	72203426-72203524	72213186-72213277	0.970538461538461	Skipping
ASGR1	7176830-7176901	7174373-7174460	7176980-7177046	0.8488125	Skipping
ASIC1	50079902-50080055	50078923-50078980	50080497-50080589	0.974076923076923	Skipping
ASIC3	151051172-151051319	151051038-151051095	151051809-151051901	0.707096774193548	Skipping
ASNS	97868908-97869105	97864258-97864496	97872350-97872467	0.916115384615385	Skipping
ASPH	61517528-61517661	61500555-61503509	61518031-61518123	0.932379310344828	Skipping
ASPH	61618978-61619019	61583943-61584029	61633682-61633727	0.955	Skipping
ASPH	61633683-61633727	61618977-61619019	61637946-61637986	0.921443181818182	Skipping
ASPH	61633683-61633727	61623709-61626280	61637946-61637986	0.964138211382113	Skipping
ASPH	61638322-61638360	61637946-61638003	61642887-61642920	0.937413333333333	Skipping
ASPH	61638322-61638363	61637946-61638003	61642887-61642920	0.972373333333334	Skipping
ASPH	61643945-61644001	61643385-61643433	61644599-61644632	0.816072289156626	Skipping
ASPH	61646750-61646878	61644599-61644632	61651049-61651124	0.718879765395894	Skipping
ASPHD1	29905788-29905959	29904851-29904965	29919530-29919632	0.863625	Skipping
ASPM	197100431-197105185	197095997-197096164	197117788-197117983	0.833384615384615	Skipping
ASRGL1	62356325-62356467	62337889-62338167	62356986-62357132	0.89544019138756	Skipping
ASXL1	32429901-32430053	32429337-32429431	32431320-32431484	0.655443262411348	Skipping
ASXL1	32432880-32432985	32431582-32431679	32433283-32433410	0.9045	Skipping
ATAD1	87784470-87784670	87776320-87776427	87790309-87790430	0.9702	Skipping
ATCAY	3920766-3920798	3918805-3918877	3924582-3924997	0.978081081081081	Skipping
ATE1	121902391-121902620	121870005-121870038	121910905-121911151	0.922111111111111	Skipping
ATE1	121902391-121902620	121898840-121898969	121910905-121911151	0.971666666666667	Skipping
ATF4	39521258-39521671	39520575-39520751	39521772-39522668	0.982175257731958	Skipping
ATF4	39521354-39521671	39520177-39520751	39521772-39522602	0.989092783505154	Skipping
ATF4	39521372-39521671	39520575-39520751	39521772-39522602	0.98221649484536	Skipping
ATF4	39521375-39521671	39520603-39520751	39521772-39522602	0.982247422680412	Skipping
ATF4	39521432-39521671	39520578-39520751	39521772-39522602	0.982185567010309	Skipping
ATF6	161860207-161860277	161853223-161853323	161863197-161863312	0.963117647058823	Skipping
ATF6B	32117859-32118038	32117586-32117694	32118774-32118866	0.952578947368421	Skipping
ATF7	53517015-53517354	53507855-53508027	53523275-53523384	0.805	Skipping
ATF7IP	14446988-14447053	14438129-14438267	14456560-14456634	0.97827027027027	Skipping
ATF7IP	14457207-14457295	14456560-14456634	14460494-14461133	0.960742857142857	Skipping
ATG10	82252562-82252659	82178489-82178587	82276144-82276297	0.511995614035088	Skipping
ATG13	46668794-46668910	46668498-46668576	46669403-46669441	0.9655	Skipping
ATG16L1	233264892-233265143	233263991-233264065	233270001-233270067	0.9188	Skipping
ATG16L1	233273721-233273777	233272965-233273052	233274675-233274778	0.606591093117409	Skipping
ATG16L2	72827188-72827293	72826702-72826823	72828358-72828508	0.916117647058823	Skipping
ATG4B	241653512-241653610	241651009-241651335	241654545-241654647	0.96496	Skipping
ATG4B	241655271-241655343	241654545-241654647	241659107-241659187	0.955131578947368	Skipping
ATG4B	241655271-241655343	241654545-241654647	241666644-241666838	0.940333333333334	Skipping
ATG4D	10546839-10547075	10544782-10545130	10547188-10547253	0.6033	Skipping
ATG4D	10546839-10547082	10545119-10545130	10547188-10547253	0.582329608938548	Skipping
ATG4D	10546839-10547115	10544956-10545130	10547188-10547253	0.711883333333333	Skipping
ATG4D	10546839-10547253	10544956-10545130	10548903-10549034	0.705890995260663	Skipping
ATG4D	10548904-10549034	10544956-10545130	10551896-10551975	0.786142857142857	Skipping
ATG7	11299362-11299416	11298685-11298855	11306942-11306995	0.887419642857143	Skipping
ATG9A	219227922-219228053	219227769-219227813	219228433-219228482	0.946753623188406	Skipping
ATG9A	219227922-219228079	219227769-219227813	219228433-219228485	0.910637681159421	Skipping
ATIC	215325987-215326138	215325240-215325329	215326821-215326978	0.966666666666667	Skipping
ATL1	50628031-50628462	50623176-50623248	50629994-50630009	0.957315789473684	Skipping
ATL2	38343268-38343512	38318834-38319019	38377142-38377256	0.919163636363636	Skipping
ATM	108235670-108235834	108229177-108229323	108243952-108244118	0.93269696969697	Skipping
ATM	108294927-108295059	108293312-108293477	108297286-108297382	0.920321428571429	Skipping
ATM	108294927-108296393	108293312-108293477	108297286-108297382	0.904444444444444	Skipping
ATMIN	81042281-81042480	81040524-81041481	81043160-81047346	0.962157894736842	Skipping
ATOH8	85763991-85764182	85753990-85754957	85786884-85788066	0.928666666666667	Skipping
ATOX1	151751704-151751779	151742315-151746449	151758545-151758631	0.956858778625955	Skipping
ATOX1	151751704-151751779	151742821-151742959	151758545-151758631	0.884958620689655	Skipping
ATP13A2	16989887-16990003	16989690-16989770	16990126-16990287	0.840527131782946	Skipping
ATP1A2	160135434-160135602	160135144-160135295	160135838-160135993	0.994447368421053	Skipping
ATP1A3	41987936-41988139	41986115-41986229	41988317-41988377	0.972285714285714	Skipping
ATP1B3	141915970-141916020	141913651-141913836	141921976-141922063	0.9815	Skipping
ATP1B3	141921977-141922063	141907166-141907274	141925530-141925728	0.93916	Skipping
ATP1B3	141921977-141922063	141915969-141916020	141925530-141925728	0.966371428571428	Skipping
ATP2A2	110282604-110282621	110281115-110281907	110282712-110282795	0.986153846153846	Skipping
ATP2B4	203707009-203707223	203703651-203703813	203707861-203708104	0.964777777777777	Skipping
ATP5F1A	46094980-46095131	46091681-46091851	46098171-46098295	0.97185294117647	Skipping
ATP5F1A	46095053-46095123	46091681-46091851	46098171-46098296	0.976363636363636	Skipping
ATP5F1A	46095053-46095131	46091681-46091851	46098171-46098279	0.989911764705882	Skipping
ATP5F1A	46095053-46095147	46091681-46091851	46098171-46098296	0.971529411764706	Skipping
ATP5F1A	46098172-46098279	46095052-46095131	46104136-46104227	0.990275862068965	Skipping
ATP5F1B	56639980-56640192	56639105-56639307	56642457-56642580	0.992617021276597	Skipping
ATP5F1B	56645171-56645353	56644780-56644955	56645836-56645928	0.990316831683169	Skipping
ATP5F1C	7796121-7796155	7788174-7788263	7797046-7797178	0.967425531914894	Skipping
ATP5MC1	48893409-48893456	48892764-48892840	48894371-48894449	0.994	Skipping
ATP5MC1	48894349-48894449	48893408-48893456	48895155-48895334	0.964887323943662	Skipping
ATP5MC1	48894372-48894449	48893312-48893456	48895155-48895334	0.987844660194175	Skipping
ATP5MC2	53669148-53669341	53665160-53665428	53669870-53669948	0.998052631578948	Skipping
ATP5MC2	53669871-53669948	53665160-53665428	53672575-53672645	0.9955	Skipping
ATP5MC2	53672576-53672645	53669870-53669948	53676052-53676082	0.981671296296297	Skipping
ATP5PB	111449837-111449873	111449194-111449581	111456085-111456249	0.983444444444445	Skipping
ATP5PB	111454211-111454356	111449681-111449873	111456085-111456145	0.960959183673469	Skipping
ATP5PD	75042529-75042659	75042180-75042277	75046924-75046950	0.971032710280375	Skipping
ATP5PO	33906449-33907453	33903934-33904021	33909081-33909211	0.989391304347826	Skipping
ATP5PO	33907341-33907453	33903934-33904021	33909081-33909095	0.995521739130435	Skipping
ATP5PO	33907341-33907453	33903934-33904021	33912288-33912399	0.979623456790124	Skipping
ATP6AP2	40597527-40597664	40591233-40591365	40598680-40598734	0.969358381502891	Skipping
ATP6V0A1	42468010-42468107	42466428-42466507	42470089-42470187	0.977620253164557	Skipping
ATP6V0A1	42470090-42470218	42468009-42468107	42477659-42477742	0.967552631578947	Skipping
ATP6V0B	43976590-43976659	43976301-43976379	43976772-43976823	0.98832	Skipping
ATP6V1C1	103040798-103040968	103021082-103021225	103042339-103042407	0.98	Skipping
ATP6V1C1	103040798-103040968	103021082-103021225	103048869-103048955	0.967473684210526	Skipping
ATP6V1D	67352923-67353040	67350610-67350690	67359657-67359787	0.979932584269662	Skipping
ATP8A1	42485496-42485668	42464892-42465076	42503449-42503514	0.9425	Skipping
ATP9B	79277054-79277196	79253380-79253541	79303603-79303716	0.951352941176471	Skipping
ATPAF1	46645161-46645256	46632736-46635970	46652580-46652628	0.737452702702703	Skipping
ATPAF1	46645161-46645256	46643193-46643301	46652580-46652628	0.958272727272727	Skipping
ATR	142556383-142556575	142555876-142556139	142558623-142558776	0.9415	Skipping
ATRX	77676226-77676298	77664644-77664778	77681519-77683451	0.969733333333333	Skipping
ATRX	77693824-77693937	77688817-77688924	77696576-77696704	0.767863013698631	Skipping
ATRX	77693824-77693937	77688817-77688927	77696576-77696704	0.809859574468085	Skipping
ATRX	77717131-77717243	77698573-77698629	77785981-77786204	0.918994219653179	Skipping
ATXN2	111510385-111510444	111509890-111509998	111513356-111513539	0.834079207920791	Skipping
ATXN2	111510385-111510582	111509890-111509998	111513356-111513539	0.936950495049504	Skipping
ATXN2	111516154-111516363	111512472-111513539	111518248-111518427	0.777248275862069	Skipping
ATXN2	111516154-111516399	111512566-111513539	111518248-111518427	0.635784722222222	Skipping
ATXN2	111519832-111520076	111518248-111518427	111520881-111520973	0.915111111111111	Skipping
ATXN2	111519879-111520076	111518248-111518427	111520881-111520945	0.951777777777778	Skipping
ATXN2L	28825366-28825402	28824137-28824542	28825623-28825680	0.936833333333333	Skipping
ATXN3	92093252-92093318	92088729-92088817	92096092-92096134	0.760791666666667	Skipping
ATXN3	92096674-92096838	92096092-92096137	92106528-92106535	0.884311111111111	Skipping
AURKAIP1	1374705-1374790	1373999-1374445	1374996-1375173	0.962636363636364	Skipping
AVIL	57803524-57803669	57803246-57803391	57806359-57806539	0.741081081081081	Skipping
AVIL	57807331-57807727	57806359-57806539	57808193-57808294	0.815857142857143	Skipping
AVIL	57809597-57809695	57808394-57808548	57810348-57810551	0.658153846153846	Skipping
AVL9	32543141-32543261	32495488-32495802	32544693-32544779	0.956615384615385	Skipping
AXIN1	291190-291297	289439-289607	293487-293718	0.402612903225806	Skipping
AXIN1	346148-347106	314542-314683	352368-352449	0.839546511627907	Skipping
AXL	41248743-41248820	41248513-41248609	41252350-41252443	0.972923076923077	Skipping
AZIN2	33083954-33084127	33081147-33081508	33092049-33092210	0.735451923076923	Skipping
AZIN2	33083954-33084127	33082177-33082354	33092049-33092210	0.827425	Skipping
AZIN2	33092050-33092222	33081154-33081508	33093281-33093400	0.847333333333333	Skipping
B3GAT1	134387548-134387940	134383679-134384188	134411806-134412242	0.960237288135593	Skipping
B4GALNT1	57629048-57629146	57628712-57628903	57630151-57630332	0.943157894736842	Skipping
B4GALNT1	57629048-57629174	57628712-57628903	57630151-57630332	0.846842105263158	Skipping
B4GALNT1	57631200-57631254	57630979-57631086	57631914-57632133	0.698877192982456	Skipping
B4GALNT1	57631200-57631364	57630979-57631086	57631914-57632133	0.85623275862069	Skipping
B4GALT1	33115991-33116113	33113773-33113878	33120418-33120606	0.92089552238806	Skipping
B4GALT4	119229847-119230244	119226808-119227041	119236852-119237070	0.88625	Skipping
B4GALT6	31657976-31658089	31645354-31645479	31666255-31666372	0.913595744680851	Skipping
B4GALT6	31657976-31658089	31645354-31645479	31684311-31684571	0.9168	Skipping
BABAM1	17271597-17271655	17268684-17269091	17273903-17273980	0.961087719298246	Skipping
BABAM1	17271597-17271655	17268684-17269091	17276494-17276624	0.926	Skipping
BABAM1	17273904-17274024	17268793-17269091	17276494-17276555	0.579928571428571	Skipping
BABAM1	17273904-17274024	17271596-17271655	17276494-17276555	0.912789473684211	Skipping
BABAM2	28244780-28244862	28241322-28241393	28298337-28298491	0.937302816901408	Skipping
BACE2	41226266-41226354	41167800-41168575	41237512-41237729	0.91608	Skipping
BAG3	119672255-119672656	119669850-119670177	119676463-119677819	0.987692307692308	Skipping
BAG6	31639500-31639646	31639027-31639226	31640198-31640306	0.68230701754386	Skipping
BAG6	31640385-31640528	31640198-31640306	31640644-31640704	0.95341403508772	Skipping
BAG6	31644307-31644414	31644081-31644194	31644945-31645198	0.73996511627907	Skipping
BAG6	31644525-31644602	31644081-31644194	31644945-31645198	0.970807692307692	Skipping
BAG6	31644525-31644602	31644306-31644414	31644945-31645198	0.967538461538461	Skipping
BAG6	31644525-31644629	31644081-31644194	31644945-31645069	0.911442307692308	Skipping
BAG6	31648911-31648964	31648676-31648751	31649198-31649395	0.856359756097561	Skipping
BANF1	66003235-66003373	66002227-66002513	66003625-66003898	0.987178571428571	Skipping
BANF1	66003235-66003373	66002502-66002570	66003625-66003898	0.963028070175439	Skipping
BANP	88004295-88004411	87984059-87984259	88006089-88006265	0.690908333333333	Skipping
BANP	88006090-88006265	87984059-87984259	88018427-88018455	0.814181818181818	Skipping
BAP1	52405110-52405294	52404452-52404586	52405764-52405912	0.958461538461538	Skipping
BARD1	214780560-214781509	214769231-214769312	214792296-214792445	0.90464	Skipping
BARD1	214780968-214781509	214769231-214769312	214792296-214792445	0.82624	Skipping
BARD1	214792297-214792445	214780559-214781509	214797060-214797117	0.882559322033898	Skipping
BARD1	214792297-214792445	214780559-214781509	214809411-214809642	0.81176	Skipping
BARD1	214797061-214797117	214780559-214781509	214809411-214809597	0.79752	Skipping
BATF3	212696961-212697065	212686416-212686979	212699672-212699840	0.916263157894737	Skipping
BAX	48955548-48955599	48954874-48954962	48955686-48955833	0.928055555555555	Skipping
BAX	48955548-48955599	48954874-48954962	48956197-48956333	0.694886363636363	Skipping
BAX	48955548-48955833	48954896-48954962	48956197-48956333	0.960724489795918	Skipping
BAX	48955687-48955833	48954814-48955599	48956197-48956316	0.976	Skipping
BAX	48955687-48955833	48954928-48954962	48956197-48956316	0.95630612244898	Skipping
BAZ1A	34862044-34862322	34826012-34826156	34874491-34874662	0.891589743589744	Skipping
BAZ1B	73476868-73478569	73470344-73470483	73489193-73489391	0.956466666666667	Skipping
BAZ2B	159336942-159337077	159332539-159332686	159337566-159337772	0.808634328358209	Skipping
BAZ2B	159397074-159397100	159395768-159395834	159397344-159397389	0.84691935483871	Skipping
BAZ2B	159400599-159400664	159398828-159398894	159404848-159404910	0.883361702127659	Skipping
BAZ2B	159430863-159431156	159429199-159429260	159432756-159433363	0.901550335570469	Skipping
BAZ2B	159448242-159448403	159446781-159446975	159453612-159453801	0.956214285714286	Skipping
BAZ2B	159448242-159448403	159446781-159446975	159478574-159478721	0.934742857142857	Skipping
BAZ2B	159448242-159448409	159446781-159446975	159453612-159453801	0.966785714285714	Skipping
BAZ2B	159448242-159448409	159446781-159446975	159478574-159478721	0.929375	Skipping
BBC3	47228158-47228446	47226563-47226754	47230928-47231199	0.685394366197183	Skipping
BBS1	66515540-66515586	66514405-66514678	66515692-66515731	0.966392857142858	Skipping
BBS4	72695177-72695228	72686193-72686251	72709699-72709779	0.893592592592593	Skipping
BBS4	72729616-72729684	72727939-72727994	72731304-72731457	0.933258064516129	Skipping
BBS9	33155638-33155702	33152700-33152851	33177477-33177575	0.952625	Skipping
BBX	107789787-107789876	107778370-107778519	107791239-107791299	0.52171875	Skipping
BCAN	156647508-156647682	156646800-156647175	156647982-156648110	0.99312213740458	Skipping
BCAR1	75236828-75236998	75234888-75235986	75237182-75237344	0.864113402061856	Skipping
BCAR1	75236882-75236998	75234888-75235986	75237182-75237344	0.941432989690721	Skipping
BCAR1	75237183-75237344	75235667-75235986	75242469-75242702	0.837825757575758	Skipping
BCAT1	24878530-24878649	24849785-24849949	24894274-24894475	0.963461538461538	Skipping
BCCIP	125830562-125830651	125827557-125827638	125831419-125831537	0.939182648401827	Skipping
BCHE	165829517-165831041	165786144-165786311	165837313-165837423	0.737908794788274	Skipping
BCKDK	31110688-31110761	31110400-31110499	31111090-31111219	0.945927710843374	Skipping
