baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant	ENS_ID	geneSymbol	CTRL1	CTRL2	CTRL3	Treated1	Treated2	Treated3	Preference
69.5928014928277	2.151371888974378	0.3559428893410894	6.044149085143776	1.5020057809773566e-9	1.2086167349402342e-8	P-val < 0.05	ENSG00000144785.8	ENSG00000144785	16.37	43.2	26.03	122.68	70.46	117.54	Down
2669.700001349941	1.1848638284470092	0.05735868572198321	20.657095146671047	8.428457465706895e-95	3.389727276061061e-92	P-val < 0.05	ENSG00000144802.11	NFKBIZ	1740	1751.96	1903	3155.86	3434.93	3603.24	Down
17.242071910376502	-2.072234016726432	0.6334925847424282	-3.2711259241794943	0.00107120200847153	0.00342189458418384	P-val < 0.05	ENSG00000144891.19	AGTR1	41	29	20	8	5	5	Up
16.850825162074273	-1.6975414696823394	0.5934601520865295	-2.860413565618521	0.0042308886696595	0.01174604189271602	P-val < 0.05	ENSG00000145192.13	AHSG	30	26	29	4	9	9	Up
602.6427481784434	-2.1210095126781012	0.13929039601895046	-15.22724877879978	2.3320018309682162e-52	2.585496732702112e-50	P-val < 0.05	ENSG00000145321.13	GC	1038	1213	974	233	184	199	Up
102.92944951779904	-1.178232771750987	0.23564535936208789	-5.000025355646994	5.732277550669313e-7	3.2497165517351657e-6	P-val < 0.05	ENSG00000145358.6	DDIT4L	147	168	157	47	60	67	Up
205.93582534896393	-1.0110723075008077	0.18427016924471537	-5.48690171417859	4.0904456947132786e-8	2.723997780657924e-7	P-val < 0.05	ENSG00000145506.14	NKD2	283	247	387	105	126	146	Up
27.043374717767353	-1.399619667987929	0.4588445972407363	-3.05031306112036	0.00228602942376271	0.00678760126097236	P-val < 0.05	ENSG00000145569.6	OTULINL	38	47	45	13	10	18	Up
17.576251451991332	-1.6574437659189414	0.5926214976194745	-2.7967999348265207	0.00516114813616032	0.01400988258982685	P-val < 0.05	ENSG00000145626.12	UGT3A1	36	26	25	9	9	5	Up
219.45367060984736	1.2029491018031373	0.1996303171200754	6.025883839475028	1.6818795054241052e-9	1.3443893427807414e-8	P-val < 0.05	ENSG00000145777.15	TSLP	157	147	133	277	207	359	Down
11910.53104045304	1.029293442342639	0.03833954402245332	26.846783616931894	9.196421666469868e-159	7.254915569267824e-156	P-val < 0.05	ENSG00000145780.8	FEM1C	7942	8709	9297	13882	14687	15358	Down
26.84934094497414	-1.7597746295657295	0.4858735190998552	-3.62187804107115	2.924720074869141e-4	0.00105763281832935	P-val < 0.05	ENSG00000146147.15	MLIP	33	47.8	58	6	14	14	Up
336.538290311255	-2.6011711541565448	0.15040286212502477	-17.294691852301852	5.157806134693729e-67	8.67145587120517e-65	P-val < 0.05	ENSG00000146197.9	SCUBE3	602	613	698	94	84	83	Up
50.2445333482596	1.2454211874626768	0.3258184792337465	3.822438771403126	1.3213829547464165e-4	5.091656168477127e-4	P-val < 0.05	ENSG00000146221.10	TCTE1	29	33	37	56	64	75	Down
827.0794208036879	1.9992919247876464	0.1217555880884928	16.420535239290594	1.3635857304807811e-60	1.9156511587596782e-58	P-val < 0.05	ENSG00000146674.16	IGFBP3	333	357	408	1115	991	1548	Down
62.07313325980795	-3.030946945627692	0.38928705120768714	-7.785892020360734	6.922305275623235e-15	9.718234326372908e-14	P-val < 0.05	ENSG00000146678.10	IGFBP1	143	128	89	12	16	9	Up
157.37139939577676	1.5292951241950374	0.1977231004423589	7.734529353290533	1.0378633251966831e-14	1.43447538161113e-13	P-val < 0.05	ENSG00000147174.12	GCNA	77	93	99	169	231	246	Down
125.95514162277938	-1.6913117252245715	0.2215251832992131	-7.634850810348384	2.2608207165219503e-14	3.0052944728828084e-13	P-val < 0.05	ENSG00000147408.15	CSGALNACT1	207	209	219	60	51	52	Up
197.9233883662393	-1.9844624454600317	0.19935265073135433	-9.954532524045913	2.40952618821011e-23	6.528638262401265e-22	P-val < 0.05	ENSG00000147872.10	PLIN2	297	330	425	89	67	62	Up
1188.0563198616398	1.3192280199961326	0.07441549259252406	17.72786786778141	2.5554306218910255e-70	5.0398497582314256e-68	P-val < 0.05	ENSG00000147883.12	CDKN2B	677	753	824	1477	1517	1669	Down
117.09131364875807	-1.677655131563602	0.5392708823886585	-3.110969248205204	0.00186474357595	0.00563544356656999	P-val < 0.05	ENSG00000148346.12	LCN2	307	159	105	46	59	48	Up
2597.0507358006407	-1.046758914627434	0.05850271122723886	-17.892485539030254	1.3495219881202657e-71	2.740598564191561e-69	P-val < 0.05	ENSG00000148426.13	PROSER2	3445	4000	4159	1398	1575	1690	Up
124.82191079649604	-1.8670219847284637	0.29831315258178964	-6.258597613179576	3.8845472499666847e-10	3.349136134681239e-9	P-val < 0.05	ENSG00000148584.15	A1CF	280	226	127	50	49	48	Up
231.0741046039164	-1.7265436907011138	0.19383613974746983	-8.907233155542919	5.232194576822327e-19	1.035883619355239e-17	P-val < 0.05	ENSG00000148702.15	HABP2	458	312	395	99	95	100	Up
4232.800204095918	-1.5177133152112416	0.06731166922618899	-22.54755130364148	1.4192382603229323e-112	7.867566474995586e-110	P-val < 0.05	ENSG00000149131.17	SERPING1	6397	7569	6755	1920	1960	2141	Up
45.85205950844981	-1.024462060277631	0.35400920997356494	-2.8938853324017506	0.00380507091181381	0.01068681493526127	P-val < 0.05	ENSG00000149403.13	GRIK4	78	56	68	27	25	31	Up
37.02830354258119	1.7722018001679158	0.43021216782463034	4.119366983804902	3.799146616630173e-5	1.6120044735974654e-4	P-val < 0.05	ENSG00000149418.11	ST14	16	16	24	28	60	72	Down
186.0060286491494	1.2537165736905465	0.1851907305249	6.769866775389046	1.2890103612935751e-11	1.3056242726169148e-10	P-val < 0.05	ENSG00000149564.12	ESAM	131	98	134	239	229	251	Down
11.109487387759923	-2.027340531620608	0.8086234967290086	-2.5071501629886774	0.01217089938705155	0.02985646847729691	P-val < 0.05	ENSG00000149573.9	MPZL2	29	21	7	4	3	5	Up
71.46565232005466	2.37392233576398	0.3042219987749995	7.80325665245437	6.0329679321879115e-15	8.498777833592465e-14	P-val < 0.05	ENSG00000149781.13	FERMT3	30	24	22	95	111	124	Down
37.40764869422804	-1.2246156648385411	0.4237455336722575	-2.8899789319920246	0.00385267645548642	0.01080129124910908	P-val < 0.05	ENSG00000150281.7	CTF1	52	35	89	16	22	24	Up
172.1848696149941	-1.8270804937775265	0.207624832293721	-8.799913158715075	1.3692206687672972e-18	2.6003782534338918e-17	P-val < 0.05	ENSG00000151224.13	MAT1A	261	243	393	69	68	71	Up
14.291473636269547	-1.8453202184300523	0.6543032583677875	-2.820282789105091	0.00479813448583243	0.01312496364640032	P-val < 0.05	ENSG00000151365.2	THRSP	19	32	23	6	7	4	Up
3996.2589858769143	-1.687762352391617	0.05756793342237087	-29.317751255871087	6.160565861892666e-189	7.432903905487087e-186	P-val < 0.05	ENSG00000151632.18	AKR1C2	6193.09	6524.61	7510.29	1626.43	1615.06	1970.19	Up
30.723497913401125	1.0669169573613813	0.41518619323330186	2.569731303087572	0.0101777422224802	0.02559221168631745	P-val < 0.05	ENSG00000151651.16	ADAM8	18	24	24	31	38	46	Down
78.12134708938119	-1.115130630795126	0.3237376874355778	-3.444549936797308	5.720109631018063e-4	0.00194601374426623	P-val < 0.05	ENSG00000151655.19	ITIH2	165	83	99	46	45	44	Up
29.8853738420429	-1.6169673081464104	0.4524427323141852	-3.5738607179649784	3.517560901085719e-4	0.00125106106540955	P-val < 0.05	ENSG00000151692.15	RNF144A	41	49	60	17	14	9	Up
401.8884638222449	-1.9005798629180632	0.1498361392769509	-12.68438890703871	7.217456121559243e-37	4.290934565487004e-35	P-val < 0.05	ENSG00000151726.15	ACSL1	602	820	674	158	167	140	Up
12.755722233824056	-1.7943885002886533	0.7256204815405155	-2.4729022208401683	0.01340208057478194	0.03245072301609638	P-val < 0.05	ENSG00000151883.19	PARP8	23	25	17	1	6	9	Up
21.85738689993039	-1.4183778460608685	0.543209188013441	-2.6111079807909516	0.00902493925820328	0.02298367632542929	P-val < 0.05	ENSG00000152270.9	PDE3B	42	33	29	9	6	18	Up
15.668586141688678	-1.8088592825654937	0.6296264253207752	-2.872908775459886	0.00406711537778314	0.01133124198773569	P-val < 0.05	ENSG00000152804.11	HHEX	26	32	22	6	9	4	Up
19.35616765222967	1.9275873894780555	0.5823461553584204	3.310037117514189	9.328360020519056e-4	0.00302743658830484	P-val < 0.05	ENSG00000152936.11	LMNTD1	7	7	13	27	16	42	Down
13.45658605569542	-1.7592354003913238	0.7079409510964048	-2.485003018495758	0.01295503361478026	0.03150589215944487	P-val < 0.05	ENSG00000153266.13	FEZF2	19	26	24	6	1	10	Up
767.2993577714216	2.784237560016833	0.1015842416189264	27.408164058175092	2.192084144122944e-165	1.9548625165263343e-162	P-val < 0.05	ENSG00000153714.6	LURAP1L	208	205	231	1179	1170	1334	Down
31.69084160617211	1.7651025702927372	0.4613648093528208	3.8258283564555646	1.303330813713842e-4	5.027763460613996e-4	P-val < 0.05	ENSG00000154040.21	CABYR	24	9	14	35	50	50	Down
2186.422652585653	-1.0652346994924595	0.07073909747170308	-15.05864136757714	3.0294896207832837e-51	3.2363469589523922e-49	P-val < 0.05	ENSG00000154080.14	CHST9	3184	3313	3270	1157	1278	1459	Up
199.54191907069657	-1.4994040568208369	0.19106480297380088	-7.84762045904623	4.240050896353641e-15	6.047822248616796e-14	P-val < 0.05	ENSG00000154122.14	ANKH	240	348	397	102	88	96	Up
14.848831465529935	-2.2680521926543116	0.6547392305089778	-3.4640542172662925	5.320992543592143e-4	0.00182537009636424	P-val < 0.05	ENSG00000154274.15	C4orf19	29	24	28	5	4	5	Up
76.34158885875958	-2.4871627545844377	0.31322469612450354	-7.940506560810316	2.0135720178799065e-15	2.9542471858894685e-14	P-val < 0.05	ENSG00000154734.16	ADAMTS1	125	142	163	29	17	17	Up
161.8263518726853	-1.0307680076871848	0.19174099477106227	-5.37583529759985	7.622845062924638e-8	4.912101008031644e-7	P-val < 0.05	ENSG00000154917.11	RAB6B	201	253	268	102	84	106	Up
728.5937542102431	1.203042114236826	0.10188650734699584	11.807668606595907	3.563043949325245e-32	1.5887303140132632e-30	P-val < 0.05	ENSG00000154928.19	EPHB1	414	545.79	503	818	951	1030	Down
13.219926057012245	-2.067065501498373	0.6821154385581982	-3.0303748964655792	0.00244250351241122	0.00720215490843395	P-val < 0.05	ENSG00000155846.17	PPARGC1B	27	21	22	4	5	5	Up
82.2052094065854	-1.9625430818057112	0.2746144745857416	-7.146539106382593	8.899304517287219e-13	1.0133506692774359e-11	P-val < 0.05	ENSG00000156096.14	UGT2B4	140	144	148	33	28	31	Up
124.1869294418606	1.8870421762326204	0.2631715345469056	7.170388619276333	7.478516886767342e-13	8.612681631919425e-12	P-val < 0.05	ENSG00000156113.24	KCNMA1	74	62	36	167	191	178	Down
78.89740248725211	-1.1176832589212409	0.2614029773205487	-4.275709750431295	1.9052932013017473e-5	8.469759178998729e-5	P-val < 0.05	ENSG00000156453.14	PCDH1	112	114	132	41	46	50	Up
43.558794151796846	-1.926061952348851	0.376066736703934	-5.121596153996415	3.0296018568324837e-7	1.7892359252948769e-6	P-val < 0.05	ENSG00000157131.11	C8A	80	74	73	14	16	20	Up
266.3185268329826	-1.2165318593268344	0.19397868454310985	-6.271471848529174	3.576509700829566e-10	3.0926555848952455e-9	P-val < 0.05	ENSG00000157765.13	SLC34A2	508	321	389	150	140	149	Up
1246.090462491499	-1.0160812947811035	0.07852519806138451	-12.939557235969213	2.691763262460832e-38	1.7307447108568694e-36	P-val < 0.05	ENSG00000157833.13	GAREM2	1685	1840	2003	640	806	826	Up
39.94565503422428	-1.6976721363520968	0.4085508217805729	-4.155351172598775	3.247883033225538e-5	1.394835194608229e-4	P-val < 0.05	ENSG00000158104.11	HPD	44	86	74	12	22	18	Up
11.141791322355749	-2.2291466216409965	0.8075865647114384	-2.7602571898128354	0.00577558733126802	0.01545304875445321	P-val < 0.05	ENSG00000158125.10	XDH	15	17	30	2	1	8	Up
102.51514399177542	-1.0317517010037285	0.25393937761914714	-4.062984286553334	4.844929219274827e-5	2.018982999117147e-4	P-val < 0.05	ENSG00000158286.13	RNF207	149	143	164	42	58	87	Up
1297.857206758814	-1.050553152067274	0.07943322705338267	-13.225613399305248	6.242586551269381e-40	4.3257328632799415e-38	P-val < 0.05	ENSG00000158445.10	KCNB1	1843	1845	2107	726	836	758	Up
206.897782860048	-1.8785517994887564	0.18126821281676816	-10.363382361956964	3.638628029209072e-25	1.0943093769370567e-23	P-val < 0.05	ENSG00000158874.11	APOA2	294	405	381	77	86	80	Up
39.605294415890945	-1.112099578568271	0.4296509932641207	-2.5883789308142635	0.00964288379082377	0.02439383194790164	P-val < 0.05	ENSG00000158887.19	MPZ	56	48	76	35	11	22	Up
37.66473036061716	1.1210351433982255	0.3812379953900436	2.940512637653803	0.00327669634799455	0.00936701307229495	P-val < 0.05	ENSG00000159197.4	KCNE2	29	24	25	49	49	43	Down
2985.0828393146376	1.1209369343991806	0.06411430787194541	17.48341316634053	1.916746497467973e-68	3.4186423834404875e-66	P-val < 0.05	ENSG00000159208.16	CIART	1774	2142	2332	3261	3960	4045	Down
15.5779541827574	-2.2353135231819334	0.6458901417527569	-3.460826197340536	5.385203677358571e-4	0.00184585415485129	P-val < 0.05	ENSG00000159228.13	CBR1	25	21	40	5	5	5	Up
92.52601789328968	1.994271904726914	0.2632440256074577	7.575753714162986	3.5704859206058595e-14	4.679503943613212e-13	P-val < 0.05	ENSG00000159588.15	CCDC17	36	44	43	143	110	153	Down
20.53848353399913	-1.2853308824886454	0.5269726159862267	-2.4390847711947137	0.01472451367803567	0.0352532391794315	P-val < 0.05	ENSG00000159625.15	DRC7	23	29	46	9	12	12	Up
534.8425751009634	-1.1295768013450973	0.11429915542283003	-9.882634715597176	4.9513634680918133e-23	1.3003510383358666e-21	P-val < 0.05	ENSG00000159713.11	TPPP3	690	788	967	274	296	355	Up
48.832111476848624	-1.1042007579526167	0.371891676184014	-2.9691462021490693	0.00298628476493584	0.00862578324371203	P-val < 0.05	ENSG00000159784.18	FAM131B	69	61	92	25	17	44	Up
100.68309413873628	-1.3161247463193992	0.248563354680852	-5.2949267119815975	1.19064151914892e-7	7.470556194329611e-7	P-val < 0.05	ENSG00000160868.16	CYP3A4	153	152	170	61	40	57	Up
266.37078811624394	-1.7054419132765066	0.7312053517822196	-2.332370665941804	0.01968119990844281	0.04534723560122113	P-val < 0.05	ENSG00000160870.15	CYP3A7	849.35	246	193.01	124.16	102.76	115	Up
88.35676074756773	-2.1638974868108836	0.2806583495501136	-7.710077003871584	1.257418452628729e-14	1.719393992124524e-13	P-val < 0.05	ENSG00000161944.17	ASGR2	141	150	189	36	29	23	Up
454.507902721599	-1.1264506062939617	0.12663927180282014	-8.894954860826013	5.844304902804817e-19	1.1515133320022054e-17	P-val < 0.05	ENSG00000161958.11	FGF11	666.59	663.75	731.7	207.89	260.78	319.54	Up
307.78827231887004	-2.216083845639267	0.15067366543901275	-14.70783789046572	5.741264207247452e-49	5.502760287609931e-47	P-val < 0.05	ENSG00000162267.13	ITIH3	546	525	604	101	101	97	Up
46.80637217718461	-1.742788046891736	0.3586247864900639	-4.859641922547431	1.1759825537277889e-6	6.384483366731254e-6	P-val < 0.05	ENSG00000162551.14	ALPL	70	82	87	19	24	16	Up
79.34006117646562	1.5487365950890388	0.303482249702646	5.103219699361336	3.3392296029469616e-7	1.955766373102374e-6	P-val < 0.05	ENSG00000162614.19	NEXN	25	48	63	88	133	105	Down
53.45072229441169	1.2133161984925809	0.4119956924573103	2.9449730196349098	0.00322982826050577	0.00924462844700446	P-val < 0.05	ENSG00000162753.13	SLC9C2	47	42	15	46	91	69.11	Down
2620.353810663678	2.753591899645666	0.07499934394227979	36.7148798230136	4.227827531393433e-292	1.0839621312051338e-291	P-val < 0.05	ENSG00000162772.17	ATF3	631	740	880	3689	4032	4869	Down
3848.51531141276	1.4213658584578976	0.2740787403039636	5.1859763252032955	2.1488610840765946e-7	1.2978589427413144e-6	P-val < 0.05	ENSG00000162825.17	NBPF20	2885.06	1913.56	2027.72	5273.58	5144.04	4922.75	Down
20.86994069219379	-1.406189735171318	0.5433721197572685	-2.587894527601971	0.00965645432017033	0.02442213743045792	P-val < 0.05	ENSG00000162878.13	PKDCC	30	37	33	13	13	5	Up
115.66173046469676	1.5548893159005417	0.22420154324203537	6.935230210355736	4.0556017837488535e-12	4.3280149940932746e-11	P-val < 0.05	ENSG00000162951.11	LRRTM1	61	70	63	162	148	163	Down
23.10584866129529	2.336231531104489	0.5849930935554404	3.993605320885864	6.507615261581636e-5	2.645742252335003e-4	P-val < 0.05	ENSG00000162998.5	FRZB	3	7	16	21	52	34	Down
60.6685534616122	1.3413146317806377	0.3082991680028708	4.3506917014065625	1.35708749727634e-5	6.216501689200435e-5	P-val < 0.05	ENSG00000163016.10	ALMS1P1	43	34	36	65	83	92	Down
93.43527434308494	-1.161559342731327	0.30426057520338906	-3.817646574666664	1.347307440789573e-4	5.186678475607157e-4	P-val < 0.05	ENSG00000163075.13	CFAP221	141	133	153	59	25	75	Up
19.9166593791814	2.9073889368338066	0.6941007039713482	4.188713424722043	2.8054039755479053e-5	1.213978662650323e-4	P-val < 0.05	ENSG00000163263.7	C1orf189	0	6	10	37	15	45	Down
53.92451356015534	-1.2638228324619394	0.32666615751171174	-3.868851435633115	1.0934924112530502e-4	4.285178228355238e-4	P-val < 0.05	ENSG00000163293.12	NIPAL1	82	88	81	31	23	33	Up
505.9499397033812	1.625470333550214	0.11396151908833094	14.263326310088242	3.7037142026262014e-46	3.3173310921426207e-44	P-val < 0.05	ENSG00000163395.17	IGFN1	262	248	311	672	662	767	Down
97.97895160819644	-1.5465929320993548	0.24746546630358257	-6.249732357411216	4.1115663934326815e-10	3.540400432229124e-9	P-val < 0.05	ENSG00000163586.10	FABP1	161	163	157	48	41	48	Up
1061.088573831803	-1.5896751711068595	0.08649661129214331	-18.378467634271978	1.9541114249959667e-75	4.5034583638305934e-73	P-val < 0.05	ENSG00000163631.17	ALB	1681	1659	1935	471	444	540	Up
13886.611745001845	-1.189694149265738	0.0399434131533503	-29.784488989418048	6.2046422206534535e-195	7.953963536738937e-192	P-val < 0.05	ENSG00000163655.16	GMPS	19198.97	21417.98	23420.98	7131.99	7620.99	8542.99	Up
537.8715674477999	1.0793070270214749	0.1176456690257637	9.17421810729907	4.5486339894165056e-20	9.64809015066411e-19	P-val < 0.05	ENSG00000163689.21	CFAP20DC	351	402	390	620	753	630	Down
16.072153446596083	2.399554064471644	0.6266996529205414	3.8288740919023314	1.2873084096591127e-4	4.972502506410705e-4	P-val < 0.05	ENSG00000163734.4	CXCL3	5	6	6	17	27	31	Down
655.6276401391412	2.010737089202731	0.11866439683512268	16.944737788509002	2.1047041481605143e-64	3.2458335927007757e-62	P-val < 0.05	ENSG00000163806.16	SPDYA	320.5	249.05	290.14	859.36	953.47	1080.76	Down
1154.4948356390378	-1.1508658309612907	0.07939596169784312	-14.49526910878838	1.2979270523910071e-47	1.221182650073025e-45	P-val < 0.05	ENSG00000163888.4	CAMK2N2	1567	1752	1965	630	611	731	Up
20.94463757815261	2.02603604700092	0.5926113294514648	3.4188277312826054	6.289152969559377e-4	0.00212061181256998	P-val < 0.05	ENSG00000164078.14	MST1R	7	17	3	33	27	32	Down
30.694785438895863	-1.9212446274511403	0.4591695179790653	-4.184172842977644	2.8620629499811738e-5	1.2374319807559835e-4	P-val < 0.05	ENSG00000164120.14	HPGD	46	68	46	14	11	10	Up
76.06644099211249	-2.2348012520734017	0.35622493246444553	-6.273567761280873	3.5286725101952585e-10	3.0551541518199643e-9	P-val < 0.05	ENSG00000164266.11	SPINK1	114	203	95	22	32	19	Up
248.2818786586512	1.766166997095321	0.17913115412255748	9.85963053577464	6.227812815018457e-23	1.625173901384778e-21	P-val < 0.05	ENSG00000164309.15	CMYA5	126	97	151	380	303	368	Down
1432.218814214556	-1.0398669620701804	0.07350861410904043	-14.146191907899032	1.971477829401195e-45	1.699032847010416e-43	P-val < 0.05	ENSG00000164638.11	SLC29A4	1916	2199	2272	767	839	976	Up
2257.6676306394065	1.1830328964199242	0.06849117637123338	17.27277817521621	7.542253712172898e-67	1.2577167958567345e-64	P-val < 0.05	ENSG00000164669.13	INTS4P1	1545.81	1446.32	1565.49	2704.96	2892.55	3013.67	Down
2523.596581437364	-1.1108535452621655	0.07555695573536195	-14.70220093505259	6.239816901752062e-49	5.952785324271466e-47	P-val < 0.05	ENSG00000164684.13	ZNF704	3872	3598	3911	1306	1598	1487	Up
19.404053804716863	-2.282698203518777	0.58449878969311575	-3.905394234806338	9.407189617104966e-5	3.7270787374239897e-4	P-val < 0.05	ENSG00000164741.15	DLC1	33	40	33	8	6	4	Up
4557.86309758159	1.7010549584192176	0.05352589293414976	31.780038877855635	1.221711307595126e-221	1.9275785100064328e-218	P-val < 0.05	ENSG00000164949.8	GEM	2069	2427	2621	5883	6188	7122	Down
2063.8911295463754	1.0221265256226726	0.06464416018094676	15.811583331914555	2.5887798375098896e-56	3.16062281233127e-54	P-val < 0.05	ENSG00000165030.4	NFIL3	1340	1580	1593	2386	2433	2789	Down
39.0798050955792	-1.0364180991847032	0.3840282123300045	-2.698807186317042	0.00695884814322707	0.01821502479144085	P-val < 0.05	ENSG00000165061.15	ZMAT4	49	54	72	29	18	23	Up
99.90574013651924	1.1011365010235092	0.24324563658726217	4.526849963158482	5.986941463419941e-6	2.9071199079362187e-5	P-val < 0.05	ENSG00000165105.10	RASEF	68	69	73	132	100	142	Down
17.245208195104123	1.6096823640793103	0.6156244358096149	2.614714865829519	0.00893019714886445	0.02277916598934943	P-val < 0.05	ENSG00000165118.15	C9orf64	7	16	5	20	18	34	Down
84.23363705417678	3.4417669524444383	0.32142811575632174	10.707734587392723	9.362482806964987e-27	3.1174331956762805e-25	P-val < 0.05	ENSG00000165192.14	ASB11	17	11	19	154	126	142	Down
232.85838774421	-1.3492206684753685	0.16281898525701274	-8.28662988131021	1.1650246108337615e-16	1.9116655834249025e-15	P-val < 0.05	ENSG00000165309.14	ARMC3	329	374	407	108	107	147	Up
284.42009317415415	-1.7127498934258027	0.14781095265508565	-11.587435590260188	4.772066579110864e-31	2.0016330798393235e-29	P-val < 0.05	ENSG00000165409.18	TSHR	430	469	548	120	125	120	Up
29.08796761148633	-1.022328116277259	0.4451930394423813	-2.29637039599217	0.02165471215843176	0.04935108900906598	P-val < 0.05	ENSG00000165474.8	GJB2	40	45	44	17	11	25	Up
841.3831030183071	-1.5282805961890522	0.10064998372463886	-15.184111707063623	4.506264117755232e-52	4.942672904774202e-50	P-val < 0.05	ENSG00000165507.9	DEPP1	1332	1341	1460	361	352	481	Up
24.270966163123404	1.2265963788315557	0.519070676290564	2.363062362908235	0.01812461935882886	0.04221120332337219	P-val < 0.05	ENSG00000165555.10	NOXRED1	23	16	8	22	34	38	Down
664.9696209972327	-1.2565112205064688	0.10097829156101704	-12.443379671829865	1.5193643686278094e-35	8.222607536919523e-34	P-val < 0.05	ENSG00000165795.25	NDRG2	931	987	1197	325	345	411	Up
45.360323267089896	-1.912882341093264	0.43956369081060814	-4.351775137672722	1.3503972116225465e-5	6.188113763983478e-5	P-val < 0.05	ENSG00000165828.15	PRAP1	59	45	139.42	21	17	14	Up
19.620586420022768	2.3114094789536694	0.5649161389985704	4.091597529946863	4.284117002729695e-5	1.8028626147515133e-4	P-val < 0.05	ENSG00000165917.10	RAPSN	4	9	9	26	33	31	Down
37.90508058899742	-1.891320657589409	0.4312984031394889	-4.3851789012483895	1.1589049289404574e-5	5.364545023131961e-5	P-val < 0.05	ENSG00000166148.4	AVPR1A	82	64	48	14	18	12	Up
26.258651280059755	-1.816579147135425	0.5042781145862378	-3.6023358829005203	3.1537050626858325e-4	0.00113284841577494	P-val < 0.05	ENSG00000166415.15	WDR72	60	37	36	9	9	14	Up
31.544642906089017	2.687910643648752	0.5187749715578656	5.181265078338374	2.2038603057431478e-7	1.3287295335419666e-6	P-val < 0.05	ENSG00000166603.5	MC4R	12	5	11	42	29	81	Down
21.70883214946983	1.5655704134667363	0.5921060584610529	2.6440709246174943	0.00819154898354993	0.02109336825280038	P-val < 0.05	ENSG00000166670.10	MMP10	12	14	10	45	10	33	Down
605.7753836216302	-1.485316071392688	0.10386737882917237	-14.300120866971564	2.184298639268637e-46	1.9823959907096908e-44	P-val < 0.05	ENSG00000166825.15	ANPEP	902	1008	1046	288	271	317	Up
125.71707093939304	-1.1428058163289838	0.2150499462507174	-5.314141371589259	1.071614021151786e-7	6.767202951922501e-7	P-val < 0.05	ENSG00000166888.12	STAT6	164	193	218	77	62	76	Up
78.72664393577531	-1.2020853521077213	0.2768983079732553	-4.341252067975174	1.4167307996453184e-5	6.473282564385191e-5	P-val < 0.05	ENSG00000167100.15	SAMD14	93	141	131	46	37	48	Up
52.88697657326922	-2.0670896007507618	0.37278460221852344	-5.544997267722581	2.9395876104946073e-8	1.9940061442949386e-7	P-val < 0.05	ENSG00000167165.19	UGT1A6	60.35	123.67	100.55	20.4	15.42	21.01	Up
113.41494045175112	-1.0080109945647724	0.27716777078817034	-3.6368261421533026	2.760180961545393e-4	0.00100272886472294	P-val < 0.05	ENSG00000167244.21	IGF2	151.3	221.09	124.6	79.64	71.87	53.26	Up
46.4657101120539	-1.4472993569444637	0.3655005976187839	-3.9597728878517255	7.502107487997192e-5	3.014806557333668e-4	P-val < 0.05	ENSG00000167549.19	CORO6	53	79	96	16	27	26	Up
439.15729126381666	-1.911106662342375	0.16727917852692276	-11.424653559228185	3.1490894006243737e-30	1.2566337100429287e-28	P-val < 0.05	ENSG00000167711.14	SERPINF2	550	687	1098	156	167	185	Up
45.93430213446809	-2.0358197700921963	0.3965970868758548	-5.13321917245817	2.848278949448138e-7	1.6904238869250798e-6	P-val < 0.05	ENSG00000167748.11	KLK1	69	86	90	19	22	8	Up
406.34160109242595	-1.484832484537938	0.1728499197785066	-8.590298950908583	8.67433297076884e-18	1.5404263511986118e-16	P-val < 0.05	ENSG00000167774.2	ENSG00000167774	603.99	567.73	819.57	243.97	142.03	197.79	Up
147.24573756807243	-1.0043692238748112	0.21206684622799352	-4.736097328457517	2.178729864566781e-6	1.1330610611594634e-5	P-val < 0.05	ENSG00000167799.10	NUDT8	192	194	268	104	75	89	Up
20.704453135020263	-2.1282283055682667	0.5798107552773839	-3.670556791500208	2.4202268664455935e-4	8.889912832676499e-4	P-val < 0.05	ENSG00000167964.13	RAB26	27	35	51	8	10	3	Up
11406.150000141502	1.168298423132414	0.04022486199212993	29.044187233283584	1.8221999040836422e-185	2.076396790703309e-182	P-val < 0.05	ENSG00000168003.18	SLC3A2	7062	7713	8515	13479	14104	15851	Down
370.56586973387414	1.079166759054884	0.13138723120610388	8.213634986812545	2.1459123996846674e-16	3.4657330102308833e-15	P-val < 0.05	ENSG00000168026.19	TTC21A	208	276	309	413	482	490	Down
6044.160632441175	1.4233633358008937	0.0497656933779558	28.601296177888404	6.473928373007599e-180	6.639337242937944e-177	P-val < 0.05	ENSG00000168140.5	VASN	3203	3581	4118	7558	8382	8250	Down
33.87676301309664	-1.1137035604531411	0.4084111442771548	-2.7269176565303592	0.00639289903892074	0.01690623416545944	P-val < 0.05	ENSG00000168306.13	ACOX2	43	43	69	19	17	23	Up
497.5057233614302	2.467558307916266	0.12588218407285218	19.6021250035526	1.482997603379948e-85	4.2841920905529735e-83	P-val < 0.05	ENSG00000168386.19	FILIP1L	146	151	210	693	750	880	Down
15.907875235862369	1.535735654085877	0.6063692833194178	2.5326738941637585	0.011319620769574	0.02804405623924777	P-val < 0.05	ENSG00000168412.6	MTNR1A	8	9	10	28	22	14	Down
