baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant	gene	CTRL1	CTRL2	CTRL3	Treated1	Treated2	Treated3
2857.729475516273	-0.2046544225188343	0.055858071658472286	-3.663828994494	2.484727070651469e-4	9.112146780999871e-4	P-val < 0.05	ENSG00000107679.15_PLEKHA1	3081	3356	3708	2212	2570	2519
170.11571547254815	-0.20366843091632275	0.18764575206736495	-1.0853879113831773	0.2777498841968757	0.4075347217084282	Not Sig	ENSG00000107719.9_PALD1	175	183	249	118	147	172
29.45061661037198	0.19983033662106306	0.47795146213633205	0.41809755268425763	0.675875794226577	0.779426988383072	Not Sig	ENSG00000107731.12_UNC5B	20	29	43	44	21	20
204.8427624470914	0.24102855143824897	0.16850009765163468	1.430435678064491	0.15259201445199364	0.2537685031644084	Not Sig	ENSG00000107738.20_VSIR	165	226	234	176	207	229
27353.956448287478	0.061430269359331366	0.03579242435383304	1.7162924967599391	0.08610852093066568	0.15904294217099357	Not Sig	ENSG00000107742.14_SPOCK2	26641	29467	32697	23880	25183	27776
1476.5876835958056	-0.17168445471548383	0.07590652556509382	-2.2617878164935292	0.02371051595653233	0.053383797232100405	P-val < 0.05	ENSG00000107745.20_MICU1	1527	1809	1851	1186	1182	1456
1369.8902771092698	0.03738179861787935	0.070146070883088385	0.5329136492931037	0.5940933563014359	0.7146890810028592	Not Sig	ENSG00000107758.16_PPP3CB	1379	1441	1664	1145	1284	1391
7752.623862980285	-0.32648665685764283	0.04260304483211049	-7.663458284361061	1.809920748553984e-14	2.434313735973165e-13	P-val < 0.05	ENSG00000107771.17_CCSER2	8465	9688	10465	5798	6327	6800
6807.169444431359	-0.16467270360254369	0.04775547266867847	-3.448247800728985	5.642361230959007e-4	0.00192275247064629	P-val < 0.05	ENSG00000107779.14_BMPR1A	7015.86	8248.89	8596.22	5681.45	5858.5	6086.99
1954.9578208999278	0.08015119951278268	0.06926082186333399	1.1572371992775032	0.2471754634467357	0.3723151891573765	Not Sig	ENSG00000107789.16_MINPP1	1796	2180	2338	1619	1952	1961
2236.8473335088665	0.43260574732343315	0.07235372978797923	5.97903865621183	2.24458293789146e-9	1.7592143920172617e-8	P-val < 0.05	ENSG00000107796.13_ACTA2	1731.76	2159.4	2446.84	2149.85	2505.11	2409.51
24474.67776029883	0.7672230400932679	0.061468617614338826	12.481540497736804	9.414730587205532e-36	5.16324970786558e-34	P-val < 0.05	ENSG00000107798.18_LIPA	17844	20394	21849	24042	27064	34070
1456.3285534783986	0.3655141437790976	0.07492248561343424	4.878564035701957	1.068609711352706e-6	5.830873580621269e-6	P-val < 0.05	ENSG00000107815.10_TWNK	1270	1305	1654	1422	1541	1542
5231.281021469701	-0.2709472827838581	0.04575033535079229	-5.922301567985467	3.1746676243367594e-9	2.439700548623877e-8	P-val < 0.05	ENSG00000107816.17_LZTS2	5699	6285	6992	4156	4247	4627
8389.370517423607	-0.24224535406830144	0.04098501835544656	-5.910583032253519	3.4089896004408402e-9	2.6090218542776894e-08	P-val < 0.05	ENSG00000107819.14_SFXN3	9058	10179	10903	6699	6965	7459
379.30644813772864	-0.10038645598174152	0.12878246828910508	-0.7795040529614865	0.4356828510455258	0.5735377034718426	Not Sig	ENSG00000107821.15_KAZALD1	356	466	483	293	363	352
1308.4814826891024	-0.2707213062155313	0.078210637310372	-3.4614384376027743	5.372969906348612e-4	0.0018422765922620592	P-val < 0.05	ENSG00000107829.15_FBXW4	1457	1610	1671	937	1186	1142
942.2933418500851	0.16261437176954735	0.08317334496754346	1.955126030256496	0.050568196564376125	0.10205037819472813	Not Sig	ENSG00000107833.10_NPM3	840	1023	1090	864	908	964
12292.328770019296	-0.123612925369849	0.04229692347663456	-2.922503936678387	0.003472292316574481	0.009858829970273974	P-val < 0.05	ENSG00000107854.6_TNKS2	12566	14752	15177	10093	10868	11381
16834.61861046574	-0.20141385255012062	0.0376543415037003	-5.34902071067496	8.843142292209721e-8	5.654042754224239e-7	P-val < 0.05	ENSG00000107862.7_GBF1	18397	19545	21728	13441	14714	14878
22911.381375445766	-0.05686258730877159	0.0433873018088927	-1.3105813207567794	0.18999925341657442	0.30205198316752113	Not Sig	ENSG00000107863.20_ARHGAP21	23954.76	25897.74	27491.86	20055.75	20874.88	20686.82
786.3984223278185	0.054572118006811075	0.09418434503386962	0.5794181398956101	0.5623070671075556	0.6875807948875088	Not Sig	ENSG00000107864.15_CPEB3	763	922	868	707	754	738
281.3151793784226	0.0918159127134137	0.14387069159391752	0.6381835778795647	0.5233541859803015	0.6533883808291414	Not Sig	ENSG00000107872.14_FBXL15	265	282	359	234	288	277
1110.062789593166	-0.23571301582719265	0.08461360209410793	-2.785757963182217	0.00534027296974692	0.014446628710429845	P-val < 0.05	ENSG00000107874.11_CUEDC2	1171	1400	1409	866	864	1078
2431.413046456907	-0.41300113979362874	0.05701672755870205	-7.243508308477016	4.372244454793553e-13	5.1362603672549e-12	P-val < 0.05	ENSG00000107882.12_SUFU	2725	3109	3379	1795	1948	1989
1023.5353301753509	0.2054132266704668	0.09486680662827232	2.1652802910860216	0.03036622676016685	0.06620340955333569	P-val < 0.05	ENSG00000107890.17_ANKRD26	982	1068	1094	1065	991	942
3393.6599951803023	0.021973500144964887	0.05386330810628032	0.4079493242711328	0.683310879563497	0.7842532287352072	Not Sig	ENSG00000107897.20_ACBD5	3283	3771	4124	2817	3254	3339
1568.6173766317813	-0.44953505604953303	0.0723065438291017	-6.217072926511606	5.06514393834704e-10	4.328798638309839e-9	P-val < 0.05	ENSG00000107902.14_LHPP	1725	1968	2331	1095	1221	1336
7814.9080844662	0.1984967987184164	0.04329841097611784	4.584389917401392	4.553138855921183e-6	2.2557833592705165e-5	P-val < 0.05	ENSG00000107929.16_LARP4B	7202	8013	8932	7374	7589	7974
3168.7043737631243	0.6541168009241395	0.06065045173389262	10.785027682796411	4.051213369031386e-27	1.3872193224073914e-25	P-val < 0.05	ENSG00000107937.19_GTPBP4	2416	2712	3047	3131	3482	4071
2603.4701905339043	0.08245008464487079	0.059493688381636364	1.3858627173352438	0.16578882704461742	0.2713232770695083	Not Sig	ENSG00000107938.18_EDRF1	2592	2729	3060	2192	2618	2556
3967.545895435357	0.034483821805623024	0.05679584507942623	0.6071539521491243	0.5437487481518621	0.6707259185315639	Not Sig	ENSG00000107949.17_BCCIP	3796	4308	4920	3344	3549	4167
2364.2910432769904	-0.045462135461338045	0.06207242313206141	-0.7324047164167515	0.4639215809193549	0.5997438485669049	Not Sig	ENSG00000107951.15_MTPAP	2422	2686	2850	1907	2074	2431
43.64311920491119	-0.5003866192348151	0.35295409892804985	-1.4177101803167316	0.15627539665536555	0.25850343830954137	Not Sig	ENSG00000107957.17_SH3PXD2A	49	54	67	38	26	35
8218.02557905672	-0.10546722690936042	0.04201515308191258	-2.510218794246493	0.012065637783452913	0.029623928247115475	P-val < 0.05	ENSG00000107959.17_PITRM1	8372	9625	10254	6794	7321	7649
862.9341102001042	-0.08684273918628686	0.08924869898716614	-0.9730420742466481	0.3305323914296524	0.4666219203395692	Not Sig	ENSG00000107960.11_STN1	891.75	962.13	1095.11	664.29	837.74	801.63
1707.9082965502903	0.4364418319092637	0.06595925799997979	6.616839624081239	3.669592230838509e-11	3.530347384930988e-10	P-val < 0.05	ENSG00000107968.10_MAP3K8	1548	1577	1674	1684	1782	1934
449.2543534478358	2.0196269039502406	0.13053816459769416	15.471543591673232	5.39965886040356e-54	6.292750163962354e-52	P-val < 0.05	ENSG00000107984.10_DKK1	162	220	208	592	616	780
4538.048746923014	0.06794215819196242	0.05262355318617745	1.2910978844698895	0.1966697375611961	0.31075363894289293	Not Sig	ENSG00000108010.12_GLRX3	4200	5036	5486	3902	4278	4601
18796.230161159405	0.391008926017072	0.04035643627022384	9.688886387264324	3.3617402963348326e-22	8.277629678046068e-21	P-val < 0.05	ENSG00000108021.20_TASOR2	16781	18022	19025	18764	19713	20080
5068.711842048343	-0.1674953160727421	0.04634455548418755	-3.61413146210649	3.013561352436345e-4	0.0010872674916415457	P-val < 0.05	ENSG00000108039.18_XPNPEP1	5383	6049	6333	4161	4394	4562
8013.183970530307	0.11448131212059452	0.04359810286908892	2.625832423588363	0.008643736038317779	0.02211722428666866	P-val < 0.05	ENSG00000108055.11_SMC3	7862	8114	9545.98	7079.97	7628	8204.99
7420.75427757855	0.20369218589824925	0.041266465860696926	4.936022061735364	7.973209202704071e-7	4.4391556448605645e-6	P-val < 0.05	ENSG00000108061.13_SHOC2	6868	7606	8403	6843	7361	7627
4026.1657967426836	0.3988555542555219	0.052051894820792484	7.662651967401508	1.8213242017114336e-14	2.4480459175165933e-13	P-val < 0.05	ENSG00000108064.11_TFAM	3341	3925	4266	3826	4197	4581
13317.59150711804	0.03771165259689255	0.039222492081336886	0.9614802781702074	0.336310737057863	0.47285916697243136	Not Sig	ENSG00000108091.11_CCDC6	12897	14777	15928	11551	12531	13003
2593.7433283896403	0.24442215504753112	0.05829908573883811	4.192555542679809	2.7582951964250316e-5	1.1955915632686776e-4	P-val < 0.05	ENSG00000108094.17_CUL2	2295	2616	2977	2345	2657	2737
5076.846766664445	-0.1907894232969579	0.04936347870858312	-3.864991452958201	1.1109308980495956e-4	4.3485312308960407e-4	P-val < 0.05	ENSG00000108100.18_CCNY	5280	6158	6516	3957	4305	4791
5392.779802257766	-0.003984199637554823	0.051167046723469424	-0.07786651551509892	0.9379342352594575	0.9616580404602215	Not Sig	ENSG00000108106.14_UBE2S	5117.22	6172.07	6649.02	4575.36	5035.36	5197.28
5823.469922326442	0.06913090453489348	0.05918278734340483	1.1680913934277082	0.24276990157631326	0.3671621774982865	Not Sig	ENSG00000108107.15_RPL28	5617	6170	7084	4983	5076	6376
32086.63348530887	0.09586860124490248	0.0401803427744448	2.3859577750012653	0.01703470681072662	0.0400181962426771	P-val < 0.05	ENSG00000108175.19_ZMIZ1	31801	34123	36801	29707	30113	31160
762.5373843408807	0.25570184472650376	0.09672590878656752	2.6435713857259047	0.008203646485918382	0.02111494454419274	P-val < 0.05	ENSG00000108176.15_DNAJC12	693	755	858	763	678	839
5230.1777799269385	-0.02188887574487949	0.04712599521091867	-0.4644756179028774	0.642307024251622	0.7532940347890112	Not Sig	ENSG00000108179.14_PPIF	5194	6034	6240	4438	4733	5102
611.6550214473723	-0.07543766022922044	0.10127159678578704	-0.7449044216098283	0.4563295019527849	0.592672322000337	Not Sig	ENSG00000108187.16_PBLD	690	676	706	505	556	576
4290.7482613635375	-0.2534376833060038	0.05025427271468408	-5.043107175083054	4.580325308226906e-7	2.626643365805584e-6	P-val < 0.05	ENSG00000108219.15_TSPAN14	4681	5069	5730	3207	3739	3828
1334.4807111348782	-0.25864043040328993	0.07493764319635475	-3.45140865620219	5.576684882686424e-4	0.0019038512588012858	P-val < 0.05	ENSG00000108239.9_TBC1D12	1418	1671	1733	972	1144	1232
66.98644964465053	-1.839044301543541	0.3096336752680674	-5.939419541338248	2.8603301319087777e-9	2.2088942520926558e-8	P-val < 0.05	ENSG00000108242.13_CYP2C18	121.28	115.13	107.91	31.02	22.84	26.19
54877.9243704756	0.43013925256112184	0.03940739414437753	10.915191473590298	9.752358131056643e-28	3.4547602353385633e-26	P-val < 0.05	ENSG00000108256.9_NUFIP2	48693	50740	55327	55431	58628	58883
8940.079570703201	-0.2504996010921113	0.0445945359211107	-5.617271172756543	1.9399683666002485e-8	1.3465546926341014e-7	P-val < 0.05	ENSG00000108262.16_GIT1	9491	10748	12013	6749	7516	8218
59321.86800020435	0.10212278936406173	0.04058840699655531	2.516058079656311	0.011867562435199144	0.029208387439366712	P-val < 0.05	ENSG00000108298.12_RPL19	55722	62792	71553	50976	56202	61923
12275.884550182278	-0.3802020403262319	0.047091087044713584	-8.07375799087469	6.816692199376178e-16	1.0512569451233443e-14	P-val < 0.05	ENSG00000108306.13_FBXL20	14421	15599	15891	9324	10077	9883
153.20525419178847	-0.5509056327786281	0.19205110892475416	-2.8685365883228178	0.004123754995986337	0.011476572418273509	P-val < 0.05	ENSG00000108309.14_RUNDC3A	180	184	242	96	116	131
7387.869767949263	-0.029765800538582486	0.04791735086709931	-0.6211904456308347	0.5344743250702491	0.6633548881469127	Not Sig	ENSG00000108312.15_UBTF	7132	8460	9199	6078	6815	7229
12136.935542219664	0.07281987865110114	0.04334263338719648	1.6800981611009427	0.09293821863285164	0.16944496021141509	Not Sig	ENSG00000108344.15_PSMD3	11373	13347	14567	10449	11603	12177
17289.984371507602	0.014231525527414763	0.0398762435143887	0.35689233170319934	0.7211724105622067	0.8143114402995553	Not Sig	ENSG00000108349.17_CASC3	16869	19345	20862	15294	15744	16688
489.67087907287095	0.3124320452608666	0.10854617347074298	2.8783331118077418	0.003997827463620067	0.011156386272967509	P-val < 0.05	ENSG00000108352.13_RAPGEFL1	416	505	529	456	513	523
192.59121103945478	-1.0877322603023378	0.17937093528890352	-6.064150017116115	1.326532963192524e-9	1.076286297786466e-8	P-val < 0.05	ENSG00000108370.17_RGS9	229	309	335	95	117	128
913.1621843875203	-0.5644155356797141	0.09714256851346514	-5.810177189225538	6.240675641841057e-9	4.611644648653733e-8	P-val < 0.05	ENSG00000108379.10_WNT3	1052	1313	1244	620	749	654
20.95094184010695	0.34213877371269347	0.5023732461644458	0.6810449726868985	0.49584303417129916	0.6292684366964185	Not Sig	ENSG00000108381.11_ASPA	22	16	23	25	17	22
1049.8757272062128	-0.20231539929133985	0.08106979352687423	-2.4955706742274275	0.01257547014405839	0.03069636727012767	P-val < 0.05	ENSG00000108384.15_RAD51C	1067	1289	1375	800	903	986
2105.657237902292	-0.26603039357284797	0.07068539188674679	-3.7635837684692466	1.6749558424471533e-4	6.339734136267496e-4	P-val < 0.05	ENSG00000108387.16_SEPTIN4	2215	2580	2842	1554	1670	2049
10591.543457550182	-0.13058112283072879	0.04478281853009014	-2.9158754878947533	0.003546920200416588	0.010040143559307844	P-val < 0.05	ENSG00000108389.10_MTMR4	11139	12401	13141	8545	8916	10378
11032.19454875708	-0.31650682240885575	0.043941589700565054	-7.202898770063973	5.894573637573556e-13	6.846183458679003e-12	P-val < 0.05	ENSG00000108395.14_TRIM37	11843	14004	14759	8231	9046	9764
26072.40662020789	-0.37461650416087017	0.03853043836673832	-9.722612044929667	2.415053239761394e-22	6.0630547124536044e-21	P-val < 0.05	ENSG00000108406.10_DHX40	29447.02	32948.42	35177.96	19263.93	20264.46	22957.07
1263.2854002078882	0.40369808295306786	0.08808870535966452	4.582858623075185	4.586621552239384e-6	2.270726397730678e-5	P-val < 0.05	ENSG00000108423.15_TUBD1	1042	1167	1409	1221	1189	1556
55997.70727056742	0.17482436565392573	0.032990067844449744	5.29930300471747	1.1624558140248934e-7	7.308079454502294e-7	P-val < 0.05	ENSG00000108424.11_KPNB1	52333	58045	64123	50500	54836	57964
4268.645372811442	0.1264213391969027	0.060805892772685485	2.0790968347346137	0.03760845098077306	0.07935263224633642	P-val < 0.05	ENSG00000108433.17_GOSR2	4533.03	4310.45	4626.66	3931.17	4066.9	4235.06
12273.498101376726	-0.10309445449802175	0.04470270960636871	-2.3062238375665283	0.021098128277973867	0.048205827014539605	P-val < 0.05	ENSG00000108439.11_PNPO	12408.57	14583	15164	9852	11285	11415
9093.02978267159	-0.14957937432185206	0.04164322529191101	-3.5919257760014838	3.282433491087177e-4	0.0011749737056839283	P-val < 0.05	ENSG00000108443.14_RPS6KB1	9612.65	10819.47	11248	7412.85	7775.75	8519.44
3145.2212548410375	-0.113006300021266	0.06074124911234146	-1.8604540023906964	0.06282132046101951	0.12260020018800867	Not Sig	ENSG00000108448.23_TRIM16L	3327.85	3566.28	3937.63	2530.88	2597.65	3196.63
1460.798703657195	0.11303530256523872	0.0770862862064616	1.466347752990645	0.14255357225832943	0.24027580907145984	Not Sig	ENSG00000108465.15_CDK5RAP3	1322.39	1515	1835	1230	1426	1526
11486.27876646364	-0.4940183551554605	0.0469114281325412	-10.530874348137212	6.225352223809477e-26	1.970496905286361e-24	P-val < 0.05	ENSG00000108468.15_CBX1	13415	14858	16275	8122	8263	9875
3447.4043718440425	0.14404996523150868	0.05052365552482221	2.851139010730075	0.0043562919873218805	0.012056659688565523	P-val < 0.05	ENSG00000108469.15_RECQL5	3240	3673	3949	3048	3389	3517
1019.3899247961594	0.33965787748585885	0.08708957834603119	3.9000978525387198	9.615381756829556e-5	3.7970946325439165e-4	P-val < 0.05	ENSG00000108474.17_PIGL	846	1029	1116	913	1024	1204
460.012806206782	-0.22263661153776826	0.12036357021007507	-1.8497009614220665	0.06435666186988324	0.12520340430742438	Not Sig	ENSG00000108479.13_GALK1	468	588	588	339	436	393
4521.562689106104	0.3353456121503689	0.051140468365318374	6.557343389091607	5.477478568228084e-11	5.172585769471742e-10	P-val < 0.05	ENSG00000108506.13_INTS2	3933	4469	4862	4272	4862	4729
5329.2943749987935	0.2677387306029391	0.056893165584264604	4.705991094947787	2.5263554621383574e-6	1.3026163118129676e-5	P-val < 0.05	ENSG00000108509.21_CAMTA2	4688	5123	6273	4728	5418	5894
29128.1642085043	0.046832974959325015	0.04984395635290882	0.939591845954899	0.34742696043106897	0.48433863830637225	Not Sig	ENSG00000108510.10_MED13	30945	30576	33166	26762	27030	27398
2268.5846281732092	0.09953416417468425	0.06008454412793681	1.6565685172337856	0.0976067418147451	0.17631104195176017	Not Sig	ENSG00000108511.10_HOXB6	2168.48	2416.39	2684.08	1905.46	2208.24	2350
499.62881701504875	0.31694329687397266	0.10800978545938214	2.934394282202898	0.0033419937828956187	0.009539052947532985	P-val < 0.05	ENSG00000108515.18_ENO3	462	469	543	492	521	508
29998.231462686774	-0.10533842045240281	0.04358087345094603	-2.417079147598318	0.015645614718643668	0.03715063712596669	P-val < 0.05	ENSG00000108518.8_PFN1	29413	35280	38632	24697	26689	28078
17249.388848279817	0.09313760652934636	0.04139995448430223	2.2497031141582937	0.024467797712250584	0.05482401123836265	P-val < 0.05	ENSG00000108523.16_RNF167	16136	18482	20830	15486	16266	17176
2516.898644961878	-0.09162509073693058	0.06791847789680217	-1.3490451137045372	0.17732247601801648	0.2863151464697738	Not Sig	ENSG00000108528.14_SLC25A11	2419	2984	3230	1938	2336	2441
14596.119804882135	-0.9973658178964454	0.04638064226982003	-21.503924246979075	1.4306411606075164e-102	6.824158336097853e-100	P-val < 0.05	ENSG00000108551.5_RASD1	19330	22160	22964	7837	9124	9881
18.63291543598282	0.7856851670727768	0.5510741119344685	1.4257341255148768	0.153945102123845	0.2555700517735479	Not Sig	ENSG00000108556.10_CHRNE	15	16	14	24	27	13
8195.677731946067	-0.1549467452481981	0.04870401915911614	-3.181395456132414	0.0014656741112050102	0.0045404684632118966	P-val < 0.05	ENSG00000108557.20_RAI1	8904	9349	10346	6852	7366	7062
7062.219938189983	0.3831365536916048	0.045206504198513145	8.475252853199082	2.3456949373514776e-17	4.0601307054865957e-16	P-val < 0.05	ENSG00000108559.12_NUP88	6018	7047	7255	6900	7306	7768
4150.726228285692	0.05691788352924359	0.05844748544159046	0.9738294658736777	0.3301412200435624	0.46619804229352896	Not Sig	ENSG00000108561.8_C1QBP	3817	4428	5298	3595	3884	4164
9.2143368748268	0.6164551428624715	0.8364897556775949	0.7369548027077926	0.461149835398633	0.5971549127476518	Not Sig	ENSG00000108576.10_SLC6A4	4	15	5	17	5	8
4155.550126310081	-0.17894467437222109	0.054852854808380376	-3.2622672967038	0.001105248739301196	0.0035190557112398063	P-val < 0.05	ENSG00000108578.15_BLMH	4229	5024	5400	3284	3462	3986
75363.2367459132	0.1325783297689291	0.03913782294248988	3.387473288019702	7.053958577411769e-4	0.0023506700955530915	P-val < 0.05	ENSG00000108582.12_CPD	75043	79500	83276	69608	71292	75574
9236.278897908749	0.07007163688629306	0.04057477494304058	1.7269753679388384	0.08417208734682062	0.15608477385142733	Not Sig	ENSG00000108587.16_GOSR1	8863.83	9952.93	11091.81	8051.91	8697.93	9266.85
20983.856969815053	0.3576465804524492	0.04201592544634693	8.512167152170743	1.70712243839834e-17	2.97491829515619e-16	P-val < 0.05	ENSG00000108588.15_CCDC47	18150	20140	22773	19286	21781	23855
435.0972797211904	-0.10484883986479136	0.12261492645291384	-0.8551066570598568	0.3924921045603204	0.530644358093516	Not Sig	ENSG00000108590.11_MED31	427	519	552	339	357	461
2546.0886152326298	0.010537113547167815	0.06274767701146582	0.16792834490498157	0.8666396507600915	0.9140089405975028	Not Sig	ENSG00000108591.10_DRG2	2568	2866	2968	2019	2416	2608
5063.450523369152	0.35003485958803965	0.051768866266166995	6.761493631874285	1.3657632126640938e-11	1.3799590765986812e-10	P-val < 0.05	ENSG00000108592.17_FTSJ3	4435	4784	5560	4718	5064	5848
3272.2511797233365	0.3483222248287528	0.060614850786433645	5.746483251373633	9.111865184036045e-9	6.60867987233958e-8	P-val < 0.05	ENSG00000108599.15_AKAP10	3169	2994	3349	3176	3299	3599
14191.359431826715	-1.0099887500087505	0.04603484513255112	-21.939657820084424	1.0871647922764629e-106	5.717650526764751e-104	P-val < 0.05	ENSG00000108602.18_ALDH3A1	18566	20763	23652	7943	8302	9683
3779.1239565453334	-0.14594330508832742	0.05144226380649934	-2.8370311547192952	0.0045535168553246415	0.012529807381213271	P-val < 0.05	ENSG00000108604.17_SMARCD2	3941	4303	4933	3077	3191	3603
24.045681082276896	0.2795950852196607	0.47345628532853706	0.5905404445642669	0.5548283789817745	0.6811974668559306	Not Sig	ENSG00000108622.11_ICAM2	26	17	29	18	25	30
5934.338188353579	-0.3302870448531978	0.055440175521143664	-5.957539667731275	2.560635725171321e-9	1.9917026681452016e-8	P-val < 0.05	ENSG00000108639.8_SYNGR2	6277	7607	8071	4252	4829	5409
2185.8849778241993	-0.12968090246730413	0.06155221747633046	-2.1068437139112355	0.03513112890085512	0.07490380300264442	P-val < 0.05	ENSG00000108641.20_B9D1	2367	2547	2642	1794	1989	1951
2862.231816776613	-0.17084956232984586	0.05294955118494619	-3.2266479791885225	0.0012524944785191445	0.003934136944702324	P-val < 0.05	ENSG00000108651.10_UTP6	3012	3378	3663	2286	2446	2676
42297.05210483399	0.21690166092815719	0.046010746011501714	4.714152230305858	2.4271915897226107e-6	1.2543241798135669e-5	P-val < 0.05	ENSG00000108654.16_DDX5	39749	40889	49192	40221	39471	45279
596.1527977727254	-0.06260857588213928	0.11250243823637006	-0.5565086131786522	0.5778632079878774	0.7007668344558361	Not Sig	ENSG00000108666.10_C17orf75	607	761	644	517	513	572
948.453177018753	-0.3837276189938738	0.08265683905130793	-4.642418260825108	3.4435488378742788e-6	1.734118100015697e-5	P-val < 0.05	ENSG00000108669.17_CYTH1	1046	1163	1359	684	754	828
19884.733503796855	-0.04498470126712915	0.040937728856665946	-1.0988567886761071	0.2718305372567364	0.40100087382572785	Not Sig	ENSG00000108671.11_PSMD11	19955	22623	24399	17047	17201	19576
66031.12322206714	-0.18144894666776565	0.03734139759644954	-4.8591900235951	1.1786696493531108e-6	6.397378454057066e-6	P-val < 0.05	ENSG00000108679.13_LGALS3BP	70952	78466	83043	54523	57182	58194
108.13993493974147	0.36259632462066843	0.22190062942129854	1.6340482024151735	0.10224872971868076	0.18325644543173117	Not Sig	ENSG00000108684.15_ASIC2	88	113	113	105	120	109
83092.21168879257	0.07020963109926193	0.05445258706183945	1.2893718166141104	0.1972688545763376	0.31160427233078636	Not Sig	ENSG00000108691.9_CCL2	76849	90325	102371	66878	78471	89475
16.882316555559193	-0.423846634094188	0.5955878176943725	-0.7116442302916377	0.47668511053693297	0.6117253182481793	Not Sig	ENSG00000108700.5_CCL8	15	18	32	20	10	9
3316.7326139473403	0.15615340226760258	0.05035942755200146	3.1007779448318313	0.0019301297409478925	0.005822752039503195	P-val < 0.05	ENSG00000108733.11_PEX12	3164	3477	3756	3028	3141	3442
415.0477099220668	-0.6436197204021037	0.1225314439023878	-5.252690247532138	1.4989350436286892e-7	9.271609372698445e-7	P-val < 0.05	ENSG00000108771.13_DHX58	493	522	669	275	285	332
4154.57494878821	-0.09401514212223329	0.06340175976289185	-1.4828475183311713	0.13811492776877698	0.23422655093796843	Not Sig	ENSG00000108773.11_KAT2A	3902	5091.54	5269	3398	3628	4035
19740.4913105104	0.07786219308016937	0.04039834753795748	1.9273608408614142	0.05393467621569533	0.1076855975722892	Not Sig	ENSG00000108774.15_RAB5C	18588	21526.49	23663	17008	18720	20052
3268.683160035034	1.150349763088522	0.0533529318585872	21.56113493701794	4.162730878357273e-103	2.0328993582377623e-100	P-val < 0.05	ENSG00000108784.10_NAGLU	2150	2195.31	2372	3846.17	4114.67	4431
40.64539427474864	0.26367327331933826	0.43119919206915663	0.6114883287560747	0.5408763426738783	0.6686303438153277	Not Sig	ENSG00000108786.11_HSD17B1	32	21	72	44	30	48
4384.567847361343	0.20650018922044525	0.05348466590930999	3.8609232330364076	1.1295939258061052e-4	4.41400286001315e-4	P-val < 0.05	ENSG00000108788.12_MLX	3937	4496	5091	4032	4124	4771
4048.8721531964065	0.013537076577565046	0.050118268383557894	0.27010263949993335	0.787081291531792	0.8603157138613688	Not Sig	ENSG00000108797.12_CNTNAP1	4238	4381	4712	3546	3683	3948
5176.818730550902	0.19604353403632557	0.051238487806367465	3.8260991381553424	1.3018987630544922e-4	5.023183884313524e-4	P-val < 0.05	ENSG00000108799.13_EZH1	4679	5633	5687	4738	5157	5298
115.33823435778469	-1.533311278535026	0.24319095082709574	-6.304968475678118	2.882525608955911e-10	2.5223328824784423e-9	P-val < 0.05	ENSG00000108813.11_DLX4	172	161	238	56	41	66
5219.435944347234	-0.3294573285185555	0.04543132800930948	-7.251765311615927	4.1137424961266553e-13	4.843683831116753e-12	P-val < 0.05	ENSG00000108819.11_PPP1R9B	5764	6347	7178	3968	4291	4457
3059.662476432789	0.3298810420962705	0.14203419193061725	2.322546688317241	0.02020351751017261	0.04643064824175569	P-val < 0.05	ENSG00000108821.14_COL1A1	2871	2580	3549	3000	2703	3681
5.832121646606769	-0.71162156784985	1.0529126125551365	-0.67586004703936	0.4991295061431052	NA	Not Sig	ENSG00000108823.17_SGCA	5	12	7	7	0	5
42.38036450157298	1.1882202038654817	0.4174720905450436	2.8462266838345145	0.004424068914977334	0.01222609505727568	P-val < 0.05	ENSG00000108825.18_PTGES3L-AARSD1	14.88	20.84	52.02	41.66	62.9	58.46
1542.47944046717	0.03708265556051911	0.07003536993374995	0.5294846817486292	0.5964692679773776	0.7167065703271233	Not Sig	ENSG00000108826.16_MRPL27	1484	1746	1820	1349	1364	1585
17792.642666677075	-0.04440580962540997	0.04732721036671428	-0.9382722810267524	0.3481045009043979	0.4851842496636385	Not Sig	ENSG00000108828.16_VAT1	17395	20062	22566	14262	16030	17979
18720.120324475283	0.07361063244940312	0.04595978002926415	1.601631522225144	0.10923711594457451	0.19361929529374075	Not Sig	ENSG00000108829.10_LRRC59	17430	20551	22624	15822	17551	19498
1653.1987191657101	-0.643149225614703	0.07912241923817481	-8.128533376598245	4.3451548854416546e-16	6.803318462236166e-15	P-val < 0.05	ENSG00000108830.10_RND2	1995	2199	2497	1105	1054	1397
6654.610982985505	-0.018810004614268055	0.043116323077632836	-0.4362617976583906	0.6626467957928116	0.7696296426167302	Not Sig	ENSG00000108840.16_HDAC5	6619	7461	8138	5557	6185	6442
19229.152969191004	0.05716781249190225	0.03486943182213726	1.6394821912644018	0.10111287659742721	0.18154116000436182	Not Sig	ENSG00000108846.16_ABCC3	19140	20774	22533	16942	17892	19065
8435.393241131791	-0.22975369989156358	0.04266557996920767	-5.384989494046019	7.244887998195873e-8	4.680311739558915e-7	P-val < 0.05	ENSG00000108848.16_LUC7L3	9237	9767	11191	6592	7344	7408
483.31451989337404	-0.7090839750333126	0.11568973823494778	-6.129186441698691	8.832956996407945e-10	7.340874430847785e-9	P-val < 0.05	ENSG00000108852.16_MPP2	563	670	762	286	362	363
