Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ATF7	3534.52397712972	-0.192480994621057	0.313600168736348	-0.613778351576338	0.539361804602917	0.782558668745346
DNAJC7	2531.485607141	-0.157124139139639	0.333533093658435	-0.471090102083083	0.637576393057403	0.833976167689387
PSMB6	1505.65512117015	1.33951759444472	0.521829971062965	2.56696178587852	0.0102593918078183	0.113174793304559
PREB	1449.44271390597	0.552193010674352	0.329343511672498	1.67664760684114	0.0936114115439079	0.34959850294012
MDM2	3926.49094802506	0.979844442724499	0.355900408473203	2.75314222573666	0.0059026247132304	0.0857257862518162
PROS1	714.055532686659	0.119048583484783	0.793556870274695	0.150018968953761	0.880749649560432	0.956805075582148
VEZF1	2531.36304003374	-0.257122093806406	0.328616361822875	-0.782438501784021	0.433956914064722	0.710808373902254
PEPD	1516.42225576491	0.0376694163183372	0.436674936938108	0.086264205091478	0.931256392570265	0.977733218296877
KAT7	3171.06182902719	0.106181539390045	0.416103154126327	0.25518080874198	0.798583452918653	0.918268223538092
FBXO21	2796.67037366877	-0.0354438152216437	0.396287703741168	-0.0894396038207473	0.928732550275685	0.976528800924921
PRKCA	12167.1823920359	-0.210422813055223	0.385406636986072	-0.545976101244016	0.585082365149489	0.805050582317853
BCAP29	764.057630862009	0.141301174155771	0.418740793594036	0.337443058611483	0.735782929983278	0.885759630763808
PITHD1	1304.31349339421	-0.294428909212692	0.449510377053487	-0.654999137378442	0.5124683094503	0.76463521960195
N4BP1	1904.8418688283	0.256412675490104	0.384712089045576	0.666505375815544	0.505088128715235	0.759899508567776
MED29	2335.10825530252	-0.536907813865611	0.455713653899777	-1.17816925007845	0.238729138842077	0.543439402204044
CACNA1C	2351.17392383815	-0.56516419969749	0.881749392125079	-0.64095785576376	0.521550064789433	0.772224124329044
C14orf2	813.913370948566	1.26068794407751	0.557762276883888	2.2602603229475	0.0238050989409425	0.179444318487347
LBR	1272.11684764615	0.978686002366231	0.567968676067386	1.72313376354247	0.0848643383455594	0.334215657280749
LETMD1	830.359092698345	0.167574737156121	0.337912452767156	0.495911694830587	0.619956714669101	0.825132616600474
MRPS27	1561.3696640921	0.483535291877802	0.404325253590102	1.19590673000109	0.231732958566331	0.536824163076771
GNG5	1362.14760372877	0.850780651516461	0.597653245620628	1.42353556640184	0.154580959386719	0.445148208888258
RCOR3	1274.62050673767	-0.29617306218144	0.289001123005171	-1.02481630210185	0.305449872837889	0.610386070610617
NSUN2	1649.43908762646	0.848160360227302	0.471708981465766	1.79805853514124	0.0721677322274283	0.308773953500725
YY1AP1	3292.55338281251	-0.258215819735106	0.354602027144349	-0.728184838125569	0.466500445860725	0.733257271186342
STARD3	2053.58108695076	-0.16268924480838	0.399317454105852	-0.407418316268374	0.68370077659448	0.859534221900316
FXR2	2451.55732711096	0.46717603250291	0.392502190385177	1.19025076533828	0.233947845692874	0.539273412818182
AKR1C1	944.192919577572	-1.6010351842805	1.04346359202906	-1.53434695423078	0.124944320110655	0.402422354181201
FCGR2A	1079.20059892621	-2.96274480868597	1.04055398358456	-2.8472764079762	0.00440950576334084	0.0736825534903275
HMG20B	2948.97031396977	0.453220976829344	0.398210040537755	1.13814552796635	0.255059719878096	0.562017127195987
JADE1	2063.34207562736	0.0723337419005466	0.378072775317258	0.191322270797859	0.848273113789525	0.941957171892183
GIT2	2568.88898216377	0.47945273556372	0.341237495090303	1.40504118821069	0.160009030803358	0.451528074618026
YTHDF3	2201.97254056692	0.412804307742141	0.447228930851076	0.923026842106513	0.355993217177305	0.650780676846855
TFCP2L1	71.7367834180887	-0.166301135214161	0.825390480402549	-0.201481770341057	NA	NA
SRM	2301.69872688729	1.60859092391213	0.572314412724356	2.8106769428623	0.0049437397101954	0.0782319875931769
FXYD6	9305.85302872773	-1.82961712519836	1.19415844679689	-1.53213933218492	0.12548805558676	0.402946202301828
ATP13A2	2998.93340119176	-0.310795654009672	0.467084191187214	-0.665395360994141	0.505797651293608	0.760582808002638
SMU1	2187.54057279305	0.0885195118122943	0.27028069954743	0.327509555660153	0.74328251676561	0.888797527823922
ENC1	1974.26894244288	1.32904893522618	0.537026782682216	2.47482803108656	0.0133300344040828	0.131400361761513
NFX1	1896.53450968434	0.100946071832334	0.337045562957561	0.299502746591698	0.764556476680809	0.901779255251295
C1QC	1696.96985013574	-3.44872587504563	1.15221187061326	-2.99313517158094	0.00276127422337618	0.0558716388538744
PLOD2	3163.58448677301	0.356074367438475	0.785218176859565	0.453471885817231	0.650208983290817	0.841057062898988
ARHGAP4	415.65746207361	-1.75445356555734	0.885320813894271	-1.98171503258803	0.0475111437706822	0.255038258819954
ELK4	3318.57139750033	0.0581002953154044	0.512277939124025	0.113415571661652	0.909701094964509	0.96871711107414
TMEM129	2015.23628736303	0.0447708205675242	0.570293376671927	0.0785048930934358	0.937426438111815	0.979621120287779
ZBTB44	1841.47268024711	-0.246337711633118	0.374060046717878	-0.658551250780627	0.510183976008238	0.763177065287601
PDE5A	1321.47982950582	2.66744304261153	1.00284884291613	2.65986550361369	0.00781718606043893	0.0980599222610339
EHBP1	2039.75240084636	-0.0974023982347711	0.297824827172822	-0.327045932199099	0.743633144822608	0.888886725849014
ARFGEF1	2872.11512894406	0.355294376625649	0.359315851134312	0.988807967987029	0.322757105054181	0.622970779705138
RNF146	1063.87533549435	-0.708823302753487	0.421728201579672	-1.68075860257493	0.0928098125943929	0.348169980954835
G6PD	2848.40618855658	2.29616590463767	0.654019509620733	3.51085230770748	0.000446672488937484	0.0184761269079173
NCBP2	2095.73390104999	-0.196017783320753	0.497112280571779	-0.39431289666651	0.693350042866798	0.863615247790348
NUTF2	2609.22513143246	0.889217473060687	0.492101556844874	1.80697959738623	0.0707654604235314	0.306662173675662
DNMT1	4084.03434367832	0.871792951072967	0.485999657678945	1.79381392002725	0.0728428743885223	0.310747131570618
KIAA1147	2794.16513569443	-0.674910854574331	0.534546758709347	-1.26258525297935	0.20673827040767	0.507817136426912
EFNA1	781.357529110693	-1.58001618533571	0.7193142028294	-2.19655913802448	0.0280519472393384	0.19514923100307
ACKR3	991.176621630672	-0.595391737298351	0.843878763733498	-0.705541794492152	0.480473132029083	0.742784869776054
SCN1B	649.980315980931	-1.44453586564287	0.845951017132787	-1.70758807116148	0.087712803341356	0.338934116761295
ZFYVE21	2315.82139104756	0.217572887459469	0.572838265410335	0.379815561559277	0.704082330034346	0.868139405441701
C9orf3	1754.25275587863	-0.25117728644994	0.524524929822931	-0.478866250522606	0.632033781894903	0.830661703196821
IFI27	935.713285031781	1.27724415822979	0.928639544193418	1.37539281653051	0.169009694828094	0.462741039191037
INPP5A	1455.84056077709	0.384746588346293	0.590853638893898	0.651170718126666	0.514936290248496	0.766679919435165
DNAJC3	2262.94935552301	-0.000232187440982118	0.520270549681891	-0.000446282114419285	0.999643918402962	0.999833602860094
PCIF1	1312.13372455675	0.378980309931869	0.322966507230736	1.17343532981615	0.240621276374097	0.545277514473964
AP3S2	1958.9025836114	-0.161465265238608	0.311801664796624	-0.51784606520278	0.604565675286074	0.818787663598511
CCNT2	1372.11516906766	0.0904432164490071	0.471269930448389	0.191913828159915	0.847809705476585	0.941842149767379
CAPN15	3198.48806466853	0.398377006260314	0.518071238400374	0.768961827509216	0.441915971817553	0.716127407342825
RCC2	5738.35641919578	0.419586785233757	0.547665397440031	0.766137110715858	0.443594723592949	0.716685875736065
GMFB	1434.9506305862	-0.305369291214014	0.613411269317368	-0.497821455992883	0.618609891617019	0.824452799590705
SMAD5	2693.1998566005	-0.0114673641290471	0.50523064083737	-0.0226972855605928	0.981891741087965	0.994213877741172
HMGXB3	2640.50524410527	0.83654292301924	0.456069953167837	1.8342425700458	0.0666179948783583	0.299632464421676
DMAP1	1174.27695690082	-0.431606627349823	0.409194859599738	-1.05477040393911	0.29153034348032	0.597271648845026
AGAP1	7474.40469027763	-0.0692318162552419	0.562592270710708	-0.123058598312741	0.902060695786873	0.965591299208109
ANKZF1	1875.68326530082	-0.031072184185405	0.521765501067569	-0.059552009709015	0.952512441190319	0.985147184586063
DOT1L	5635.31495531605	-0.00253172725084719	0.628048964401113	-0.00403109851994002	0.996783657438663	0.999347873680713
COG4	1896.11761353438	0.427923022371597	0.457642451966885	0.935059718635022	0.349757524128772	0.645996098003882
TP53INP1	1092.39082465074	-0.217122748995792	0.655725949160301	-0.331118128348941	0.740555258851246	0.887403537627855
ACADM	745.152238963457	-0.157124141517808	0.558843441970585	-0.281159497843903	0.778588068140213	0.908653985594707
SHMT2	4253.37546431239	0.83367432742681	0.555358663554439	1.50114580385058	0.133317853995814	0.415299730595636
DGAT1	1281.0295039786	0.185983217929415	0.492094603887165	0.377941998266781	0.705473682232723	0.86890874353472
ATXN2	4623.60793195228	-0.0258408262254416	0.352488597290012	-0.0733096798708097	0.941559689005621	0.981003859801105
MTA1	3643.22286169944	0.699487732788094	0.438518856488182	1.59511437749757	0.110686660939045	0.380137273820712
EDEM1	2015.12727241642	0.319133212401309	0.63941850059379	0.499099122257096	0.617709555886169	0.823969956627014
STARD10	961.532036424416	-0.294179445583144	0.502036143503561	-0.585972642388162	0.55789389944435	0.791687239131158
EPHB4	1472.28898291993	1.59005742486619	0.525058381775529	3.02834404716915	0.0024589795985547	0.0527763405407293
GID8	2473.3085697776	0.252283956634392	0.284518334426022	0.886705446042138	0.375237505505524	0.665589555497721
NAT8L	7918.21489585375	-1.91211741230462	1.12494132659269	-1.69974857097321	0.0891782289612993	0.341678796808214
PPP2R5D	2128.0879793924	0.539899900704503	0.355971733986779	1.51669317857848	0.129344167357161	0.408984263008658
ARHGEF9	2368.86108548529	0.159202196690759	0.333429611105819	0.477468681209101	0.633028417380483	0.830758503590857
KIF3B	4723.47019617251	-0.743204150179791	0.442818191587612	-1.67835053820897	0.093278687424459	0.349075691520128
DCTD	1961.27077505608	0.769618049399815	0.484966320041381	1.58695154198367	0.112523620068645	0.383407847493499
HAX1	1508.65070310471	0.678141293052035	0.469146491740083	1.44547876834117	0.148323452484725	0.438033404299105
TGM1	67.1974070371963	-0.0220517033900982	0.740307643648162	-0.0297872155978691	0.976236754718743	0.992563053899245
MINOS1	782.586654211951	0.383506748462365	0.431587272985296	0.888596055693772	0.374220211636514	0.665074670899978
NINJ1	1343.62229149215	-0.310604357603854	0.435506094451879	-0.713203240002361	0.475720001674163	0.739110441208009
MAT2B	876.77798588179	0.299441448350242	0.546167161995189	0.548259707259515	0.583513589814035	0.804386729265436
POGK	3781.2858078232	0.299718545035484	0.377128882540157	0.794737711460139	0.426766090779278	0.705210760547091
UGGT1	4614.2368124368	1.00495260179343	0.256170453515369	3.92298404442315	8.74589454135569e-05	0.00683232999639845
HECA	2413.80091288717	-0.557759343973931	0.303676813187601	-1.83668729304456	0.0662560722039623	0.298838205582468
RNF13	1151.56173168685	-1.00703732022948	0.474521194560894	-2.1222177887362	0.0338194534086703	0.217077723895576
LAMTOR4	1221.77947330464	0.076962437163618	0.383048613418495	0.200920808658648	0.840760496534577	0.938836234231999
ATP11B	1157.96477598237	0.173810063102636	0.93002424695133	0.186887668437027	0.851748708016236	0.944292397156931
MAST4	2164.07912433184	-1.23239811901739	0.391392111777486	-3.14875563899467	0.00163967240328849	0.041941600750262
ATL2	723.922823324389	0.478440606112442	0.558004187021721	0.857414007350124	0.3912161207263	0.677026966254234
ASAP3	2302.91743172766	-1.29808049987641	0.362334142774205	-3.58255087400178	0.000340255324555288	0.0154426296779937
TMED3	2016.64502861223	1.38525792968393	0.569182509352128	2.43376756474949	0.0149425870481756	0.139401008135094
IDH3G	1340.20751553827	0.804499341849698	0.41186486898144	1.95330896718446	0.0507829955841075	0.265261550019601
PPM1K	2927.18553672295	-0.969363253938812	0.626277518811569	-1.54781742090677	0.121666260964704	0.397760045499875
FAM53B	3244.23532882893	-0.507658756387558	0.556099618857873	-0.912891753873518	NA	NA
CIB1	1095.44939621879	0.176040261034429	0.578820525495491	0.304136175688885	0.761024147208521	0.899422938492337
SPON2	525.530881104136	-2.60882087611754	0.852938644121769	-3.05862665983874	0.00222354061854961	0.0501147046151412
FAM32A	1508.94833123237	0.547888545966052	0.389688219847932	1.40596640611783	0.159734100532422	0.451136587756157
RREB1	2826.75929302246	0.906094694376589	0.511554635965729	1.77125693068158	0.0765179860051675	0.319032406722024
RAB34	916.326110084076	2.98149337159907	1.06136956585887	2.80910011696671	0.00496801943823267	0.0785211391501079
UQCRQ	1644.63811993846	0.961374394027858	0.55824801598777	1.72212773981255	0.0850463810529949	0.334428774591966
MAPKBP1	3133.76698885983	-0.580828751129232	0.574135694993215	-1.01165762065377	0.31170178513865	0.616470575510258
FOXP4	2163.47231825961	-0.134326770858719	0.438164476219503	-0.306567004284999	0.759172971764193	0.898478441331016
CREBL2	1071.26704031677	-0.610947951656009	0.549567045131822	-1.11168956921255	0.266271646163947	0.571929449130658
HMGCS1	5306.17514163327	2.5737840908349	0.92231654431467	2.79056480847078	NA	NA
OXR1	1479.54053843378	-0.410134435511057	0.542013193987487	-0.756687180424108	0.449237296896105	0.7212849413744
MKNK1	701.848274518845	-0.073430286808004	0.412244827417091	-0.178123003429975	0.858626376783769	0.947417302966457
MEGF9	3658.08848783883	-0.933021819585195	0.451823339382929	-2.06501466006483	0.0389216132041745	0.230894656365277
GATAD2B	5439.04256043072	-0.07663151272142	0.346375992791364	-0.221237944650448	0.824907165625704	0.930620254216747
CHST3	7441.48951165503	-0.16958831462811	0.324515820039321	-0.522588743462679	0.601260475570587	0.816612185804566
BRD1	2335.57444718679	0.440845302796919	0.393744326360739	1.11962325113741	0.262874343075958	0.569350544879178
DDX41	1959.19331518028	0.411817927726695	0.408379327704496	1.00842011284344	0.313252821363115	0.617391920617801
ALDH7A1	2142.93424819864	-0.351683641081641	0.466587898952298	-0.753735023714354	0.451008346873503	0.72242784844159
AKIRIN1	2479.11228628167	0.441298977263384	0.356311702186605	1.23851946078456	0.21552351072381	0.518995543233404
ATP6V0E2	4137.46137264587	-0.834616414027603	0.675866323661091	-1.2348838591433	0.216873731411908	0.520712076283072
RNF149	1065.18027073426	-0.131788246609561	0.335707310978468	-0.392568890517889	0.694637920377704	0.864155460118294
KSR1	3787.60957481688	-0.759976480047925	0.469835658524166	-1.61753682646213	0.105762453065346	0.370836531404045
ZDHHC18	1440.13195050116	-0.215035334643754	0.40328554235383	-0.533208637702882	0.593889162894058	0.811660941885009
RAPGEF5	1050.02884186085	-0.907207392229957	0.803626172955042	-1.12889229191483	0.25894327280631	0.566028064793199
ARFGAP3	1462.80130519295	0.593725326233157	0.554831897095495	1.07009948299884	0.28457453182061	0.590799508485894
REV3L	3839.69277771906	0.0763340826384573	0.445310148311303	0.171417792583281	0.863895265379532	0.949970548864563
SRC	2335.65759783014	0.504206351969153	0.614343412855534	0.820723949208714	0.411803525989427	0.694465302074108
VPS26A	785.915317186387	0.258452136539333	0.530434584503501	0.487246013155893	0.626084001088081	0.827819791082145
TRIM33	2097.40837057583	-0.0872221941194685	0.395780390788726	-0.22038028196811	0.825575000643709	0.930828157803323
AMZ2	1564.09451883712	-0.563226445396439	0.375742914429823	-1.49896757534634	0.133882043994123	0.416304477667643
EIF4A3	1567.11064019207	0.257302109394206	0.412035835951417	0.62446536670792	0.532322008269579	0.778317266742234
RNF38	1964.70452869719	-0.553924821078228	0.364765896446716	-1.51857623334352	0.128869197234833	0.408252369621062
KRTCAP2	1123.56414459795	0.9747126355542	0.363858616610551	2.67882246305978	0.00738815551897823	0.09523725916032
ZBTB40	2870.79142056618	-0.469274261918801	0.39688662811746	-1.18238869408298	0.237051507169954	0.541519588804052
TCF3	5573.93693038081	0.650422226170872	0.462870699024105	1.40519204940427	0.159964177714441	0.451498977954106
SPRY2	2779.56054226679	0.661263571944552	0.753963008015529	0.8770504188064	0.380459253323393	0.668880956898472
CRELD1	1693.52293711754	-0.375359393843908	0.568639336754373	-0.660100998264295	0.509189018128416	0.762762770218636
CCDC85B	1874.8355557175	1.09816680542165	0.535734192447468	2.04983519981196	0.0403805153958676	0.23439310881494
PIN1	1860.63006547413	0.452171762428243	0.416196783671879	1.08643742615927	0.277285510916757	0.583300557534917
C16orf72	7233.08522210661	0.338938462286016	0.321796555662183	1.0532693912418	0.29221754320934	0.597929791372774
AP2S1	2111.38063854332	1.96570067759364	0.627818452586048	3.13100175615533	0.00174211118757228	0.0435037391427231
ADAMTS2	3534.27239516809	4.09804191288332	1.11195486736733	3.68543907054957	0.000228308698803077	0.0120818745022471
ATXN1	7734.69129472637	-0.550095785553494	0.313710294134121	-1.75351525225471	0.0795136037973471	0.326002025668518
BCL2L13	3181.57984090607	-0.0489536536240745	0.476821990202108	-0.102666518386295	0.918227647642373	0.97172662664055
LINC00963	3187.0341364201	-2.04070277962075	0.399436460826434	-5.10895468931039	3.23946021150167e-07	0.000120979955498681
GAPVD1	3408.87324819119	-0.0366154789453912	0.349749088690944	-0.10469070579265	0.916621237136705	0.971156374370906
SMARCA1	2466.87804004456	0.268024862310492	0.488062105926792	0.549161385519848	0.582894701546013	0.804372534196362
SLC30A9	1524.29953780835	0.556671921059102	0.422777470651021	1.31670195245243	0.187938548916275	0.485963357642855
FMNL3	4591.40937174651	0.354531766247088	0.512774001381172	0.691399652268145	0.489314422561293	0.748908683132506
ABCF2	1841.65382041153	0.808890818101886	0.41187871766523	1.9639053522531	0.0495410690571885	0.261043802025813
RANBP9	1935.27544967039	0.0930869953538298	0.357812087425069	0.260156094847756	0.794743369666669	0.916542313826806
NUP153	3111.89424639419	0.262443843479784	0.440257311781807	0.59611467307067	0.551098622535191	0.788569093629531
GTF3C5	1911.06713090628	0.234103344182316	0.316191799436348	0.740383984023734	0.459067034158609	0.728653940921333
KLC2	2596.42870870279	0.107490209121717	0.469115297540336	0.22913388176704	0.818764860055368	0.928630201827409
RARG	888.934197488961	1.00592087301456	0.515337211631724	1.95196630538185	0.0509422051456899	0.265390818437351
TBX3	256.805830362188	1.23850923321464	0.835094582607588	1.4830765987577	0.138054060622091	0.423096043702543
DIP2C	4930.98594576105	0.164700601972582	0.316628371273099	0.520170069758292	0.602945044260971	0.817625757188002
MAP4K5	1938.86495568708	0.539988577542823	0.478535228686369	1.12841969655014	0.259142713322985	0.566028064793199
WWP1	1126.13454590725	-0.072104832881937	0.373220139368629	-0.193196522041698	0.84680506243579	0.941401416130001
CAPG	767.467496687068	0.0167586155902528	0.809130758135321	0.0207118755797565	0.983475495709993	0.994513645580766
AP3S1	715.879586590711	0.872175516489836	0.589167497583303	1.48035239565556	0.138779227145651	0.423780705739985
DIP2B	5092.80266192149	-0.58933782731466	0.470901433975172	-1.25150994410803	0.210748487929219	0.512691882695481
TPGS2	2139.6803182359	0.656521372228196	0.395283724508115	1.66088642542812	0.0967362590623855	0.355879437715857
WDR59	1759.70053033883	-0.246138991021593	0.506522154710244	-0.485939240234017	0.627010245699948	0.828454083894238
CTBP2	2876.45691863967	0.0554276060381274	0.407264379907265	0.136097357816435	0.891744316251523	0.961068788444377
CXXC5	6113.7763570102	0.584183078062972	0.496182188262608	1.17735600326263	0.239053442698768	0.543885196384629
PTDSS1	1652.04998661256	0.442932587911672	0.472116156715957	0.938185617269939	0.348149028433676	0.644748635544285
MUM1	5049.99334111883	-0.740114429703981	0.516705051517901	-1.43237312569285	0.152037065427988	0.442420601058674
NIN	4301.58254190779	0.322648238287795	0.46938632260878	0.68738312717457	0.491841327412311	0.749983433341848
ALDH1B1	1535.01322896824	2.73650954269961	0.709690080788451	3.85592192532747	0.000115294284073456	0.00805888549264246
USP10	2617.26178424374	0.390755187074522	0.37532148732425	1.04112127941382	0.29781926469623	0.603160150115343
MMRN2	373.210066958936	-2.13091571912704	0.893133155311316	-2.38588804642939	0.0170379368837362	0.148766114233344
CDH13	2038.21095366581	2.7750992578644	1.01444476422902	2.73558438637463	0.00622696180449365	0.0875836720213904
ZBTB18	3026.41080410737	-0.259523577451782	0.527880869403896	-0.491632852209336	0.622978914837972	0.82575667327291
PMPCA	1732.47748714742	0.70355439359162	0.363439240367712	1.93582397123601	0.0528892639586225	0.269623856943508
PHLDA1	8993.93483273437	0.889776056606275	0.680339364142115	1.30784150308318	0.190927073895672	0.488916036254169
SCMH1	1215.31672742644	0.091369890831528	0.408023404543531	0.223932965153669	0.822809464528324	0.930320142533849
MIAT	4635.6774593856	-2.06646551204145	1.03839461176955	-1.99005800744665	0.0465845458962437	0.252344218570162
KIAA0895L	1654.07253526815	-0.00331593194639593	0.570160931365994	-0.00581578246417481	0.99535970312124	0.998705290330572
NFKB2	1322.27842863119	0.40416610881037	0.581071826648834	0.69555275316183	0.486708963426712	0.747213161962715
STAC3	55.5762304276812	-0.591243832327521	0.697062941475827	-0.84819289213071	0.396330555072211	0.680061441675575
INPP5F	1676.30433671215	-0.469074143079557	0.470291878066595	-0.997410682506267	0.318565208229508	0.620468758272672
UROD	1118.20212524347	0.836123274265716	0.624389449450264	1.33910538527176	0.180536367584969	0.477207454136124
PPFIA1	3993.89864715869	-0.747515963739394	0.39892679319752	-1.87381739328117	0.0609555982279223	0.287739481559109
SLCO2B1	2153.48430669242	-2.30181993556524	1.27157356492466	-1.8102137375761	0.0702626480567445	0.305828529054182
USP20	1719.16345970394	-0.367491946771572	0.42811331159474	-0.858398785598722	0.39067229794091	0.676371027847183
SLC20A1	2113.87288740757	0.661130294328837	0.479187377486036	1.37969054568451	0.167681945099307	0.461231208836919
MICU1	1557.85391932019	0.18033647202129	0.374318995611205	0.481772162609137	0.629967806587218	0.829680819979826
MAN1B1	2510.78741472812	0.706043061196295	0.421103586462861	1.67664936584092	0.0936110673744335	0.34959850294012
ADAMTS9	3762.79836463216	-1.34882516367819	1.12224250135055	-1.20190169420153	0.229401617972447	0.534017550938174
TAF1D	1854.6335083921	-0.67693135854017	0.550795136394757	-1.22900750898245	0.219068990677973	0.523578492805226
ADGRL2	1605.2322694597	1.07799050277325	0.865181789225766	1.24596994088135	0.212775430882932	0.516114336625734
PSMC4	1988.27140069575	0.494520595766579	0.429260328907427	1.15202957847341	0.249308918986806	0.555356770699547
SDHD	653.071129735357	0.273647646906142	0.480400040546735	0.569624529162629	0.568932387919547	0.79731316390601
KDM5A	4816.86532263635	-0.151750634394219	0.340120585344513	-0.446167156393984	0.655476505472389	0.844361230218744
ZNF704	5032.83115418968	-0.190349580802563	0.836740388913349	-0.227489414069954	0.820043199823292	0.929401254217484
SCAMP4	3395.61532736924	0.0669821070661738	0.444398465551234	0.150725333812953	0.880192388045	0.956615594831016
RAMP1	1694.97819141187	-0.342485819989785	0.928159672381467	-0.368994506204991	0.712131819698405	0.873097617926234
TMEM9	2046.00938080837	0.22080261529683	0.342273473802101	0.645105835529913	0.518858602462136	0.769977379838189
CLCN7	4348.68224570944	-0.0159861722340751	0.463473565661832	-0.0344920906357348	0.972484749355491	0.991461999019461
BACE1	5116.14125688159	-0.312656910790516	0.481731555038058	-0.649027259104535	0.516320757042078	0.768046957470924
GSDMD	488.473074141686	0.749275530084398	0.520406363301323	1.43978933180446	0.149927010340891	0.439977415861406
EXTL3	6401.24069829215	1.08312364536068	0.594784034512782	1.82103685121259	NA	NA
RPS19BP1	1524.45025661555	0.0710095519985858	0.352060690748338	0.201696905859181	0.840153681656537	0.938602459225008
ATMIN	1627.22081788494	0.467560175901335	0.406870867018631	1.14916110688241	0.250489554989159	0.556828056677432
MOAP1	1151.99281160433	-0.465154772875402	0.495068422672711	-0.939576736411877	0.347434713787672	0.644748635544285
MCCC2	1023.0580790102	0.572265103146092	0.545463446867804	1.04913556798754	0.294115728086486	0.59885672790099
SLC35C2	1517.69809636011	0.301054051495055	0.415804095924868	0.724028585686304	0.469048185731196	0.734682904217192
ITGB1BP1	1417.4970184405	0.356059846336374	0.290485022619194	1.22574252925647	0.220295580365406	0.524114221142378
SMARCD1	2089.70284777046	1.00041149330992	0.464955684414603	2.15162762139251	0.031426694853016	0.207554135760919
OAF	745.404533955327	1.03584162946915	0.629665257976969	1.64506714694275	0.0999559646915212	0.362137599093809
NUDT4	6567.65011781696	-1.05855184086849	0.660852187283594	-1.60179819517526	0.109200242305238	0.37681002301261
ZNF185	421.07532807056	0.523899304220095	0.879416087665287	0.595735410766668	0.551351998237449	0.788569093629531
CCM2	1565.68357164907	0.267615015268411	0.336831106608567	0.794508019057182	0.426899742448624	0.705210760547091
PLIN3	3759.07576719705	1.90836462692929	0.575731831214801	3.31467624936182	0.000917493195801191	0.0294657335683474
CCDC93	2453.53654684042	-0.269658114898259	0.39165365838956	-0.688511671273711	0.491130623090761	0.749640723121742
CCDC88A	6555.68109293399	0.275591531167305	0.482092406003494	0.571657067681144	0.567554325340625	0.79683164194708
JADE2	1772.16390516248	-0.562917824877587	0.606511401057646	-0.928124061470172	0.35334321966309	0.648946076186069
YTHDF2	2412.63976278333	0.904979356534968	0.456179154784935	1.98382444055696	0.0472754145254726	0.254473458997496
PIGQ	2310.31110131487	-0.268947096556241	0.585160310834111	-0.459612676349961	0.645794258656855	0.838192443846544
MED28	4588.19793363758	-0.89097436894066	0.457157095490839	-1.9489457294413	0.0513019061621251	0.265864607124035
DDX18	1874.79685934508	0.345674762607168	0.466138383572902	0.741571118768653	0.458347227489802	0.727953415615941
NT5DC3	1622.2072623479	0.212661022498046	0.449735984031841	0.472857476494453	0.636314864685839	0.833477462301694
POLG	3395.59827198218	0.240481791399001	0.444236848043681	0.541336884722708	0.588275401580363	0.806990472316709
BCKDK	1833.05622041776	0.932287437987971	0.47325284959081	1.96995631150253	0.0488433778087931	0.259074530770358
RPS27L	1156.69815834932	1.25619478954587	0.487325132210559	2.57773446620254	0.00994503867667531	0.111389546309188
APPL2	1633.40277362785	0.394210063739002	0.392168282070743	1.00520639164768	0.314797478097902	0.618011089849456
PPP2R2A	1844.43839405968	0.328303196252392	0.514404135182583	0.63822036760234	0.523330240578782	0.773456532632887
BRD7	1974.58850887785	-0.184236905351859	0.367844250250237	-0.500855743229713	0.616472651375617	0.823436011516446
PDZD2	2867.68931076078	-0.683190707041702	1.03709539176998	-0.658753970428621	0.510053769593641	0.763177065287601
FTO	3871.04264292411	-0.47840503341387	0.476413800956184	-1.00417962799081	0.315292039681095	0.618629235225578
FARP1	9724.02010868203	0.445831755006604	0.450005252130269	0.99072567019183	0.32181955284495	0.622045253684871
USP25	1351.12350523483	0.00129752050447358	0.380553464332866	0.00340956166763114	0.997279568657179	0.999565992934837
PTAR1	3986.02956945348	-0.361577058404501	0.492701961687946	-0.733865676454332	0.463030607979312	0.731304141722764
SUCLG2	783.110437032392	0.683358375438545	0.682485328858705	1.00127921662624	0.316691837874797	0.618927332281033
PHPT1	1784.29514443542	0.426224699117205	0.46457667121226	0.917447486127575	0.358908198998114	0.652840527006498
PRKAR2A	2729.27122101818	0.538160059351885	0.412482076238764	1.30468713758212	0.191999403057703	0.489300876850699
CMTM6	1209.44001206993	0.640790756222475	0.493402859330077	1.29871715192838	0.194041015617553	0.49115222988711
ARHGAP32	3000.88047484014	-0.872936914198615	0.564459559938528	-1.54650036274287	0.121983772546101	0.398196154055305
PDZRN3	2770.02079318113	0.182196595776371	0.504369377936189	0.361236434539096	0.717922707579409	0.875227371832426
IGBP1	881.587900268948	0.120465060584967	0.472882521865766	0.254746274211341	0.798919073349039	0.918268223538092
CLCN6	2690.75707779243	-1.04004295991204	0.43850177870852	-2.37181012805737	0.0177011845040885	0.15157253122568
CHPT1	1262.93727757631	-0.305665855374221	0.320579763633194	-0.953478322867449	0.340347774208996	0.638536781496453
EIF2S1	1610.72058704916	1.3624330914513	0.597635079660711	2.27970736293589	0.0226250503295306	0.174370302392273
POLR2C	1475.74746631172	0.51717077388943	0.417868961516413	1.23763864157955	0.215850079699846	0.519590495719464
MCMBP	1513.8052927711	0.257627930143303	0.33193807019759	0.776132517701111	0.437670745519402	0.713471048064311
