baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant	gene	CTRL1	CTRL2	CTRL3	Treated1	Treated2	Treated3
784.1806014925178	0.607557974948475	0.1029142153349044	5.903537941491893	3.557877520283405e-9	2.7168885263787387e-8	P-val < 0.05	ENSG00000104856.14_RELB	683	653	718	757	811	1045
1924.4301445710146	0.4487287506190576	0.07106296740609491	6.314523119401444	2.70995810554672e-10	2.3753825086696056e-9	P-val < 0.05	ENSG00000104859.15_CLASRP	1634	1774	1991	1775	1972	2381
42.860189296140874	-0.11446792915433773	0.39141632770507145	-0.29244546293068346	0.7699460522919785	0.8490223739610409	Not Sig	ENSG00000104863.12_LIN7B	39	61	48	22	34	59
1402.2875814393046	0.38852338314610874	0.07197725089642693	5.397863607005248	6.743910273853603e-8	4.37320087344329e-7	P-val < 0.05	ENSG00000104866.11_PPP1R37	1226	1280	1525	1302	1521	1553
1877.155450915826	-0.2413219553919474	0.06943559783935498	-3.4754789027706767	5.099421013127196e-4	0.0017546421823902369	P-val < 0.05	ENSG00000104870.13_FCGRT	2123	2210	2400	1353	1595	1796
1493.0672113652681	-0.07112646293432878	0.07381886328393474	-0.9635269329568246	0.3352831548333533	0.47177010281861215	Not Sig	ENSG00000104872.11_PIH1D1	1502	1653	1927	1191	1292	1531
4280.389477516938	0.20491974793287876	0.05408930522790635	3.788544649805454	1.5153236168340055e-4	5.770665188429686e-4	P-val < 0.05	ENSG00000104880.19_ARHGEF18	3936	4294	4974	3841	4048	4735
870.3483327903087	-0.09605392878734521	0.088288975408795	-1.0879492976625562	0.2766174913062685	0.40627233054310463	Not Sig	ENSG00000104881.16_PPP1R13L	877	1054	1050	702	745	870
22.16729803762266	-1.6921004576812155	0.5305185079229678	-3.18952200990302	0.0014250828675544034	0.004428768893395207	P-val < 0.05	ENSG00000104883.8_PEX11G	24	50	39	7	10	12
4922.375808002632	-0.04384327075524173	0.05513477986109859	-0.7952017014613346	0.426496182220672	0.5648520174035128	Not Sig	ENSG00000104884.17_ERCC2	4873	5753	5946	3897	4699	4751
9161.444971673207	0.19144575147704845	0.04093630005284144	4.676674521877312	2.9156447065493905e-6	1.485414520020729e-5	P-val < 0.05	ENSG00000104885.19_DOT1L	8657	9228	10482	8191	9187	9489
1426.0226548573994	-0.03853986482119646	0.0727166430008354	-0.5300006055113641	0.5961115109673305	0.7163606281609395	Not Sig	ENSG00000104886.12_PLEKHJ1	1407	1623	1766	1148	1379	1344
137.886038753285	-0.31589723019075244	0.2357345127537175	-1.3400550750953661	0.18022744011927766	0.2899784298938268	Not Sig	ENSG00000104888.10_SLC17A7	117	195	199	119	82	137
1795.3391481309225	-0.1900661918714463	0.06479412258784038	-2.9333863054288067	0.0033528642888733264	0.009566086998063819	P-val < 0.05	ENSG00000104889.7_RNASEH2A	1914.11	2025.81	2411.69	1451.33	1504.68	1655.57
12.560406506896522	-0.8670388333533816	0.7153598606504994	-1.212031707461131	0.22550024350307143	0.3466673283234521	Not Sig	ENSG00000104892.17_KLC3	25	8	20	11	9	4
8820.759733067169	0.3662354076225992	0.061505458176119326	5.95451880992242	2.6083812947700174e-9	2.0265344218571148e-8	P-val < 0.05	ENSG00000104897.10_SF3A2	7455	8118	10068	7822	9118	10469
355.43279050298366	0.22524079940207895	0.12604999593720034	1.7869163559060857	0.07395100856506914	0.14054940110064243	Not Sig	ENSG00000104899.8_AMH	330	359	398	300	367	389
16766.05716412271	0.05755660803410899	0.04867914886956159	1.1823667703873588	0.23706020234378994	0.360734610154572	Not Sig	ENSG00000104904.12_OAZ1	16382	17965	20167	14074	15036	18023
1927.2658184606323	0.19980324149325113	0.06963250497635329	2.8693961471169667	0.0041125636132015465	0.01144697954544401	P-val < 0.05	ENSG00000104907.13_TRMT1	1670	2024	2273	1679	1954	2041
5047.27771181209	-0.26934441219758015	0.046963739989964594	-5.735156788090872	9.742218146896484e-9	7.04096675162064e-8	P-val < 0.05	ENSG00000104915.15_STX10	5508	6136	6649	3795	4187	4620
3031.862793454553	-0.1849394581612013	0.05297218956786187	-3.491255688501948	4.8075592636015474e-4	0.001662023395512074	P-val < 0.05	ENSG00000104936.20_DMPK	3235	3547	3915	2348	2687	2773
8.447339004625652	0.31293545160260827	0.8800881902518489	0.35557283357370995	0.7221604913820883	0.8148888066643568	Not Sig	ENSG00000104941.8_RSPH6A	15	6	3	3	13	10
3391.4729638684253	-0.039189189331899237	0.052847449461947	-0.7415530878196412	0.45835815563010673	0.5947231863695039	Not Sig	ENSG00000104946.14_TBC1D17	3353	3892	4160	2786	3148	3270
14.34051648571196	0.7536630127939032	0.6194115231713968	1.216740381152641	0.22370300984188762	0.34462764269693236	Not Sig	ENSG00000104951.16_IL4I1	9	8	19.32	13.03	15.02	22.02
15.06373070212309	-0.3315426734187953	0.6261191937513602	-0.5295200606012009	0.5964447320976867	0.7167065703408301	Not Sig	ENSG00000104953.20_TLE6	25	11	19	10	8	19
1666.9510519706437	0.609629602909191	0.07591012742006518	8.030939001533657	9.672944068951125e-16	1.4784035454415537e-14	P-val < 0.05	ENSG00000104957.14_YJU2B	1318	1424	1639	1613	1769	2175
4118.980033850051	-0.1049043252135064	0.05659343570997508	-1.8536482879588825	0.06378949442982063	0.12424141299497207	Not Sig	ENSG00000104960.15_PTOV1	4129	4751	5298	3224	3590.48	4126
19144.916326961084	-0.33780566135406864	0.04599464118910652	-7.34445693282363	2.0659620052484956e-13	2.5044294733836816e-12	P-val < 0.05	ENSG00000104964.15_TLE5	20566	24393	26000	14282	14981	17299
7175.1338324308535	-0.6024308064947832	0.04527146964781403	-13.3070742165286	2.1056723986248594e-40	1.499633561395642e-38	P-val < 0.05	ENSG00000104967.8_NOVA2	8980	9276	10397	4996	5037	5629
15050.614865892787	-0.03890606552345774	0.0382597074289351	-1.0168939633352714	0.30920387538853583	0.4428823510329255	Not Sig	ENSG00000104969.11_SGTA	14996	16904	18720	12618	13815	14391
8742.683490865636	-0.05966764718912745	0.04295998422968243	-1.3889122228285447	0.16485944329400865	0.2701067327714223	Not Sig	ENSG00000104973.19_MED25	8693	10065	10854	7212	7847.52	8497
1669.0324862298514	-0.21477142306966926	0.07559791656003186	-2.840970133073979	0.004497652442727485	0.012396042630043463	P-val < 0.05	ENSG00000104976.12_SNAPC2	1638	2014	2318	1284	1475	1492
10838.172332100074	-0.2514372012900143	0.050110813305533596	-5.01762363657843	5.231453461604976e-7	2.982995820409749e-6	P-val < 0.05	ENSG00000104979.9_C19orf53	11011	13626	14510	8351	9045	9832
1452.9496533921326	0.524229819631929	0.07396067636271661	7.087953293734236	1.3610988733538644e-12	1.5189063651447833e-11	P-val < 0.05	ENSG00000104980.8_TIMM44	1159	1269	1534	1390	1605	1727
64.80295552835052	0.7872301829612252	0.3081703697434001	2.5545291184766303	0.010633153556607452	0.026580939987760566	P-val < 0.05	ENSG00000104983.8_CCDC61	54	36	68	62	88	76
87.96126467350463	-0.3592719018789024	0.25595960960197006	-1.4036273240047057	0.16042985416763925	0.26392177886047874	Not Sig	ENSG00000104998.4_IL27RA	103	90	136	57	71	85
4064.0347759022875	-0.5217757567781199	0.05263381917011844	-9.913317426038986	3.643433947037378e-23	9.68011317197975e-22	P-val < 0.05	ENSG00000105011.9_ASF1B	4671	5275	5964	2867	2944	3370
242.29791342184794	-0.9250784971908393	0.1517030088253409	-6.097957478588333	1.074323129409277e-9	8.824165147352126e-9	P-val < 0.05	ENSG00000105048.18_TNNT1	307	344	404	140	156	164
2452.167018868649	-0.06543378123704478	0.05556502289347256	-1.1776073837401684	0.2389531648603841	0.3629688487337139	Not Sig	ENSG00000105053.11_VRK3	2559	2697	3057	2035	2183	2374
5112.978819610391	-0.226584583253675	0.0562925711193951	-4.025124074952891	5.694528275739847e-5	2.3374118363758255e-4	P-val < 0.05	ENSG00000105058.12_FAM32A	5386	6188	6725	3840	4171	4980
8466.227219118138	0.06250702815159344	0.04200462911242074	1.488098561334759	0.1367249028393398	0.232283979304042	Not Sig	ENSG00000105063.19_PPP6R1	8155.58	9068.57	10270.5	7327.86	7911.5	8553.58
1455.5690299029466	0.008918677736855795	0.07918046353385544	0.11263735192763058	0.9103180709185015	0.9442147912169183	Not Sig	ENSG00000105072.9_C19orf44	1417	1686	1708	1217	1243	1564
1892.6281531166076	0.08868140192795305	0.06457522540574467	1.3733037921392044	0.16965792420842993	0.2764307769506944	Not Sig	ENSG00000105085.11_MED26	1779.28	2053.29	2256.96	1691.73	1850.1	1816.16
60.4518462337341	-1.304863004542811	0.30313812508705656	-4.304516313044011	1.673509613587198e-5	7.537407923646689e-5	P-val < 0.05	ENSG00000105088.9_OLFM2	91	91	103	26	35	35
8.980220227775801	-0.8302040801270331	0.7886308655459259	-1.0527156828338544	0.2924713187595957	0.42466934865340983	Not Sig	ENSG00000105122.13_RASAL3	12	14	12	2	9	7
3739.553906681715	0.4041831101625487	0.053928406288113226	7.494809099367689	6.63949250497204e-14	8.432361038357988e-13	P-val < 0.05	ENSG00000105127.10_AKAP8	3235	3446	3998	3812	3908	3971
58.23732576403091	2.8910475671443083	0.35186383410782235	8.216381699116024	2.0973516945177782e-16	3.3899748310680972e-15	P-val < 0.05	ENSG00000105131.8_EPHX3	14	12	20	95	83	104
1736.7523611257882	0.2117414189959424	0.06369320761603227	3.3243955976028565	8.86104037640652e-4	0.002892246963088385	P-val < 0.05	ENSG00000105135.16_ILVBL	1639	1778	1915	1601	1652	1874
1303.4291395893297	0.3368870258670724	0.07183156277621183	4.689958186161556	2.7326088440153256e-6	1.3994641697777365e-5	P-val < 0.05	ENSG00000105136.22_ZNF419	1196.34	1212.75	1408.44	1235.3	1375.98	1388.11
2791.106487844618	-0.2784428932044272	0.056793517605392856	-4.9027231441989	9.451715150858765e-7	5.1876941252144536e-06	P-val < 0.05	ENSG00000105137.13_SYDE1	3057	3301	3796	2083	2292	2572
21.895700595476	1.3688177944738666	0.5774569990320655	2.3704237662168466	0.017767707616536576	0.04149700398277727	P-val < 0.05	ENSG00000105146.14_AURKC	13	5	23	39	17	30
2488.595176944582	-0.16157270739126386	0.058986030000957944	-2.7391690437318785	0.006159469427673634	0.016356682015749267	P-val < 0.05	ENSG00000105171.10_POP4	2560	2943	3217	2093	2150	2207
333.76362867466133	-0.6906941261382366	0.1366148813607067	-5.055775178068519	4.286460637216965e-7	2.4689579929782973e-6	P-val < 0.05	ENSG00000105173.14_CCNE1	400	439	532	194	237	274
4171.87436425639	-0.1552367051972884	0.05271092330420217	-2.9450575984297505	0.0032289454682282877	0.009243391556012618	P-val < 0.05	ENSG00000105176.18_URI1	4281	5032	5267	3414	3735	3694
525.3046624403216	-0.07830695297550759	0.106209134417835	-0.7372901907612008	0.46094589616248893	0.5970987290759637	Not Sig	ENSG00000105185.12_PDCD5	508	610	675	435	485	485
5240.981413584686	0.06470374677365986	0.0455085421851277	1.4217934406785988	0.15508622434352073	0.25710471336721424	Not Sig	ENSG00000105186.16_ANKRD27	5097	5564	6340	4640	4856	5234
6636.043420683877	0.053083352820284334	0.0597062441991234	0.8890753979307193	0.37396255985347276	0.512039123174538	Not Sig	ENSG00000105193.9_RPS16	6415	7089	8126	5346	6034	7271
4815.696964889255	-0.010645411785446732	0.05331667626111876	-0.19966383000528318	0.8417435035961431	0.8968365800353484	Not Sig	ENSG00000105197.11_TIMM50	4617	5416.27	6027.45	3917.18	4523.3	4771.32
4832.2750470184155	-0.14324107830945274	0.057426671886958665	-2.49433013620248	0.012619511128974078	0.030788484925227465	P-val < 0.05	ENSG00000105202.9_FBL	4781	5588	6503	3826	4430	4374
2826.8678536003245	-0.4039057827639972	0.060386873998444335	-6.688635394082536	2.2526118012674262e-11	2.2266660557010207e-10	P-val < 0.05	ENSG00000105204.14_DYRK1B	3044	3582	4081	2041	2215	2443
48.02805649265409	2.41282282000246	0.3821885971034181	6.313173229889858	2.733711985597354e-10	2.3951801168982196e-9	P-val < 0.05	ENSG00000105219.10_CCNP	10	15	26	79	64	79
32573.989229512586	-0.23050273194222645	0.04012486904789777	-5.744635120604911	9.21194105352371e-9	6.678901482814593e-8	P-val < 0.05	ENSG00000105220.17_GPI	33863	39129.91	43845.92	25388	27816	29234.99
9005.272253945588	-0.20291446110686584	0.046660757499516335	-4.348717680139873	1.3693585651693109e-5	6.265204891855395e-5	P-val < 0.05	ENSG00000105221.18_AKT2	9237	10956	11809	6945	7864	8232
16030.33992494202	-0.07357495194955173	0.044721716725754784	-1.6451728005150719	0.09993418094018298	0.17975532625309948	Not Sig	ENSG00000105223.20_PLD3	16041	18642	19857	12810	14254	15968
145.92971237207726	-0.2314164079448153	0.19522103132155805	-1.1854071581234404	0.2358565029027748	0.3594095639701942	Not Sig	ENSG00000105227.16_PRX	174	175	171	107	119	144
3499.0807552105584	0.18673226846028823	0.04903295284175419	3.808301512310221	1.3992459689415933e-4	5.365476550562913e-4	P-val < 0.05	ENSG00000105229.7_PIAS4	3293	3606	3951	3158	3401	3688
10551.033693639041	-0.11691606528316473	0.042804822156536373	-2.731376031784574	0.006307046391446453	0.01670288296125993	P-val < 0.05	ENSG00000105245.9_NUMBL	10716	12178	13552	8447	9572	9829
46.68128052289176	0.3213582672635948	0.35476404000451245	0.9058366435885307	0.3650223225698502	0.5026353317891693	Not Sig	ENSG00000105246.6_EBI3	49	48	39	58	42	41
964.6459136064874	-0.020116414177488894	0.08257267417265354	-0.2436207181013287	0.8075245809502629	0.8734449549053865	Not Sig	ENSG00000105248.16_YJU2	1000	1071	1146	784	857	998
2873.4676278947522	-0.14707817044942154	0.07370099310440573	-1.9956063582626193	0.04597678689949604	0.09426528149695754	P-val < 0.05	ENSG00000105254.12_TBCB	2821	3395	3830	2120	2459	2951
865.666874010653	-0.34798167916278344	0.08709804100477982	-3.9952870942721512	6.461590274522539e-5	2.6317251413965803e-4	P-val < 0.05	ENSG00000105255.11_FSD1	960	1041	1219	609	717	773
1970.657887566791	-0.28686165381761536	0.06557963489695887	-4.374249022098749	1.2185122059773682e-5	5.6214358652275746e-5	P-val < 0.05	ENSG00000105258.9_POLR2I	2136	2487	2557	1446	1618	1827
5.657726429798653	1.0996971036092218	0.9694964087507691	1.1342972430668627	0.2566698852301397	NA	Not Sig	ENSG00000105261.8_OVOL3	4	2	6	8	8	5
21591.034242320144	-0.5929947036905365	0.03569016653910082	-16.615072474959554	5.420929608732485e-62	8.05715124671826e-60	P-val < 0.05	ENSG00000105270.15_CLIP3	26073	29026	30950	14908	15609	16801
24380.450966697532	-0.2878599405270706	0.04020910402135813	-7.1590737354944824	8.122399174473127e-13	9.30718041718538e-12	P-val < 0.05	ENSG00000105281.12_SLC1A5	27012	29457.78	32381.53	19560	20228.28	20466.66
5158.855732870913	-0.3245191289694502	0.04526075221304719	-7.169989739496684	7.500338775683112e-13	8.632965691808996e-12	P-val < 0.05	ENSG00000105287.13_PRKD2	5840	6180	6996	3995	4180	4412
20.46725631032611	-1.1179630044230608	0.5360867948489466	-2.0854141813697717	0.037031720670894344	0.07832913506040155	P-val < 0.05	ENSG00000105289.15_TJP3	30	35	27	15	13	7
3046.0322871882604	-0.3068929594668841	0.05556468132849119	-5.523166013543257	3.329448684414877e-8	2.241967234603859e-7	P-val < 0.05	ENSG00000105290.13_APLP1	3325	3616	4247	2316	2449	2728
2070.3849622915573	0.09249171768291738	0.0602298459971263	1.535645926893626	0.12462524367697003	0.21556656881922182	Not Sig	ENSG00000105298.14_CACTIN	2045	2188	2408	1785	1925	2172
562.2430378067673	0.5052242000873551	0.11582602130072746	4.361923118947556	1.2892417665122251e-5	5.922427295169597e-5	P-val < 0.05	ENSG00000105321.14_CCDC9	503	430	609	553	594	669
42420.43409758587	-0.09865404391384826	0.03757981736157656	-2.625186891267784	0.008660141815642617	0.022156438665416705	P-val < 0.05	ENSG00000105323.18_HNRNPUL1	42595	49369	53656	34698	37931	40046
5964.8675166355315	-0.004778359805881687	0.04523228090814714	-0.10564047865693678	0.9158676071037808	0.9478918213907975	Not Sig	ENSG00000105325.15_FZR1	5948	6556	7314	5201	5542	5612
24.887353123728303	0.030883211066464408	0.45698073570337683	0.06758099117445182	0.946119187644264	0.9667638448548548	Not Sig	ENSG00000105327.18_BBC3	30	24	27	24	19	26
8586.116950064588	0.09529602967058298	0.049231252638672104	1.9356815957944182	0.0529067098950766	0.10592653187652624	Not Sig	ENSG00000105329.11_TGFB1	8015	9128	10445	7437	7896	9090
1143.8845533155627	0.11579241617560378	0.07566348293252635	1.5303606401368384	0.12592748589469288	0.21740751913748624	Not Sig	ENSG00000105339.11_DENND3	1134	1244	1254	1007	1106	1158
3086.3943991023657	-0.12181083857466987	0.056945240379665626	-2.1390872663374845	0.032428601488840386	0.06997086525748003	P-val < 0.05	ENSG00000105341.19_DMAC2	3048	3621	4020	2549	2708	2870
4459.14578942597	-0.3284883758834288	0.055395186836983135	-5.929908258096571	3.0310398349373246e-9	2.33632687164222e-8	P-val < 0.05	ENSG00000105355.9_PLIN3	5012	5564	5871	3370	3394	4121
18.01331011894451	-2.334056843675278	0.7150405882629332	-3.264229866091187	0.0010976207495091033	0.0034980265993134274	P-val < 0.05	ENSG00000105357.20_MYH14	32	23	45	12	0	4
1865.975263805288	-0.003131846968216071	0.06530389153078447	-0.04795804499245972	0.9617496793536131	0.976313991872752	Not Sig	ENSG00000105364.14_MRPL4	1879	1984	2337	1532	1697	1905
6.3312572860756875	-0.2569923166260565	0.9087872330692471	-0.28278601115259544	0.7773408783181998	NA	Not Sig	ENSG00000105369.10_CD79A	4	12	7	4	5	7
4330.986861747219	-0.11202206088209263	0.055625524258784836	-2.0138607658048486	0.04402415374960092	0.09089786768251103	P-val < 0.05	ENSG00000105372.8_RPS19	4376	4840	5737	3517	3682	4262
2715.1075329198716	0.6891273023410229	0.06257983656520438	11.011970311283799	3.3460490495963685e-28	1.2233656338016242e-26	P-val < 0.05	ENSG00000105373.19_NOP53	1958	2419	2526	2739	3162	3327
201.81533841191685	0.14277045963315504	0.1677388646811889	0.8511471679775001	0.3946876065174921	0.532904986932523	Not Sig	ENSG00000105376.5_ICAM5	201	184	252	174	200	209
180.94599386875657	-0.32137565898441706	0.18983349042324021	-1.6929344672949915	0.09046794173772331	0.16552970142573084	Not Sig	ENSG00000105379.10_ETFB	194	188	288.99	131	137	176
41.92481040112984	-0.5015957188950825	0.3774365914465519	-1.328953605088161	0.18386327685484424	0.29451149328931747	Not Sig	ENSG00000105383.15_CD33	41	45	79	37	27	31
6202.334985543536	-0.11653421622913124	0.04899395255586702	-2.378542863963652	0.017381215994240858	0.04071563742095412	P-val < 0.05	ENSG00000105393.16_BABAM1	6352	7366	7676	4845	5606	5938
4572.4593554759185	0.2386182060098565	0.04984761743396923	4.786953084085567	1.6933239803870279e-6	8.974617096051248e-6	P-val < 0.05	ENSG00000105397.14_TYK2	4088	4759	5072	4134	4508	4983
199.57941526013795	-1.381086144977929	0.20268383885518823	-6.813992436588274	9.492669764676927e-12	9.74505017462869e-11	P-val < 0.05	ENSG00000105398.4_SULT2A1	284	242	438	100	104	100
4025.9485580453747	-0.042191174349884474	0.052580817577695504	-0.8024062061709314	0.42231802425716675	0.5604765445188449	Not Sig	ENSG00000105401.9_CDC37	3908	4623	5035	3398	3571	3943
5964.169431194477	-0.17760790005883267	0.049820243276869104	-3.564974564090371	3.63891477080643e-4	0.001291087716035473	P-val < 0.05	ENSG00000105402.8_NAPA	6255.46	6933.72	7823.48	4783.78	4884.84	5737.17
1013.630066372647	-0.08531025884753456	0.08889361842268753	-0.9596893495985936	0.33721158507784443	0.47383344670354643	Not Sig	ENSG00000105404.11_RABAC1	1071	1151	1235	789	847	1078
277.5021862392241	0.0716774670417834	0.140322055033491	0.5108068508879519	0.6094863115157356	0.7277174981780664	Not Sig	ENSG00000105409.19_ATP1A3	260	313	325	231	271	281
2014.2989920356492	-0.5889456797279381	0.06200673240804037	-9.498092495058971	2.1377008869471416e-21	5.022495176652098e-20	P-val < 0.05	ENSG00000105419.18_MEIS3	2459	2735	2816	1409	1491	1518
95391.6025173017	-0.09522287415445065	0.03291531981283484	-2.892965181438702	0.0038162360001325613	0.010709374278111774	P-val < 0.05	ENSG00000105426.18_PTPRS	99993	108705	117781	77781	86513	89367
584.2623096329436	-1.0593722766484952	0.11101817754675983	-9.542331715923705	1.39656347121487e-21	3.3077267157145724e-20	P-val < 0.05	ENSG00000105427.10_CNFN	711	949	965	338	339	364
19954.708891658353	-0.12570679346385616	0.04935354276398805	-2.5470672706313	0.010863248971588545	0.027083517643886307	P-val < 0.05	ENSG00000105429.13_MEGF8	21950	22615	24305	17492	17286	17548
23860.21443169563	-0.06503118406211582	0.04894677166522063	-1.3286102811214422	0.18397657835808492	0.29453354009458943	Not Sig	ENSG00000105438.9_KDELR1	24306	28052	28457	19245	20605	24419
4773.476085641753	0.01499380298032863	0.045825622365521054	0.32719256621836706	0.743522243040635	0.8301336196726614	Not Sig	ENSG00000105443.16_CYTH2	4711	5206	5839	4064	4416	4718
7460.913213248069	0.288881493276138	0.04241469784558992	6.810881792151551	9.700231387161804e-12	9.953048823515546e-11	P-val < 0.05	ENSG00000105447.13_GRWD1	6695.42	7403	8176.46	7114	7651.47	7776
76.76738368619579	-1.4580445228299213	0.2922180435027409	-4.989577321621638	6.051154995464488e-7	3.4210374893046336e-6	P-val < 0.05	ENSG00000105464.4_GRIN2D	95	108	175	34	36	43
7.359859890596834	-0.2894343200603446	1.0102948652496033	-0.2864849956342567	0.7745066838570785	0.8520196617105142	Not Sig	ENSG00000105467.9_SYNGR4	9	5	13	4	14	0
17.082844069277126	0.15393807521499983	0.5552991854278505	0.2772164614223099	0.7816139003911766	0.8568968256413182	Not Sig	ENSG00000105479.16_ODAD1	21	15	17	18	18	13
1242.1575174512147	-0.12361613101223702	0.08044017435070551	-1.5367461844785626	0.12435547653366298	0.21524516280016553	Not Sig	ENSG00000105483.18_CARD8	1357	1424	1505	922	1170	1183.64
1891.9310831030452	-0.022887597254165268	0.06470546389326545	-0.35371969965193945	0.7235489576765582	0.8157375183259432	Not Sig	ENSG00000105486.14_LIG1	1923	2000	2407	1556	1765	1844
1138.7143684587395	-0.0419104164296142	0.08157282096951682	-0.5137791721739747	0.6074063912975265	0.7261474903481708	Not Sig	ENSG00000105497.8_ZNF175	1234	1216	1371	1037	995	1045
68.0499197550007	1.1272751292586962	0.28953639282594	3.8933797518724282	9.885721537856002e-5	3.89934681659547e-4	P-val < 0.05	ENSG00000105499.14_PLA2G4C	47	49	45	69	102	86
896.4508982627782	-0.3644729467024846	0.08988349041941679	-4.0549487453343325	5.0145296922937675e-5	2.0807812769297484e-4	P-val < 0.05	ENSG00000105514.8_RAB3D	1074	1078	1187	627	698	836
870.942818625694	0.02283566098044282	0.09312824077670104	0.2452066182072225	0.8062964522063806	0.8726688054036763	Not Sig	ENSG00000105516.11_DBP	775	1025	1074	762	788	864
1964.6714173600678	-0.23856215373521739	0.06864240817112659	-3.475433920390413	5.100276286583098e-4	0.0017546421823902369	P-val < 0.05	ENSG00000105518.14_TMEM205	2059	2485	2509	1445	1683	1839
561.2524132260247	-0.009760170555218516	0.10437393214771222	-0.09351157280733387	0.9254971562104358	0.9533382970586706	Not Sig	ENSG00000105519.18_CAPS	576	602	689	450	558	531
3939.6998156883697	-0.22827971541769537	0.05529057889001025	-4.128727171980113	3.647769256563887e-5	1.5535588708758696e-4	P-val < 0.05	ENSG00000105520.11_PLPPR2	4145	4550	5433	3032	3288	3670
10.285499822686482	1.061359736181535	0.7724506094830998	1.3740163101065637	0.16943661899006882	0.2761693016612604	Not Sig	ENSG00000105523.4_FAM83E	10	3	9	7	10	22
17.60629273739656	-0.5846214631911011	0.5706938601166595	-1.024404683575174	0.3056441706956665	0.43910258353567383	Not Sig	ENSG00000105538.10_RASIP1	31	17	21	8	15	16
2031.8682133823834	-0.012041891252902727	0.06069569814015154	-0.19839777153723437	0.8427338608478221	0.8974255864103463	Not Sig	ENSG00000105552.15_BCAT2	1981	2283	2509	1711	1884	1970
1812.3042009409576	-0.11350974261556569	0.061837402739654684	-1.8356162708427421	0.06641442902974892	0.12858470396726263	Not Sig	ENSG00000105556.12_MIER2	1880	2107	2257	1459	1629	1701
3779.057110294066	0.16988675793187036	0.04990005509445383	3.404540488187808	6.627547452528327e-4	0.0022230192281080708	P-val < 0.05	ENSG00000105559.12_PLEKHA4	3527	3993	4273	3455	3574	3974
18154.169853856765	0.013648029972749082	0.042478514709684355	0.32129254203037305	0.7479887076610328	0.833124163238301	Not Sig	ENSG00000105568.18_PPP2R1A	17486	20408	22085	15088	16850	18277
18260.478623558625	0.18155487303565498	0.03870323846140437	4.690947844498984	2.7194229211795775e-6	1.3941035625172286e-5	P-val < 0.05	ENSG00000105576.16_TNPO2	16807	19004	20980	16282	18243	18855
1485.9178568798782	0.08325533669282933	0.09293777726622313	0.8958180316099218	0.3703499578307291	0.5084343889769551	Not Sig	ENSG00000105583.11_WDR83OS	1344.73	1605.36	1852.78	1184.9	1307.48	1733.76
3528.323774659491	-0.7828775929423456	0.05582606390303367	-14.023514075829425	1.1193205564075005e-44	9.486935509286877e-43	P-val < 0.05	ENSG00000105605.8_CACNG7	4442	4782	5593	2161	2314	2668
1798.2958612300442	-0.07319057777921437	0.06732476436347198	-1.0871271287943038	0.27698062997893286	0.40663873033411296	Not Sig	ENSG00000105607.13_GCDH	1860	2026	2225	1599	1506	1707
5584.569201816209	-0.08059160610452953	0.04565410392126536	-1.7652653142314887	0.0775191860884888	0.14597833509557417	Not Sig	ENSG00000105612.9_DNASE2	5685	6279	7087	4524	5022	5394
770.7363205987849	-0.4740863455035054	0.10313876830839017	-4.596587231737761	4.2946721872115225e-6	2.132365558748379e-5	P-val < 0.05	ENSG00000105613.10_MAST1	886	1057	1026	490	582	710
219.90269456564633	0.43911548395086886	0.18449553183716613	2.380087363516357	0.017308533967557053	0.04057318173812145	P-val < 0.05	ENSG00000105617.4_LENG1	173	176	275	221	195	282
2394.5485628269757	-0.002536835737844797	0.06560458064212936	-0.0386685763862	0.9691546270739331	0.9808709442373158	Not Sig	ENSG00000105618.14_PRPF31	2343	2566	3056	1956	2138	2500
442.58867191571017	0.15586786480831827	0.13554729666230939	1.1499149643436546	0.25017889683837485	0.3759281577327404	Not Sig	ENSG00000105619.14_TFPT	407	418	570	359	396	535
86.85326209042496	-1.0037412600050761	0.25842259665027273	-3.884107941858717	1.0270627464903721e-4	4.041842669467387e-4	P-val < 0.05	ENSG00000105639.20_JAK3	116	109	161	47	59	53
35868.174166804296	-0.08996562331763297	0.04575411487058324	-1.9662848592329494	0.04926571478556022	0.09994946349818255	P-val < 0.05	ENSG00000105640.13_RPL18A	35783.25	42342.22	44603.32	28374.18	31636.18	35737.38
6.179065389695726	0.5064927044443392	0.9035082977748689	0.5605844525077558	0.5750808528185578	NA	Not Sig	ENSG00000105641.4_SLC5A5	5	5	7	7	4	9
93.6182081632523	-0.4729075964684956	0.25814348471970666	-1.8319563516467625	0.06695792386131236	0.12940294494524288	Not Sig	ENSG00000105642.16_KCNN1	111	95	157	57	70	90
480.7201117753903	-0.076492119173665	0.11978128630242656	-0.6385982446417876	0.5230843235314754	0.6531707390694077	Not Sig	ENSG00000105643.11_ARRDC2	513	503	620	445	378	461
17160.308899132942	-0.5820022865981999	0.04162695803090313	-13.981379234248427	2.0252474581623896e-44	1.6955041067089296e-42	P-val < 0.05	ENSG00000105647.19_PIK3R2	20459.49	22068.76	25781.44	11528.76	13025.43	13244.53
1207.157115242833	-0.6667148952235467	0.08203709788604799	-8.126992694812703	4.400718891805053e-16	6.885060655210789e-15	P-val < 0.05	ENSG00000105649.10_RAB3A	1403	1704	1811	831	894	835
