match_id	CLK1	CLK2	CLK3	CLK4	SRPK1	SRPK2	SRPK3	SRSF1	SRSF10	SRSF11	SRSF2	SRSF3	SRSF4	SRSF5	SRSF6	SRSF7	SRSF8	SRSF9	SRPK1 	SRPK2 	SRSF1 	SRSF10 	SRSF11 	SRSF2 	SRSF3 	SRSF4 	SRSF5 	SRSF6 	SRSF7 	SRSF8 	SRSF9 	SRPK1-S51	SRPK2-T41	SRSF1-S199	SRSF10-S131;S133;	SRSF10-S133	SRSF10-S156;S158;	SRSF10-S156;S158;S160;	SRSF10-S157	SRSF10-S158	SRSF10-S23	SRSF10-S252	SRSF11-S207	SRSF11-S440	SRSF11-S455	SRSF11-S462	SRSF11-S489	SRSF2-S101	SRSF2-S189;S191;	SRSF2-S191	SRSF2-S208	SRSF2-S208;S221;	SRSF2-S212	SRSF2-S221	SRSF2-S26	SRSF2-T25	SRSF3-S5	SRSF5-S233	SRSF6-S303	SRSF6-S314;S316;	SRSF8-S158	SRSF8-S191	SRSF8-S26	SRSF8-S273	SRSF8-S273;S282;	SRSF8-S282	SRSF9-S204	SRSF9-S211	SRSF9-S211;S216;	SRSF9-S216	Kids_First_Biospecimen_ID	IncLevel1	CLK1_201
PT_6SH7PV1N_7316-535_Solid Tissue_Initial CNS Tumor	4.20633064787105	3.996388746447621	4.308885057411763	2.4982508675278257	3.534808661231747	5.50303064564116	-2.1202942337177118	5.587064898363171	4.773468927905195	4.975446765640962	5.667892125230234	6.187253085582297	4.965784284662087	6.085127180213324	5.239932613485236	4.8389517669519435	3.7387678368001915	5.887037791419197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_FEV5A0HN	0.8340000000000001	2.9068905956085187
PT_6SYP6A7X_7316UP-2838_Solid Tissue_Primary Tumor	4.502075956045791	2.867896463992655	3.3405622690264134	3.463360885816658	2.833902076669163	4.234194722953812	-0.4540316308947075	5.439290681042018	3.424922088210688	3.910732661902913	4.763411574470007	5.648753032989572	2.669026765509631	6.14649230697719	5.020146573111776	4.203201156316611	3.035623909730721	4.4046306842176115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_B47WQMHK	0.669	2.4854268271702415
PT_6VD8J6FB_7316-8032_Solid Tissue_Initial CNS Tumor	4.820689560559215	4.913607511823099	5.040892430646901	4.187451054027326	3.016139702655253	4.8604662585171665	0.44360665147561484	4.94345253855882	5.137913322088407	5.924812503605781	5.383358695385111	5.740387932468353	4.599912842187128	7.488241842777296	5.523248292605209	4.121015400961366	1.6276068381296498	5.034303767768035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_RJC3WDD6	0.685	-1.6896598793878495
PT_7570EHD9_7316-1064_Solid Tissue_Initial CNS Tumor	4.672990993827748	4.450881315273369	5.081936081719432	3.4489009511451276	4.424250286084049	4.85598969730848	0.8639384504239717	5.845490050944375	5.478324711485028	7.230548886634764	5.969472864596329	6.899779850048288	5.754353071692127	6.798050514767515	5.5229345609434555	5.246408087246385	3.063502942306158	6.176123271147939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_JVW2JJ39	0.889	NA
PT_7DTGJYA7_7316-639_Solid Tissue_Initial CNS Tumor	4.187451054027326	3.2357270598380583	3.8439838440483265	2.3673710656485296	2.4776773275653072	4.832890014164741	-0.6665762662748083	4.988230223060457	4.142413437873741	4.483493351284395	4.842978831788326	5.682011390800693	4.558267634055736	5.593951283948411	4.809928865721431	4.084914659767938	3.782408564927373	5.377123749129487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_30VC3R2Q	0.958	3.3533232911628965
PT_7FAJ9STP_16510-16_Solid Tissue_Initial CNS Tumor	3.763411574470007	2.575312330687437	3.2854022188622483	2.765534746362977	2.7398481026993275	5.547511523644216	-2	4.870364719583405	3.3659724275933836	3.779259720372376	4.690975738343275	5.496014873437763	3.261530815243406	5.997744026059632	4.108524456778169	4.277240898332068	3.513490745588118	4.6937657122177825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_AYAMBZHS	0.7659999999999999	2.1953475983222193
PT_7FZ8SE69_7316-2152_Solid Tissue_Initial CNS Tumor	3.7708290460324903	3.96254902292306	4.0574502721839	2.1176950426697547	2.160274831408593	4.949534933017012	0.25096157353321874	4.904002316283692	4.203984165855989	4.744699314207836	5.313608657030486	5.836176624809224	4.359661722333877	5.9954845188775066	4.780835001738229	4.15623479785027	3.0738202332916713	5.35508676166836	NA	1.6088199699175283	0.4782657193524349	0.41809174175988606	0.6053788999371812	0.0710158945060476	0.9053404470646169	1.2638687631114534	0.6572091903005208	-0.3206072860442066	0.04115448898124057	NA	0.5094686114905204	0.5594799718442137	0.053251405297623115	0.861997955476985	0.6266675843247774	-0.1177602055493952	1.6886291456050524	0.8644137013051515	1.2403467929281229	0.9709372629291004	0.7334162943130458	0.54931080002678	0.5009832231890913	1.0303369928920492	0.49358654501683513	3.129196767603687	-0.33487835843372965	-0.4509391436527094	-0.06282196406945649	-0.8121219812382443	-0.695478168777827	-0.4884903812227095	-0.87087286999158	1.473749473760568	0.8131430458197888	0.30190209552965114	-1.4930777869233223	-0.021062708234260746	-1.0176530479999348	0.12777149669290616	1.0006748666541627	-0.6261177145985919	1.0605124653383438	-0.6773583922272417	0.40720688654369774	1.206075115608864	0.8268632028369383	1.0453828318187548	1.2397678742396303	0.9095326802864147	BS_4B0BAVTX	0.726	2.229587922740652
PT_7WT6P5M8_7316-2308_Solid Tissue_Initial CNS Tumor	2.4222330006830477	2.7845039829295666	2.9411063109464313	0.21412480535284734	1.9891390073682331	3.7506065048355923	-1.5563933485243853	4.3729520979118295	3.596935142387232	3.8308637567517576	4.9941271140031285	4.8389517669519435	3.8569856897822046	5.0522419811811385	4.2660368939953175	3.612352498752662	2.7484612330040354	5.563768278452033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_7327SDAQ	0.722	0.5360529002402097
PT_7Y81E8DQ_7316UP-2013_Solid Tissue_Primary Tumor	4.97315203787724	3.3074285251922473	3.765534746362977	4.126807703142035	3.5558161550616396	4.930264245235024	-0.6438561897747247	4.678071905112637	4.0669502439246275	5.257387842692652	4.733896605247495	5.042644337408494	3.5741015080893894	6.745640713941657	4.351204277257994	4.431622959713292	2.7484612330040354	4.37920505996061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_TYQ0N4YP	0.833	2.0840642647884744
PT_7YM9EBCK_16510-3_Solid Tissue_Initial CNS Tumor	5.099715999160909	3.460742563789644	4.236492618381302	3.5533605033353277	2.2539892662307865	4.951401291674311	0.9183862344463479	5.454175893185802	3.493134922305505	4.380590934265922	4.844486087757799	5.695437110405369	2.5109619192773796	6.0051753913319414	4.906409617094016	4.543495883425772	3.5921580021253603	4.680886920719692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_A8V685RR	0.938	4.3175935046234715
PT_88F5PD21_7316-6188_Solid Tissue_Initial CNS Tumor	3.494415610397496	2.646162657157894	3.2433644256936605	2.883620816285671	2.7246502717329673	4.918386234446348	-1.2175914350726267	4.8052924556007115	3.2735158897021166	3.7570232465074596	4.414135532984451	5.354381632113322	2.729008870337863	6.141800611652467	4.013462259806563	4.2720231890610485	3.297191416565856	4.428946344769483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_P1AZ9H9A	0.482	0.8639384504239717
PT_8HZN8J7C_7316-8034_Solid Tissue_Initial CNS Tumor	4.970853654340483	4.475733430966398	4.881664619320345	3.8298495598446904	3.612352498752662	5.319401166858324	1.2630344058337937	5.216842842837263	3.940166750482817	5.6834157470304305	5.060479781407595	5.581351247168778	3.612352498752662	6.796753476973698	5.615004241635032	4.612352498752662	3.4502214958971797	5.349436051713823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_JTWNJ8T7	0.91	3.15704371014558
PT_8KSGR8MY_16510-6_Solid Tissue_Initial CNS Tumor	3.980939266085512	2.771885578515366	3.418189947945766	3.0942360698457656	2.9126498648972037	4.665051614289214	-2.473931188332412	5.38646609286931	3.645009884391095	4.126807703142035	4.869871406177713	5.947198584262056	2.992768430768924	6.178515470188603	5.081083928687635	4.40735275114004	3.346247774082775	4.596935142387232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_V0JFAS12	0.6729999999999999	2.1473066987802936
PT_8P368R5B_7316-4998_Solid Tissue_Initial CNS Tumor	5.466953337123929	4.323370069061268	5.013462259806563	3.277984747299765	3.463360885816658	6.398316163400203	0.8875252707415875	6.531693360861466	4.800123352826528	5.60139939053183	6.413627929024172	6.643856189774724	5.117279460053921	7.3789450602529	5.596637034102074	5.260402093025793	5.0307774719925415	6.044394119358453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_FXJY0MNH	0.7859999999999999	3.7463127664254587
PT_8YS7JD5V_7316UP-2398_Solid Tissue_Primary Tumor	3.7845039829295666	2.475084882948783	3.2078928516413328	2.715893370547605	1.8559896973084806	4.324810603420484	-0.6896598793878495	4.180307019969433	2.9726926540042644	3.7059779016825223	3.926948247949772	4.7745235295902315	2.6915341649192004	5.657640005207824	3.990954860396993	3.2094533656289497	2.700439718141092	4.056583528366367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_4Q3NRFBD	0.741	1.9523335663696857
PT_91PDAFH0_7316-5267_Solid Tissue_Initial CNS Tumor	4.958842675243241	3.1193561770396756	3.588564737401352	3.089159131911238	2.9392265777282085	5.777945670695148	0.6507645591169023	5.713145902490259	4.894817763307944	4.636334602442182	5.312882955284356	5.6676083256737195	3.925049964727359	6.197314999473818	5.128870759465125	4.556429415449573	3.9736112755194717	5.24031432933371	-0.8495631942099641	1.567713368298522	1.0752431700352025	1.492645490944814	0.6059027253772088	0.900988627816384	1.8917997472002452	1.7244322047095069	1.7708380267541484	-0.3414873277041975	1.4454721458052806	-0.30722658974605077	1.537754017555476	0.6225315152268468	1.51289784487768	0.21623172656687487	1.952226112400766	0.35955642635975277	0.8191034790315962	0.9188309531694336	-0.5337425913308276	1.0437945533855815	0.777924456395952	1.6604616017942555	-0.03506388504732765	-0.7091552080211904	1.0623673827866484	0.20715699254437456	-0.3649809940018413	-0.4207721107095297	0.5655674736398981	-0.6462622075054554	-1.1811190175133577	-0.227644492818487	-0.3604616726407822	-0.38562268796324123	0.6877095488252751	1.1495132450374288	-0.03942566988110095	-0.15944759616070356	-0.5030738507980907	0.73795550584811	-0.09334902945901076	0.6891786199458126	-0.6588062923721267	0.9011312996178756	1.5500754280455855	0.7221632915238314	1.8866239138492362	2.036103728605015	1.3888256047906837	0.11423827407763985	BS_FYP2B298	0.111	-0.6438561897747247
PT_9BZETM0M_7316-158_Solid Tissue_Initial CNS Tumor	5.2712762591759255	3.9523335663696857	4.12350066435096	2.6016965164809576	4.220329954879555	5.428946344769483	1.7048719644563528	5.674404153937691	6.203396948546115	5.960697039304312	6.73809225962049	6.921245888585589	4.936873461824233	6.166715444966422	4.784503982929566	5.952799477899938	3.2234225499349374	5.45450493755737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_TV5B86ZD	0.604	3.2234225499349374
PT_9N0SR1D7_7316-249_Solid Tissue_Initial CNS Tumor	3.341985747228616	4.296457407371244	3.2479275134435857	2.8659188145522125	3.662205499653617	4.705425039042727	-0.18442457113742744	5.23035674505615	5.20163386116965	5.2082831384125186	5.85124932023306	5.967399198924614	4.840463233869542	5.924812503605781	5.380937194927824	4.705977901682522	2.9392265777282085	5.682573297347578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_YEW22W35	0.8809999999999999	1.8278190246173196
PT_9PDE9KSB_7316-4723_Solid Tissue_Initial CNS Tumor	4.047014819517589	3.779259720372376	2.7506065048355923	1.8718436485093177	3.1127001327493624	4.733896605247495	-2.473931188332412	6.384395238388068	4.806324057390029	4.491853096329675	6.237448995639321	5.669310286202474	4.628190334615213	5.013462259806563	5.111448698487674	5.172327491657617	-0.5994620704162712	6.139142019145689	1.0192555912535683	0.8352151133966417	1.721834408726741	0.7808454879426461	1.7894539429794751	0.4178302919692197	0.9322588062474935	2.045061345006811	1.3805683684495025	0.2559656425888256	0.5215522564273316	1.2585939032780522	1.8225406558927004	2.077503549009424	0.9989588329833796	1.4708242428197622	1.7424603536234373	0.9434103069935675	0.3297206970299631	0.5991174960009252	1.2579829580065676	1.4577414967519988	1.7231370180650056	1.667450023337567	1.4276167275724316	1.2448848964453954	1.1466713081028004	-0.17581961415784697	1.6813754634165419	-0.7535297225762811	1.2299735168081032	1.016896333343517	0.7407819069108836	1.5747745464639016	0.03851350280691463	0.35614343185586045	1.1921594781560119	1.5799854542224612	0.6335572338921176	0.45026247052492896	1.3340628466608238	1.4509619859732525	-1.9322678427299846	-0.32201800062062336	-2.260770828302951	1.0711384026676185	-1.301054379025668	-0.27283464271360053	1.078024461861817	1.3724878407374088	0.6436914861656458	2.5573231601089095	BS_TRPXB3AV	0.292	-0.3584539709124763
PT_9W4WTVFZ_7316-1312_Solid Tissue_Initial CNS Tumor	2.6158870739160567	3.938285791884053	3.389566811762726	1.6959938131099002	2.2078928516413328	4.475084882948782	-0.888968687611256	5.568032104771279	4.3103401206121505	4.8104431038451745	5.668459556915382	6.071247819461442	3.8569856897822046	5.199279721336625	5.307428525192248	4.425593577653059	2.682573297347578	5.665904354954898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_PQVTB6BB	0.605	NA
PT_A325EYR2_7316-2557_Solid Tissue_Initial CNS Tumor	2.1076878693143732	2.974529312483882	2.765534746362977	0.7990873060740036	1.84799690655495	4.576522137920503	-0.5994620704162712	5.001802242633985	3.6870606883398924	3.896271848807375	4.841469999465799	5.7123206407416305	3.346247774082775	4.848497755385146	4.829342193902803	3.6380738371807184	3.0443941193584534	5.088311235888661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_5965SFPZ	0.732	0.43295940727610627
PT_AF1BQHA5_16510-13_Solid Tissue_Initial CNS Tumor	5.069100631922826	3.3161457422933562	3.521050736900963	3.1953475983222193	2.599317793698226	4.690975738343275	-0.6214883767462701	5.286881147788161	3.2047667506546134	3.9439213265534856	4.6661884898727815	5.41886457739032	2.7092906357233577	6.25285462595139	5.154210530588339	4.33199177823206	2.9145645234939397	4.583759753639499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_9M84M36J	0.948	3.599317793698226
PT_AP658JQV_7316-519_Solid Tissue_Initial CNS Tumor	3.215678596607928	3.1160319934471103	3.1093605594042306	1.411426245726465	2.823749360308273	4.582556003014061	-1.6438561897747246	4.968090752045256	4.40735275114004	4.574101508089389	5.3077927961298945	5.929080835242584	4.403267722339301	5.101818134227409	4.583759753639499	4.511594541537413	2.292781749227846	5.150965783556497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_3MS8WVNR	0.746	1.4854268271702418
PT_ARCM3PXM_7316-1187_Solid Tissue_Initial CNS Tumor	2.6803243568440163	3.389566811762726	3.646162657157894	1.8439838440483265	1.2387868595871165	3.9231491804723087	-4.321928094887363	5.014801602351361	3.82273014794452	4.130107178658833	5.20945336562895	5.687620632084895	2.693765712217783	5.2861418728343015	5.176322772640463	4.3957483281790335	2.883620816285671	4.947198584262056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_FYRDYBMZ	0.879	1.1505596765753814
PT_C2D4JXS1_7316-1746_Solid Tissue_Initial CNS Tumor	3.604071323668861	3.8186460828225393	4.215678596607928	2.980025300238734	2.414135532984451	3.158660175346498	-3.473931188332412	4.903520373723376	4.766065051474954	4.7230123963923685	6.245267466519513	6.093391153253013	3.9136075118230993	5.914325330085303	5.672425341971495	5.025471814621179	2.853995647176393	6.161887682376894	NA	-1.0107953500511504	1.3586538411061102	1.9791700035729978	1.9391930751685238	2.3213993333778022	1.327616528741691	0.23625731162060176	1.470108039418689	1.8634111466406675	1.7513554135928924	NA	2.7958782462195844	0.5213781796835861	0.8694249517153868	8.356396258047772e-4	0.31624713177429803	-0.1306616617575225	1.6644435784750684	1.3223411171593178	1.6180107294713935	1.3042538438171498	0.47745863043274706	-0.5118811939019854	-0.7554401927942045	0.2684316109083096	0.2472125713427775	0.4707119585367848	0.7355159225151737	-0.09552110097611854	-0.7389777319054661	0.25265885386401987	0.39939570052181	0.05133687169077187	0.5086219931759217	-0.18390908907384926	0.8043859161605308	0.3996710037153192	-0.702879784332259	-0.5630638366832487	0.1503773165416534	0.7887314129069359	0.3254700585578642	0.28284089023709474	1.263586237955089	1.026200850778432	1.3103185388993794	1.9773894445859688	1.15200740612675	1.749659240957529	1.2290556391856118	1.6544648569842444	BS_R5SNFB5B	0.789	2.3305584000308026
PT_C2MM7ARE_16510-15_Solid Tissue_Initial CNS Tumor	4.3554391972486854	2.6182386555954547	3.512226886513957	3.0755326311673574	3.05484847699562	5.040015678847879	-0.3584539709124763	5.414812060565847	3.502075956045791	4.026800059343715	4.844486087757799	6.013908845490639	3.250961573533219	6.327328082629952	4.6959938131099	4.177917792195843	3.821710215034674	4.637494325206311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_M8A8KHD8	0.934	3.6971065744769747
PT_C7HHJG7Z_7316-4516_Solid Tissue_Initial CNS Tumor	5.4252578719992135	3.838951766951943	3.944858445807539	3.718087583960517	3.554588851677637	5.212958362728285	-0.7131188522118385	5.9066501263953795	4.5291962679993905	5.013462259806563	5.602587527342561	5.183486514459391	3.8021932169418253	5.887768948647899	5.312882955284356	4.636914580355878	4.265286857565172	5.6082178530214595	0.5730229639929667	-1.454757400428143	-0.9250788750811243	-1.008321799709133	-0.8144579330525071	0.1762672391364202	-0.21134801857315966	0.45549598618313974	-0.9289219085781492	-0.7486284782300997	-0.7304635402787981	-0.9738108207298999	-0.6745427026730076	-0.47697117623541374	0.46149009188954826	-0.8676263234511749	-0.58598841418467	-0.860780185490848	-0.8681546619203786	-0.8003812708840333	-0.5500424165685492	-0.3800826745395113	-0.6648979374046884	0.15504186425859792	0.7832653993172553	-0.3521552991500392	4.664647682233645e-4	0.9450886110407708	-1.3993606601004593	-0.4311045111354517	1.271231717522984	-0.6613328248668517	-0.15945234695884558	-1.1564938848791428	-0.6728645375331279	-0.1648808860507433	-0.2004409260597381	0.08767130579276083	-1.3642221876783367	-0.4388543376429093	-1.016818596713647	-0.20408948313973888	-0.46700228552838885	-0.7614563168092348	0.4666240570881653	-1.2540928648317782	-0.2690567950697919	0.266215001359727	-0.28568889833710837	-0.6396562008067757	-0.2948492354471033	-1.9472256261525596	BS_9ZJT0CP0	0.581	1.7398481026993275
PT_CB1DN0V8_7316-2241_Solid Tissue_Initial CNS Tumor	4.178714641175443	3.4462562298895643	3.168321115739723	1.9335726382610239	2.4646682670034443	4.354028938054387	NA	4.993221467368938	4.823749360308272	4.969933274697856	5.157447996274298	6.016808287686554	4.085764553778314	5.646162657157894	5.956985924612576	5.138732569720239	2.2479275134435857	5.125981653854716	-0.09551205097298592	0.13942474954370448	1.8556971094658221	-0.6672321544272873	1.6302608269512304	1.3818130751306943	0.5832886864104895	-0.7812308889293837	-0.9168138551592516	1.7012070700755062	0.9773629563271524	0.19588005897681965	-0.8091868135782028	0.11093529623713583	-0.40663831409348983	2.057363735467116	0.008128128407206755	0.2710573022769137	0.09458124912332726	0.026339951723890125	0.2816187616254202	0.07796636503922497	-0.05633377670560244	-0.11122220422113899	-0.412792433615944	-2.2458184257209255	-0.6018327258717308	-0.5084494961475342	1.1659326910178995	2.647974549357505	0.37463177529141534	2.9834481724175896	2.9969351080357023	1.0259971034947948	2.971754906323106	2.9054543923186538	2.1557834736711357	2.3940081649857388	0.06669055317055643	1.6610755866524716	0.7972642329843868	0.8133853979597493	1.149755274855469	0.9538599634732751	0.40258554918179273	0.4994125523334458	0.4798118536814581	1.5497095555564524	0.7221599877564654	0.15333539225091766	-0.03696289340958623	0.34909115176759736	BS_84XCR9GG	0.715	1.726831217032493
PT_CQS4V67V_7316-9212_Solid Tissue_Initial CNS Tumor	5.333065878076355	5.265286857565172	4.309612772454123	3.942983598187102	4.192194165283345	5.241077458175037	-0.9159357352115255	5.73687542290827	5.806581842620928	6.31124879044183	5.394719912994065	5.842224612877244	4.778208576398088	6.038260575175349	5.535430914871279	5.166715444966422	-1.7369655941662063	5.44857062600553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_WBVSK3MP	0.604	1.5210507369009632
PT_CSZ9QA1N_7316-1464_Solid Tissue_Initial CNS Tumor	3.4672794804599825	2.560714954474479	2.700439718141092	1.5210507369009632	2.339137384919585	4.098453246309274	-2	5.684818737553223	4.238022517825721	4.475084882948782	5.483493351284395	5.888499735514123	3.2172307162206693	5.763411574470007	4.594548549550354	4.980939266085512	3.821710215034674	5.175524601089875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_2EN3X6HB	0.391	0.34482849699744117
