SpliceID	Histology
CLYBL:99862991-99863092_99858860-99859049_99864817-99864911	Diffuse midline glioma
RABGAP1L:174988641-174988838_174982833-174982905_174989848-174990341	Diffuse midline glioma
NAXD:110625190-110625278_110624233-110624279_110627438-110627547	Diffuse midline glioma
SRCIN1:38547759-38547881_38543822-38543969_38548556-38548701	Diffuse midline glioma
HECTD1:31128612-31129307_31127784-31128006_31133237-31133414	Diffuse midline glioma
HECTD1:31128612-31129448_31127784-31128006_31133237-31133414	Diffuse midline glioma
LRR1:49607400-49608121_49602369-49602468_49614255-49614671	Diffuse midline glioma
TRIM9:51000683-51000840_50981799-50982103_51009079-51009233	Diffuse midline glioma
PLPP4:120518833-120518896_120513910-120514001_120575130-120575301	Diffuse midline glioma
PCNP:101585437-101585511_101579588-101580004_101590214-101590270	Diffuse midline glioma
TTLL5:75737566-75737607_75735194-75735289_75745094-75745208	Diffuse midline glioma
SLC25A23:6452312-6452479_6444150-6444301_6453980-6454009	Diffuse midline glioma
MIR9-1HG:156414056-156414298_156413412-156413497_156414653-156414753	Diffuse midline glioma
MIR9-1HG:156414084-156414298_156413412-156413497_156414653-156414753	Diffuse midline glioma
USP8:50432338-50432499_50424404-50424654_50439008-50439177	Diffuse midline glioma
NCSTN:160357041-160357253_160356599-160356754_160358148-160358949	Diffuse midline glioma
TCF4:55587045-55587136_55585279-55585352_55589296-55589746	Diffuse midline glioma
DPP8:65454263-65454415_65451959-65452102_65456224-65456371	Diffuse midline glioma
PPCDC:75028247-75028453_75023585-75023626_75043440-75043536	Diffuse midline glioma
CIITA:10901798-10902184_10901513-10901558_10902657-10902722	Diffuse midline glioma
CIITA:10902038-10902184_10901513-10901558_10902657-10902801	Diffuse midline glioma
GYPC:126690255-126690311_126656157-126656312_126693863-126693947	Diffuse midline glioma
OSBPL1A:24181145-24181279_24179737-24179835_24196124-24196200	Diffuse midline glioma
SALL1:51138688-51142145_51135981-51137552_51151165-51151258	Diffuse midline glioma
KARS1:75640184-75640349_75636453-75636547_75641563-75641723	Diffuse midline glioma
ABR:1083520-1083627_1079329-1079390_1091664-1091850	Diffuse midline glioma
GPR137B:236168706-236168755_236142538-236143036_236179878-236180028	Diffuse midline glioma
GPR137B:236178414-236178636_236142504-236143036_236179878-236180028	Diffuse midline glioma
NKIRAS2:42022565-42022640_42022398-42022472_42023653-42024265	Diffuse midline glioma
NKIRAS2:42022570-42022640_42022398-42022472_42023653-42024265	Diffuse midline glioma
PLEKHM1:45468209-45468593_45458168-45458439_45475099-45475726	Diffuse midline glioma
ENSG00000262879:47054118-47054213_47033277-47033381_47056459-47056753	Diffuse midline glioma
ELMOD3:85355076-85355170_85354393-85354829_85355554-85355598	Diffuse midline glioma
ATP5PD:75042529-75042659_75042180-75042277_75046924-75046950	Diffuse midline glioma
GAA:80101811-80101890_80101593-80101625_80104554-80105132	Diffuse midline glioma
RPRD1A:36033708-36033837_36030990-36031097_36067253-36067556	Diffuse midline glioma
HSPA12A:116681791-116681877_116681151-116681256_116683790-116683962	Diffuse midline glioma
MBP:76988495-76988527_76984727-76984894_76988876-76988912	Diffuse midline glioma
NFIC:3453763-3453916_3452481-3452666_3456549-3456635	Diffuse midline glioma
NFIC:3453763-3453916_3452481-3452666_3462751-3469217	Diffuse midline glioma
TAB2:149342685-149342833_149317711-149318015_149369908-149370075	Diffuse midline glioma
BBIP1:110918121-110918213_110901537-110901612_110919120-110919157	Diffuse midline glioma
GATAD2A:19436131-19436219_19427695-19427992_19465339-19465577	Diffuse midline glioma
NUDT7:77735828-77735986_77725430-77725584_77741581-77742260	Diffuse midline glioma
THAP6:75515433-75515532_75514437-75514520_75516771-75516789	Diffuse midline glioma
FGF12:192727181-192727319_192360427-192360538_192727483-192727559	Diffuse midline glioma
FGF12:192727181-192727323_192360427-192360538_192727483-192727500	Diffuse midline glioma
FGF12:192727181-192727353_192360427-192360538_192727483-192727566	Diffuse midline glioma
IMMP2L:110886593-110886695_110662643-110663721_110963499-110963565	Diffuse midline glioma
SFI1:31528690-31528863_31508254-31508376_31546860-31546971	Diffuse midline glioma
IL10RB:33276596-33276753_33267927-33268517_33279751-33279918	Diffuse midline glioma
EPB41L1:36219761-36219844_36218875-36218962_36221863-36221934	Diffuse midline glioma
NAA20:20032508-20032653_20026783-20026919_20033101-20033629	Diffuse midline glioma
TEAD2:49355303-49355419_49355147-49355206_49357251-49357255	Diffuse midline glioma
SP110:230170621-230170761_230165185-230169237_230172065-230172174	Diffuse midline glioma
SLC37A3:140343412-140343563_140337283-140337349_140345868-140345970	Diffuse midline glioma
SGCE:94639341-94639448_94629718-94629841_94644605-94644667	Diffuse midline glioma
TMEM161B:88225769-88225866_88220562-88220719_88228444-88228528	Diffuse midline glioma
CLK4:178617344-178617434_178616881-178616948_178618555-178618778	Diffuse midline glioma
THAP6:75539859-75539959_75521735-75521861_75542408-75542486	Diffuse midline glioma
ARHGEF10:1843353-1843436_1823925-1824113_1857959-1858115	Diffuse midline glioma
MTA3:42682401-42682589_42659762-42659862_42695764-42695839	Diffuse midline glioma
MEMO1:31932067-31932135_31920797-31920910_31943301-31943383	Diffuse midline glioma
NIN:50766307-50766396_50763825-50763964_50766779-50766795	Diffuse midline glioma
TPTEP1:16647663-16647785_16638578-16638740_16648526-16648830	Diffuse midline glioma
ELP1:108919253-108919349_108917546-108917670_108922841-108922927	Diffuse midline glioma
TUT4:52481804-52481923_52477707-52477882_52488908-52489035	Diffuse midline glioma
PLAGL1:143947985-143948460_143940299-143942663_143960468-143960542	Diffuse midline glioma
GOLPH3:32143749-32143880_32135571-32135686_32173809-32174319	Diffuse midline glioma
RALGPS2:178833424-178833550_178821611-178821704_178877497-178877635	Diffuse midline glioma
ERMP1:5805027-5805217_5801175-5801328_5805610-5805785	Diffuse midline glioma
EPS15:51448046-51448135_51446959-51447105_51461090-51461150	Diffuse midline glioma
MDH1B:206760901-206761013_206757236-206757371_206765249-206765286	Diffuse midline glioma
TEX22:105445418-105445511_105438671-105438739_105450057-105450106	Diffuse midline glioma
TNC:115057153-115057425_115046409-115046682_115073602-115073866	Diffuse midline glioma
MTO1:73473365-73473654_73466208-73466606_73479731-73479844	Diffuse midline glioma
ABCA1:104785396-104785639_104781005-104784455_104786297-104786390	Diffuse midline glioma
ATP2B4:203713165-203713252_203711959-203712139_203714170-203714277	Diffuse midline glioma
PTPN4:119881786-119881830_119877442-119877542_119882096-119882146	Diffuse midline glioma
NSUN4:46346921-46347075_46344781-46345144_46352867-46352958	Diffuse midline glioma
BAZ2B:159453613-159453801_159448241-159448409_159478574-159478721	Diffuse midline glioma
TLE4:79706747-79706899_79705888-79705942_79708117-79708162	Diffuse midline glioma
SPECC1:20296961-20297077_20260191-20260294_20306022-20306082	Diffuse midline glioma
RPS6KC1:213077696-213077816_213071005-213071041_213104453-213104569	Diffuse midline glioma
PBRM1:52643248-52643343_52641953-52642045_52644703-52644789	Diffuse midline glioma
RPL32P3:129396217-129396420_129393634-129393795_129397039-129397140	Diffuse midline glioma
CDC14B:96551796-96551872_96541825-96541892_96562692-96562785	Diffuse midline glioma
ENSG00000284024:14842134-14842846_14840074-14840157_14843370-14846999	Diffuse midline glioma
EIF4G1:184317321-184317431_184316131-184316218_184317716-184317816	Diffuse midline glioma
EIF4G1:184317321-184317497_184316071-184316218_184317716-184317773	Diffuse midline glioma
ETV6:11752450-11752579_11649673-11650160_11839139-11839304	Diffuse midline glioma
SMARCA2:2191266-2191408_2186095-2186228_2192703-2192751	Diffuse midline glioma
ZNF254:24105940-24106066_24087183-24087337_24106547-24106643	Diffuse midline glioma
RUFY2:68381232-68381399_68379423-68379521_68383797-68383914	Diffuse midline glioma
SLC37A2:125077230-125077323_125076756-125076838_125077449-125077528	Diffuse midline glioma
PPFIA1:70350994-70351023_70349922-70350039_70354300-70354452	Diffuse midline glioma
PCSK6:101431320-101431463_101429152-101430063_101431989-101432100	Diffuse midline glioma
GNS:64723006-64723113_64721594-64721705_64728955-64729057	Diffuse midline glioma
NEDD1:96907702-96907856_96907603-96907624_96909751-96909895	Diffuse midline glioma
PPIP5K2:103187314-103187376_103186319-103186439_103190841-103190982	Diffuse midline glioma
LMLN:198003015-198003125_197999265-197999342_198019252-198019385	Diffuse midline glioma
AKAP10:19940887-19941010_19939712-19939849_19941825-19941910	Diffuse midline glioma
GAL3ST4:100166502-100166805_100159243-100160959_100166970-100167283	Diffuse midline glioma
KATNIP:27648604-27648735_27631064-27631162_27677728-27677996	Diffuse midline glioma
ITGAX:31373249-31373390_31372596-31372670_31376798-31376915	Diffuse midline glioma
ZNF778:89222092-89222183_89220996-89221152_89223156-89223282	Diffuse midline glioma
NEURL4:7327165-7327230_7326710-7327009_7327439-7327500	Diffuse midline glioma
CREBBP:3791981-3792094_3782683-3782926_3793385-3793626	Diffuse midline glioma
USP32:60288523-60288682_60271349-60271481_60294682-60294801	Diffuse midline glioma
TTI1:38011515-38013857_38006196-38006397_38033403-38033456	Diffuse midline glioma
MTX3:79990594-79990663_79990159-79990236_79991157-79991259	Diffuse midline glioma
CAMK2G:73852254-73852319_73849260-73849333_73860829-73860854	Diffuse midline glioma
ENSG00000285589:12677291-12677396_12676016-12676142_12679456-12679543	Diffuse midline glioma
THAP6:75521736-75521861_75516771-75516979_75539858-75539959	Diffuse midline glioma
NRXN1:50054955-50055044_50053270-50053590_50091322-50091494	Diffuse midline glioma
KY:134643316-134643378_134629620-134629695_134647434-134647497	Diffuse midline glioma
DPP10:115309239-115309353_115161601-115162028_115343816-115343912	Diffuse midline glioma
STAT6:57107605-57107743_57107230-57107314_57108162-57108283	Diffuse midline glioma
TFCP2:51109121-51109273_51107235-51107346_51110876-51110983	Diffuse midline glioma
PKD1:2102061-2102256_2100395-2100566_2102380-2102633	Diffuse midline glioma
SYTL4:100703093-100703185_100701927-100702107_100732003-100732121	Diffuse midline glioma
SCARA3:27651508-27651627_27649701-27649800_27656781-27656880	Diffuse midline glioma
SLC25A1:19177942-19178041_19177119-19177204_19178132-19178240	Diffuse midline glioma
PBXIP1:154953671-154953757_154951470-154951921_154956068-154956099	Diffuse midline glioma
RPL18A:17861293-17861472_17859909-17859974_17862093-17862223	Diffuse midline glioma
RPL18A:17861425-17861472_17859931-17859974_17862093-17862223	Diffuse midline glioma
HSPE1:197501074-197501238_197500378-197500439_197503038-197503128	Diffuse midline glioma
CROCCP2:16619845-16620024_16618252-16619103_16625774-16626005	Diffuse midline glioma
ALDH1L1:126153444-126153581_126150405-126150531_126154553-126154619	Diffuse midline glioma
LINC01094:78662918-78663011_78645971-78646263_78680760-78681664	Diffuse midline glioma
ZNF37A:38094931-38095224_38094333-38094490_38095537-38095559	Diffuse midline glioma
USP30:109056682-109056791_109052575-109052761_109067523-109067627	Diffuse midline glioma
ECSIT:11519075-11519193_11507990-11508048_11529061-11529096	Diffuse midline glioma
RPL10:154400464-154400626_154399802-154399941_154403262-154403497	Diffuse midline glioma
DYRK1A:37420299-37420384_37366772-37367628_37472683-37472880	Diffuse midline glioma
STAU1:49174195-49174269_49165996-49166285_49188115-49188334	Diffuse midline glioma
ZNF615:52007293-52007330_52003696-52003900_52008140-52008200	Diffuse midline glioma
NEU3:74994509-74994720_74988932-74989154_75005412-75007084	Diffuse midline glioma
STK19:31972621-31972757_31971868-31972511_31978902-31978998	Diffuse midline glioma
NDST1:150545312-150545486_150540081-150540264_150548217-150548388	Diffuse midline glioma
CLASP2:33510558-33510764_33501651-33501768_33516022-33516151	Diffuse midline glioma
GSE1:85665015-85665128_85663343-85663614_85665975-85666347	Diffuse midline glioma
CEP68:65069399-65069801_65056451-65056524_65071453-65072569	Diffuse midline glioma
GPD1L:32138587-32138727_32128075-32128253_32140227-32140361	Diffuse midline glioma
MAVS:3857635-3857809_3854557-3854741_3861331-3861504	Diffuse midline glioma
TMBIM1:218281940-218282181_218280025-218280126_218292465-218292503	Diffuse midline glioma
PAFAH1B2:117152441-117152528_117144283-117144418_117159933-117160023	Diffuse midline glioma
ACO2:41522830-41522987_41520170-41520276_41523204-41523278	Diffuse midline glioma
RFX4:106608797-106608883_106583003-106583363_106639331-106639392	Diffuse midline glioma
SH3TC1:8216957-8217167_8216110-8216257_8218270-8218347	Diffuse midline glioma
DPP8:65454263-65454415_65451959-65452102_65463760-65463906	Diffuse midline glioma
RHOBTB3:95736889-95737075_95731858-95732084_95748332-95748441	Diffuse midline glioma
ZNF862:149860383-149862494_149859421-149859526_149864108-149867479	Diffuse midline glioma
SPATA20:50547665-50547767_50547067-50547285_50548282-50548453	Diffuse midline glioma
AKAP11:42285986-42286035_42272151-42272228_42286299-42286399	Diffuse midline glioma
FOXRED2:36495967-36496208_36492540-36493803_36497990-36498156	Diffuse midline glioma
EIF6:35284176-35284261_35279941-35280118_35284380-35284492	Diffuse midline glioma
AGK:141593146-141593185_141555438-141555567_141596561-141596641	Diffuse midline glioma
CREB1:207555628-207555749_207529891-207530134_207560225-207560348	Diffuse midline glioma
NRXN1:50620055-50620183_50619294-50619968_50623313-50623615	Diffuse midline glioma
POLK:75593878-75594049_75590343-75590440_75596221-75597178	Diffuse midline glioma
POLK:75593966-75594049_75590343-75590440_75596221-75597178	Diffuse midline glioma
CLIP4:29174380-29174445_29167475-29167540_29181571-29183783	Diffuse midline glioma
NUP98:3700610-3700839_3699081-3699348_3702462-3702892	Diffuse midline glioma
PRDM2:13715541-13715614_13700187-13700300_13730999-13731117	Diffuse midline glioma
ZC3H11A:203796293-203796496_203795698-203795775_203801574-203801628	Diffuse midline glioma
ACSL1:184803320-184803546_184788616-184788731_184825915-184825968	Diffuse midline glioma
EPB41L2:130865536-130865634_130863637-130863718_130867458-130867581	Diffuse midline glioma
HYDIN2:146761882-146762055_146757607-146757781_146773530-146773714	Diffuse midline glioma
MROH1:144160970-144161089_144148015-144148076_144163770-144163848	Diffuse midline glioma
FBLN2:13630699-13630815_13629819-13629945_13631328-13631457	Diffuse midline glioma
ARMCX4:101488444-101489315_101488007-101488099_101498144-101498335	Diffuse midline glioma
MADD:47273827-47273976_47270147-47270246_47274562-47274726	Diffuse midline glioma
MICALL1:37921972-37922426_37919035-37919178_37924659-37924717	Diffuse midline glioma
CEP295:93721954-93722050_93721311-93721412_93723040-93723289	Diffuse midline glioma
MARS1:57489896-57489971_57489266-57489558_57490206-57490216	Diffuse midline glioma
SEMA6D:47412393-47412472_47184100-47184418_47470473-47470545	Diffuse midline glioma
UBXN7:196407246-196407393_196402951-196403019_196432326-196432397	Diffuse midline glioma
METTL13:171781988-171782120_171781663-171781795_171783739-171784039	Diffuse midline glioma
MYH10:8589081-8589108_8577235-8577338_8604825-8604893	Diffuse midline glioma
GALNT10:154376277-154376462_154329571-154329738_154380447-154380631	Diffuse midline glioma
CRTC3:90540039-90540137_90529922-90530203_90593635-90593755	Diffuse midline glioma
BCL2L11:111124050-111124139_111123732-111123869_111150043-111150147	Diffuse midline glioma
ROBO1:78600113-78600309_78597238-78598927_78606732-78607041	Diffuse midline glioma
ZNF335:45969451-45969691_45968284-45968362_45971209-45971460	Diffuse midline glioma
RBMS2:56581184-56581263_56571697-56571855_56581398-56581508	Diffuse midline glioma
RPS3:75404020-75404207_75401639-75402446_75404671-75404855	Diffuse midline glioma
BEX4:103215682-103215764_103215107-103215238_103216148-103217246	Diffuse midline glioma
MAPK11:50267569-50267627_50267370-50267482_50267819-50267949	Diffuse midline glioma
SLC25A17:40792525-40792676_40779008-40779125_40819194-40819350	Diffuse midline glioma
SEC14L2:30407095-30407154_30406341-30406385_30407414-30407477	Diffuse midline glioma
STX16:58659623-58659634_58651271-58652087_58667489-58667597	Diffuse midline glioma
NCOA5:46079387-46079453_46070209-46070536_46089816-46089962	Diffuse midline glioma
SAMHD1:36898440-36898544_36897668-36897959_36904156-36904249	Diffuse midline glioma
CPNE1:35655202-35655344_35632794-35632923_35658929-35658982	Diffuse midline glioma
BRSK1:55304050-55304110_55303666-55303826_55304550-55304920	Diffuse midline glioma
APOC1:44916190-44916325_44914868-44914949_44919172-44919342	Diffuse midline glioma
SLC25A26:66236544-66236700_66220741-66221127_66243202-66243312	Diffuse midline glioma
SP110:230216781-230216821_230214949-230215118_230219873-230219961	Diffuse midline glioma
SP110:230216781-230216928_230214949-230215118_230219873-230219973	Diffuse midline glioma
NEK11:131273478-131273574_131243435-131243496_131349556-131349776	Diffuse midline glioma
NSL1:212739534-212739601_212726152-212738686_212782371-212782426	Diffuse midline glioma
ENKUR:24995646-24995869_24990462-24990609_25015859-25015960	Diffuse midline glioma
ENKUR:24999401-24999546_24995645-24995869_25015859-25016156	Diffuse midline glioma
UPP1:48099670-48099787_48094762-48094827_48101823-48101870	Diffuse midline glioma
VPS26B:134234897-134235053_134224670-134225345_134239990-134240155	Diffuse midline glioma
MORF4L1:78887269-78887349_78886140-78886227_78890988-78891014	Diffuse midline glioma
RNF121:71957227-71957264_71929017-71929124_71960749-71960891	Diffuse midline glioma
UBR7:93212032-93212127_93210647-93210708_93214928-93214982	Diffuse midline glioma
ENSG00000271793:85641292-85641451_85640445-85640564_85642796-85642978	Diffuse midline glioma
PPA2:105437950-105438036_105424195-105424322_105446382-105446502	Diffuse midline glioma
PPA2:105456681-105456745_105453597-105453642_105473893-105474014	Diffuse midline glioma
SENP2:185617480-185617611_185614502-185614740_185619298-185619502	Diffuse midline glioma
METTL13:171790452-171790616_171787734-171787930_171792016-171792235	Diffuse midline glioma
RNF130:179963471-179963564_179955066-179955669_179966805-179967010	Diffuse midline glioma
MIR9-3HG:89388504-89388581_89387816-89387881_89389344-89389482	Diffuse midline glioma
HNRNPA2B1:26190993-26191650_26189940-26190460_26192494-26192577	Diffuse midline glioma
MRPL22:154950803-154950938_154941216-154941265_154956370-154956436	Diffuse midline glioma
MRPL22:154950821-154950938_154941094-154941265_154956370-154956436	Diffuse midline glioma
FBXO38:148427213-148427947_148425521-148425701_148433423-148433524	Diffuse midline glioma
UBE2Q2:75896995-75897061_75883365-75883424_75899426-75899494	Diffuse midline glioma
POC1B:89459638-89459718_89425160-89425379_89466769-89466922	Diffuse midline glioma
HIGD1A:42794157-42794275_42786027-42786162_42804435-42804490	Diffuse midline glioma
HIGD1A:42794157-42794299_42786027-42786162_42804435-42804488	Diffuse midline glioma
NDUFS4:53658551-53658624_53646232-53646405_53683117-53683138	Diffuse midline glioma
SPATA6:48451552-48451600_48413109-48413151_48452993-48453131	Diffuse midline glioma
PDHA1:19354491-19354583_19352828-19353173_19355348-19355445	Diffuse midline glioma
CAMK2G:73825279-73825347_73824039-73824084_73837467-73837511	Diffuse midline glioma
CAMK2G:73825321-73825347_73824039-73824084_73837467-73837511	Diffuse midline glioma
TSPAN5:98486738-98486884_98482004-98482175_98507677-98507728	Diffuse midline glioma
GLIPR2:36150872-36150949_36136732-36136791_36162361-36163902	Diffuse midline glioma
MRPS18C:83458346-83458429_83456908-83456958_83459739-83459797	Diffuse midline glioma
HNRNPD:82371528-82371584_82359470-82359639_82373445-82373486	Diffuse midline glioma
ENSG00000288534:57794010-57794081_57791384-57791673_57795576-57795729	Diffuse midline glioma
NSG1:4387119-4387173_4385856-4386643_4387603-4387758	Diffuse midline glioma
DLG1:197149743-197149796_197142717-197142768_197194424-197194589	Diffuse midline glioma
ENSG00000288550:9928580-9928630_9928304-9928486_9929851-9929897	Diffuse midline glioma
COP1:176136488-176136547_176135009-176135086_176149005-176149074	Diffuse midline glioma
PHF21A:46090455-46090566_46084165-46084302_46092182-46092223	Diffuse midline glioma
PHF21A:46090455-46090581_46084165-46084302_46092182-46092223	Diffuse midline glioma
CCNL1:157149287-157149385_157147552-157148589_157149484-157149596	Diffuse midline glioma
TRIP12:229860406-229860531_229858771-229859574_229879981-229880128	Diffuse midline glioma
NTPCR:232955557-232955719_232950610-232950744_232956346-232956443	Diffuse midline glioma
NTPCR:232969909-232970118_232956346-232956443_232978162-232978482	Diffuse midline glioma
JARID2:15410224-15410365_15374116-15374252_15452005-15452175	Diffuse midline glioma
MPHOSPH9:123203250-123203375_123202623-123203084_123210055-123210162	Diffuse midline glioma
EAF1:15432087-15432223_15429912-15430007_15434347-15434538	Diffuse midline glioma
ERBIN:65988635-65988682_65926555-65926806_65992709-65992907	Diffuse midline glioma
ADGRB2:31735183-31735281_31732971-31733143_31735579-31735665	Diffuse midline glioma
DAP3:155721517-155721618_155717005-155717128_155725381-155725411	Diffuse midline glioma
PLK3:44804650-44804779_44804338-44804501_44805265-44805379	Diffuse midline glioma
TMEM64:90631552-90631707_90621999-90625862_90645110-90646083	Diffuse midline glioma
ASAH1:18083981-18084286_18075540-18075587_18084675-18084802	Diffuse midline glioma
ZNF512:27583658-27583716_27582968-27583142_27598066-27598254	Diffuse midline glioma
ZNF512:27583658-27583716_27582968-27583142_27598069-27598254	Diffuse midline glioma
MSI2:57676987-57677059_57674917-57675126_57679548-57680121	Diffuse midline glioma
UBA6-DT:67720422-67721051_67701260-67701484_67728539-67728686	Diffuse midline glioma
STX3:59797283-59797396_59795371-59795482_59800854-59802708	Diffuse midline glioma
PRORP:35126735-35126782_35122951-35124231_35127478-35127611	Diffuse midline glioma
PTPA:129123052-129123138_129120512-129120610_129128984-129129065	Diffuse midline glioma
RHOC:112705100-112705168_112703492-112703806_112707077-112707114	Diffuse midline glioma
RHOC:112705100-112705201_112703643-112703806_112707077-112707102	Diffuse midline glioma
RHOC:112705100-112706252_112703643-112703806_112707077-112707127	Diffuse midline glioma
CLASP2:33596711-33596734_33594950-33594968_33602951-33603125	Diffuse midline glioma
PACRGL:20707803-20707870_20704659-20704814_20713431-20713521	Diffuse midline glioma
IDNK:83628181-83628211_83623142-83623221_83628872-83628959	Diffuse midline glioma
GOLGA4:37273536-37273601_37251394-37251484_37281957-37281985	Diffuse midline glioma
EIF4G3:21002713-21002808_20981047-20981227_21050865-21050950	Diffuse midline glioma
GPBP1L1:45685576-45685620_45660183-45661225_45686992-45687133	Diffuse midline glioma
KLC1:103684986-103685036_103679308-103679518_103685637-103685702	Diffuse midline glioma
NDUFA5:123550470-123550584_123545610-123545676_123557403-123557781	Diffuse midline glioma
NDUFA5:123550470-123550586_123545610-123545676_123557403-123557448	Diffuse midline glioma
TP53INP1:94932070-94932107_94925971-94930728_94939859-94940220	Diffuse midline glioma
RBMXL1:88988252-88988351_88979455-88984066_88992584-88992629	Diffuse midline glioma
PAQR3:78935121-78935283_78930169-78930325_78939039-78939225	Diffuse midline glioma
CDKAL1:21108401-21108463_21065047-21065228_21198020-21198104	Diffuse midline glioma
RPL24:101682429-101682492_101681090-101681215_101682770-101682907	Diffuse midline glioma
UBE2J2:1267733-1267992_1263345-1263386_1273665-1273815	Diffuse midline glioma
UBE2J2:1267862-1267992_1262852-1263386_1273665-1273833	Diffuse midline glioma
ABI1:26759062-26759235_26751597-26751783_26763879-26763960	Diffuse midline glioma
TANC1:159001080-159001189_158968639-158968782_159065895-159065971	Diffuse midline glioma
CMC2:80981806-80981877_80966447-80976179_80997313-80997372	Diffuse midline glioma
ARNT:150842424-150842468_150839398-150839654_150846262-150846307	Diffuse midline glioma
PPP1R7:241153476-241153604_241150258-241150547_241157806-241157862	Diffuse midline glioma
PPP1R7:241153483-241153604_241150466-241150547_241157806-241157862	Diffuse midline glioma
CRCP:66130744-66130842_66127703-66127740_66134279-66134374	Diffuse midline glioma
CLDND1:98521653-98521696_98521132-98521442_98522541-98522606	Diffuse midline glioma
CLDND1:98521653-98521703_98521132-98521442_98522541-98522605	Diffuse midline glioma
CLDND1:98521653-98521718_98521132-98521442_98522541-98522602	Diffuse midline glioma
LINC00674:68102943-68103058_68101873-68101959_68114421-68114525	Diffuse midline glioma
ZRANB2:71065678-71065752_71063336-71065137_71066775-71066934	Diffuse midline glioma
SCPEP1:56998374-56998498_56996961-56997055_57000854-57000992	Diffuse midline glioma
RPL27:42998749-42998831_42998418-42998471_42999932-43000102	Diffuse midline glioma
BCL2L13:17702243-17702386_17688985-17689142_17726676-17728699	Diffuse midline glioma
PEA15:160208464-160208665_160207132-160207237_160211542-160211716	Diffuse midline glioma
THAP9-AS1:82895692-82895774_82893008-82894847_82900076-82900223	Diffuse midline glioma
THAP9-AS1:82897989-82898062_82893008-82894847_82900076-82900223	Diffuse midline glioma
SUN1:832505-832601_816614-816673_838797-838986	Diffuse midline glioma
PRPSAP2:18865469-18865564_18858095-18858261_18865801-18865900	Diffuse midline glioma
STX12:27789562-27789631_27773218-27773425_27793532-27793632	Diffuse midline glioma
ATF2:175121444-175121540_175118250-175118369_175130137-175130205	Diffuse midline glioma
NTRK2:84669718-84669888_84669334-84669423_84670376-84670960	Diffuse midline glioma
WASHC2C:45751482-45751553_45750750-45750838_45752587-45752706	Diffuse midline glioma
SUPT20H:37048564-37048599_37047877-37047936_37051487-37051559	Diffuse midline glioma
RAF1:12611950-12612062_12608765-12609335_12618514-12618747	Diffuse midline glioma
RAF1:12611950-12612098_12609232-12609335_12618514-12618747	Diffuse midline glioma
RAF1:12612009-12612062_12609232-12609335_12618514-12618747	Diffuse midline glioma
NUP42:23195839-23195915_23187051-23187146_23196679-23196766	Diffuse midline glioma
THAP5:108565830-108566022_108562131-108565105_108569489-108569706	Diffuse midline glioma
THAP5:108565952-108566022_108564569-108565105_108569489-108569750	Diffuse midline glioma
SP140L:230328757-230328831_230327183-230327301_230357804-230357967	Diffuse midline glioma
UBE2R2:33886881-33886967_33817159-33817934_33900173-33900271	Diffuse midline glioma
RPS6KC1:213176400-213176492_213167857-213167973_213230496-213230544	Diffuse midline glioma
TRIB2:12723260-12723552_12716935-12718577_12740325-12742734	Diffuse midline glioma
WARS1:100369087-100369258_100361702-100361921_100376259-100376299	Diffuse midline glioma
SPATA13:24286765-24286950_24286213-24286393_24288998-24289178	Diffuse midline glioma
GPBP1:57237113-57237172_57235965-57236032_57246299-57246484	Diffuse midline glioma
SMAD9:36867273-36867383_36865536-36865758_36872657-36872915	Diffuse midline glioma
EXOC6B:72182894-72182905_72179308-72179461_72184074-72184187	Diffuse midline glioma
MINDY3:15838228-15838279_15837203-15837318_15841425-15841599	Diffuse midline glioma
FAM193B:177531282-177531521_177524184-177525205_177532442-177532533	Diffuse midline glioma
PEX2:76986187-76986296_76980257-76984195_76999989-77000267	Diffuse midline glioma
CAMTA1:6820181-6820250_6785453-6785575_6825091-6825210	Diffuse midline glioma
ATE1:121898841-121898969_121870005-121870038_121899865-121899994	Diffuse midline glioma
ZC3H14:88596734-88596808_88577984-88578140_88601923-88602083	Diffuse midline glioma
BID:17750105-17750174_17739348-17739488_17774380-17774412	Diffuse midline glioma
SAAL1:18083535-18083709_18081410-18081503_18086865-18086960	Diffuse midline glioma
SAAL1:18083535-18083728_18081410-18081503_18086865-18087054	Diffuse midline glioma
ELAC2:13011663-13011782_13010612-13010671_13013206-13013239	Diffuse midline glioma
EBLN3P:37080342-37080536_37079858-37080030_37086667-37087995	Diffuse midline glioma
CAMTA2:4982089-4982160_4981677-4981831_4982756-4982892	Diffuse midline glioma
CAMTA2:4982089-4982227_4981677-4981831_4982756-4982892	Diffuse midline glioma
PSAT1:78328051-78328188_78317675-78317804_78328980-78330093	Diffuse midline glioma
SPIN1:88462496-88462749_88448940-88448989_88468371-88468477	Diffuse midline glioma
CHL1:244613-244692_197289-197368_319682-319867	Diffuse midline glioma
PTBP3:112275844-112276013_112268048-112268195_112297831-112297916	Diffuse midline glioma
PTBP3:112275844-112276013_112268048-112268195_112297840-112297916	Diffuse midline glioma
MAPKAP1:125484443-125484583_125467971-125468109_125543058-125543168	Diffuse midline glioma
MRPS35:27735447-27735556_27724046-27724186_27737538-27737608	Diffuse midline glioma
RHOQ:46543754-46543812_46542489-46543188_46576086-46576251	Diffuse midline glioma
ARHGAP12:31839305-31839319_31831738-31831800_31839636-31839711	Diffuse midline glioma
